sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarsun | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.87 | Public IP: 42.106.192.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:20 IST Thu Jun 25 2020 | Duration: 6h:42m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 177150268 | Bytes Rx: 101952435 | IP Addr: 10.150.236.87 | Public IP: 42.106.192.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:20 IST Thu Jun 25 2020 | Duration: 6h:42m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 177150268 | Bytes Rx: 101952435 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58989 | Audit Session ID: 0a96cf690e66d0005ef3f454 | Security Group Tag: none | EasyVPN: 0 |Session ID: 58989 | Audit Session ID: 0a96cf690e66d0005ef3f454 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikitasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.88 | Public IP: 49.36.135.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:55 IST Thu Jun 25 2020 | Duration: 6h:41m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 111207385 | Bytes Rx: 42066530 | IP Addr: 10.150.236.88 | Public IP: 49.36.135.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:55 IST Thu Jun 25 2020 | Duration: 6h:41m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 111207385 | Bytes Rx: 42066530 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58990 | Audit Session ID: 0a96cf690e66e0005ef3f477 | Security Group Tag: none | EasyVPN: 0 |Session ID: 58990 | Audit Session ID: 0a96cf690e66e0005ef3f477 | Security Group Tag: none | EasyVPN: 0 ||
Username: samdash | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.107 | Public IP: 103.252.52.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:04 IST Thu Jun 25 2020 | Duration: 6h:36m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1230159071 | Bytes Rx: 94637557 | IP Addr: 10.150.237.107 | Public IP: 103.252.52.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:24:04 IST Thu Jun 25 2020 | Duration: 6h:36m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 1230159071 | Bytes Rx: 94637557 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 58999 | Audit Session ID: 0a96cf690e6770005ef3f5ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 58999 | Audit Session ID: 0a96cf690e6770005ef3f5ac | Security Group Tag: none | EasyVPN: 0 ||
Username: MoDhanda | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.134 | Public IP: 106.209.176.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:35 IST Thu Jun 25 2020 | Duration: 6h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1099131346 | Bytes Rx: 106768565 | IP Addr: 10.150.237.134 | Public IP: 106.209.176.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:25:35 IST Thu Jun 25 2020 | Duration: 6h:34m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 1099131346 | Bytes Rx: 106768565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59002 | Audit Session ID: 0a96cf690e67a0005ef3f607 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59002 | Audit Session ID: 0a96cf690e67a0005ef3f607 | Security Group Tag: none | EasyVPN: 0 ||
Username: cholkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.138 | Public IP: 103.57.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:33 IST Thu Jun 25 2020 | Duration: 6h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3362363377 | Bytes Rx: 243852470 | IP Addr: 10.150.237.138 | Public IP: 103.57.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:33 IST Thu Jun 25 2020 | Duration: 6h:31m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3362363377 | Bytes Rx: 243852470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59005 | Audit Session ID: 0a96cf690e67d0005ef3f6b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59005 | Audit Session ID: 0a96cf690e67d0005ef3f6b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ravirath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.226 | Public IP: 103.252.52.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:32:52 IST Thu Jun 25 2020 | Duration: 6h:27m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 384403971 | Bytes Rx: 183843242 | IP Addr: 10.150.236.226 | Public IP: 103.252.52.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:32:52 IST Thu Jun 25 2020 | Duration: 6h:27m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 384403971 | Bytes Rx: 183843242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59010 | Audit Session ID: 0a96cf690e6820005ef3f7bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 59010 | Audit Session ID: 0a96cf690e6820005ef3f7bc | Security Group Tag: none | EasyVPN: 0 ||
Username: PraSawan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.95 | Public IP: 106.210.224.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:40 IST Thu Jun 25 2020 | Duration: 6h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1645611138 | Bytes Rx: 188602861 | IP Addr: 10.150.237.95 | Public IP: 106.210.224.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:40 IST Thu Jun 25 2020 | Duration: 6h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1645611138 | Bytes Rx: 188602861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59011 | Audit Session ID: 0a96cf690e6830005ef3f7ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 59011 | Audit Session ID: 0a96cf690e6830005ef3f7ec | Security Group Tag: none | EasyVPN: 0 ||
Username: prakashR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.97 | Public IP: 106.198.50.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:40 IST Thu Jun 25 2020 | Duration: 6h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1810028705 | Bytes Rx: 135857806 | IP Addr: 10.150.237.97 | Public IP: 106.198.50.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:40 IST Thu Jun 25 2020 | Duration: 6h:25m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1810028705 | Bytes Rx: 135857806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59013 | Audit Session ID: 0a96cf690e6850005ef3f828 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59013 | Audit Session ID: 0a96cf690e6850005ef3f828 | Security Group Tag: none | EasyVPN: 0 ||
Username: RiteJais | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.102 | Public IP: 106.193.104.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:06 IST Thu Jun 25 2020 | Duration: 6h:20m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 351205756 | Bytes Rx: 170556232 | IP Addr: 10.150.237.102 | Public IP: 106.193.104.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:06 IST Thu Jun 25 2020 | Duration: 6h:20m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 351205756 | Bytes Rx: 170556232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59021 | Audit Session ID: 0a96cf690e68d0005ef3f96e | Security Group Tag: none | EasyVPN: 0 |Session ID: 59021 | Audit Session ID: 0a96cf690e68d0005ef3f96e | Security Group Tag: none | EasyVPN: 0 ||
Username: Dbendale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC5 | IP Addr: 10.150.245.14 | Public IP: 103.221.248.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:04 IST Thu Jun 25 2020 | Duration: 6h:17m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 378142697 | Bytes Rx: 372698783 | IP Addr: 10.150.245.14 | Public IP: 103.221.248.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:04 IST Thu Jun 25 2020 | Duration: 6h:17m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 378142697 | Bytes Rx: 372698783 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59024 | Audit Session ID: 0a96cf690e6900005ef3fa20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59024 | Audit Session ID: 0a96cf690e6900005ef3fa20 | Security Group Tag: none | EasyVPN: 0 ||
Username: kgorival | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.98 | Public IP: 49.35.205.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:14 IST Thu Jun 25 2020 | Duration: 6h:08m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 413493515 | Bytes Rx: 83013739 | IP Addr: 10.150.237.98 | Public IP: 49.35.205.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:14 IST Thu Jun 25 2020 | Duration: 6h:08m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 413493515 | Bytes Rx: 83013739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59031 | Audit Session ID: 0a96cf690e6970005ef3fc46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59031 | Audit Session ID: 0a96cf690e6970005ef3fc46 | Security Group Tag: none | EasyVPN: 0 ||
Username: Prasalve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.103 | Public IP: 106.220.129.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:57 IST Thu Jun 25 2020 | Duration: 6h:06m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 388349847 | Bytes Rx: 99534289 | IP Addr: 10.150.237.103 | Public IP: 106.220.129.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:57 IST Thu Jun 25 2020 | Duration: 6h:06m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 388349847 | Bytes Rx: 99534289 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59038 | Audit Session ID: 0a96cf690e69e0005ef3fcad | Security Group Tag: none | EasyVPN: 0 |Session ID: 59038 | Audit Session ID: 0a96cf690e69e0005ef3fcad | Security Group Tag: none | EasyVPN: 0 ||
Username: ajinkulk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.105 | Public IP: 106.79.116.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:02 IST Thu Jun 25 2020 | Duration: 6h:05m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 278366691 | Bytes Rx: 90393604 | IP Addr: 10.150.237.105 | Public IP: 106.79.116.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:02 IST Thu Jun 25 2020 | Duration: 6h:05m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 278366691 | Bytes Rx: 90393604 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59043 | Audit Session ID: 0a96cf690e6a30005ef3fcee | Security Group Tag: none | EasyVPN: 0 |Session ID: 59043 | Audit Session ID: 0a96cf690e6a30005ef3fcee | Security Group Tag: none | EasyVPN: 0 ||
Username: NikiJadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC29 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:09 IST Thu Jun 25 2020 | Duration: 6h:05m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 433525445 | Bytes Rx: 159036456 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:09 IST Thu Jun 25 2020 | Duration: 6h:05m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 433525445 | Bytes Rx: 159036456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59046 | Audit Session ID: 0a96cf690e6a60005ef3fcf5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59046 | Audit Session ID: 0a96cf690e6a60005ef3fcf5 | Security Group Tag: none | EasyVPN: 0 ||
Username: RuchiC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.111 | Public IP: 132.154.81.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:34 IST Thu Jun 25 2020 | Duration: 6h:04m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 680811172 | Bytes Rx: 108875826 | IP Addr: 10.150.237.111 | Public IP: 132.154.81.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:34 IST Thu Jun 25 2020 | Duration: 6h:04m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 680811172 | Bytes Rx: 108875826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59047 | Audit Session ID: 0a96cf690e6a70005ef3fd0e | Security Group Tag: none | EasyVPN: 0 |Session ID: 59047 | Audit Session ID: 0a96cf690e6a70005ef3fd0e | Security Group Tag: none | EasyVPN: 0 ||
Username: sganjale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC1 | IP Addr: 10.150.245.254 | Public IP: 183.87.152.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:58 IST Thu Jun 25 2020 | Duration: 6h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1140953389 | Bytes Rx: 423466393 | IP Addr: 10.150.245.254 | Public IP: 183.87.152.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:58 IST Thu Jun 25 2020 | Duration: 6h:04m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1140953389 | Bytes Rx: 423466393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59050 | Audit Session ID: 0a96cf690e6aa0005ef3fd26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59050 | Audit Session ID: 0a96cf690e6aa0005ef3fd26 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vinitku | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.112 | Public IP: 42.108.28.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:00 IST Thu Jun 25 2020 | Duration: 6h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 408585215 | Bytes Rx: 54613539 | IP Addr: 10.150.237.112 | Public IP: 42.108.28.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:00 IST Thu Jun 25 2020 | Duration: 6h:04m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 408585215 | Bytes Rx: 54613539 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59051 | Audit Session ID: 0a96cf690e6ab0005ef3fd28 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59051 | Audit Session ID: 0a96cf690e6ab0005ef3fd28 | Security Group Tag: none | EasyVPN: 0 ||
Username: MinaPard | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.114 | Public IP: 49.35.56.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:16 IST Thu Jun 25 2020 | Duration: 6h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 197245300 | Bytes Rx: 80090534 | IP Addr: 10.150.237.114 | Public IP: 49.35.56.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:16 IST Thu Jun 25 2020 | Duration: 6h:04m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 197245300 | Bytes Rx: 80090534 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59054 | Audit Session ID: 0a96cf690e6ae0005ef3fd38 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59054 | Audit Session ID: 0a96cf690e6ae0005ef3fd38 | Security Group Tag: none | EasyVPN: 0 ||
Username: balkakde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.115 | Public IP: 49.35.218.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:27 IST Thu Jun 25 2020 | Duration: 6h:03m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 294513344 | Bytes Rx: 128510791 | IP Addr: 10.150.237.115 | Public IP: 49.35.218.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:27 IST Thu Jun 25 2020 | Duration: 6h:03m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 294513344 | Bytes Rx: 128510791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59055 | Audit Session ID: 0a96cf690e6af0005ef3fd43 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59055 | Audit Session ID: 0a96cf690e6af0005ef3fd43 | Security Group Tag: none | EasyVPN: 0 ||
