sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ishkalas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.97 | Public IP: 117.233.95.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:05:39 IST Sun Jun 21 2020 | Duration: 7h:26m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 761464835 | Bytes Rx: 188262124 | IP Addr: 10.150.236.97 | Public IP: 117.233.95.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:05:39 IST Sun Jun 21 2020 | Duration: 7h:26m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 761464835 | Bytes Rx: 188262124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45007 | Audit Session ID: 0a96cf690afcf0005eeeab5b | Security Group Tag: none | EasyVPN: 0 |Session ID: 45007 | Audit Session ID: 0a96cf690afcf0005eeeab5b | Security Group Tag: none | EasyVPN: 0 ||
Username: sajashal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC30 | IP Addr: 10.150.245.39 | Public IP: 43.242.229.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:06 IST Sun Jun 21 2020 | Duration: 6h:51m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1487373488 | Bytes Rx: 225003136 | IP Addr: 10.150.245.39 | Public IP: 43.242.229.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:06 IST Sun Jun 21 2020 | Duration: 6h:51m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1487373488 | Bytes Rx: 225003136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45026 | Audit Session ID: 0a96cf690afe20005eeeb36e | Security Group Tag: none | EasyVPN: 0 |Session ID: 45026 | Audit Session ID: 0a96cf690afe20005eeeb36e | Security Group Tag: none | EasyVPN: 0 ||
Username: DiSankhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC71 | IP Addr: 10.150.245.49 | Public IP: 103.29.119.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Sun Jun 21 2020 | Duration: 6h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 234241337 | Bytes Rx: 44291058 | IP Addr: 10.150.245.49 | Public IP: 103.29.119.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:36 IST Sun Jun 21 2020 | Duration: 6h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 234241337 | Bytes Rx: 44291058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45028 | Audit Session ID: 0a96cf690afe40005eeeb440 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45028 | Audit Session ID: 0a96cf690afe40005eeeb440 | Security Group Tag: none | EasyVPN: 0 ||
Username: PSatoska | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.161 | Public IP: 120.138.116.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:02 IST Sun Jun 21 2020 | Duration: 6h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 328696813 | Bytes Rx: 142606823 | IP Addr: 10.150.237.161 | Public IP: 120.138.116.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:44:02 IST Sun Jun 21 2020 | Duration: 6h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 328696813 | Bytes Rx: 142606823 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45029 | Audit Session ID: 0a96cf690afe50005eeeb45a | Security Group Tag: none | EasyVPN: 0 |Session ID: 45029 | Audit Session ID: 0a96cf690afe50005eeeb45a | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 157.33.156.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:53 IST Sun Jun 21 2020 | Duration: 6h:46m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 397303945 | Bytes Rx: 167264951 | IP Addr: 10.150.245.17 | Public IP: 157.33.156.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:53 IST Sun Jun 21 2020 | Duration: 6h:46m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 397303945 | Bytes Rx: 167264951 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45032 | Audit Session ID: 0a96cf690afe80005eeeb4c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45032 | Audit Session ID: 0a96cf690afe80005eeeb4c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrJhadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.95 | Public IP: 49.35.51.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:02 IST Sun Jun 21 2020 | Duration: 6h:45m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 250302820 | Bytes Rx: 153313212 | IP Addr: 10.150.236.95 | Public IP: 49.35.51.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:02 IST Sun Jun 21 2020 | Duration: 6h:45m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 250302820 | Bytes Rx: 153313212 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45033 | Audit Session ID: 0a96cf690afe90005eeeb4d2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45033 | Audit Session ID: 0a96cf690afe90005eeeb4d2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ralingay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.99 | Public IP: 106.220.90.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Sun Jun 21 2020 | Duration: 6h:45m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 198801707 | Bytes Rx: 94067058 | IP Addr: 10.150.236.99 | Public IP: 106.220.90.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:46:29 IST Sun Jun 21 2020 | Duration: 6h:45m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 198801707 | Bytes Rx: 94067058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45034 | Audit Session ID: 0a96cf690afea0005eeeb4ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 45034 | Audit Session ID: 0a96cf690afea0005eeeb4ed | Security Group Tag: none | EasyVPN: 0 ||
Username: sashinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.98 | Public IP: 106.220.178.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:39 IST Sun Jun 21 2020 | Duration: 6h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 320316570 | Bytes Rx: 93325277 | IP Addr: 10.150.236.98 | Public IP: 106.220.178.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:39 IST Sun Jun 21 2020 | Duration: 6h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 320316570 | Bytes Rx: 93325277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45037 | Audit Session ID: 0a96cf690afed0005eeeb5e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45037 | Audit Session ID: 0a96cf690afed0005eeeb5e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: prbachha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.103 | Public IP: 182.70.86.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:07 IST Sun Jun 21 2020 | Duration: 6h:40m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 98141073 | Bytes Rx: 31946337 | IP Addr: 10.150.236.103 | Public IP: 182.70.86.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:07 IST Sun Jun 21 2020 | Duration: 6h:40m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 98141073 | Bytes Rx: 31946337 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45041 | Audit Session ID: 0a96cf690aff10005eeeb603 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45041 | Audit Session ID: 0a96cf690aff10005eeeb603 | Security Group Tag: none | EasyVPN: 0 ||
Username: yhiray | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.104 | Public IP: 103.110.255.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:44 IST Sun Jun 21 2020 | Duration: 6h:40m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 507043657 | Bytes Rx: 137935900 | IP Addr: 10.150.236.104 | Public IP: 103.110.255.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:44 IST Sun Jun 21 2020 | Duration: 6h:40m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 507043657 | Bytes Rx: 137935900 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45042 | Audit Session ID: 0a96cf690aff20005eeeb628 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45042 | Audit Session ID: 0a96cf690aff20005eeeb628 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.105 | Public IP: 103.110.253.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:23 IST Sun Jun 21 2020 | Duration: 6h:39m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 196182093 | Bytes Rx: 121010887 | IP Addr: 10.150.236.105 | Public IP: 103.110.253.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:23 IST Sun Jun 21 2020 | Duration: 6h:39m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 196182093 | Bytes Rx: 121010887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45043 | Audit Session ID: 0a96cf690aff30005eeeb64f | Security Group Tag: none | EasyVPN: 0 |Session ID: 45043 | Audit Session ID: 0a96cf690aff30005eeeb64f | Security Group Tag: none | EasyVPN: 0 ||
Username: RavinPat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.110 | Public IP: 103.121.153.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:31 IST Sun Jun 21 2020 | Duration: 6h:38m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1479610115 | Bytes Rx: 342796649 | IP Addr: 10.150.236.110 | Public IP: 103.121.153.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:31 IST Sun Jun 21 2020 | Duration: 6h:38m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1479610115 | Bytes Rx: 342796649 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45049 | Audit Session ID: 0a96cf690aff90005eeeb693 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45049 | Audit Session ID: 0a96cf690aff90005eeeb693 | Security Group Tag: none | EasyVPN: 0 ||
Username: CPatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.111 | Public IP: 103.81.39.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Sun Jun 21 2020 | Duration: 6h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 114709683 | Bytes Rx: 65648563 | IP Addr: 10.150.236.111 | Public IP: 103.81.39.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Sun Jun 21 2020 | Duration: 6h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 114709683 | Bytes Rx: 65648563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45050 | Audit Session ID: 0a96cf690affa0005eeeb6cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 45050 | Audit Session ID: 0a96cf690affa0005eeeb6cf | Security Group Tag: none | EasyVPN: 0 ||
Username: ameydesa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.112 | Public IP: 106.220.188.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Sun Jun 21 2020 | Duration: 6h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 362397610 | Bytes Rx: 130886476 | IP Addr: 10.150.236.112 | Public IP: 106.220.188.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:31 IST Sun Jun 21 2020 | Duration: 6h:37m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 362397610 | Bytes Rx: 130886476 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45051 | Audit Session ID: 0a96cf690affb0005eeeb6cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 45051 | Audit Session ID: 0a96cf690affb0005eeeb6cf | Security Group Tag: none | EasyVPN: 0 ||
Username: sukirolk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.113 | Public IP: 103.133.65.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:36 IST Sun Jun 21 2020 | Duration: 6h:37m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 789308201 | Bytes Rx: 247255266 | IP Addr: 10.150.236.113 | Public IP: 103.133.65.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:36 IST Sun Jun 21 2020 | Duration: 6h:37m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 789308201 | Bytes Rx: 247255266 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45052 | Audit Session ID: 0a96cf690affc0005eeeb6d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45052 | Audit Session ID: 0a96cf690affc0005eeeb6d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekgup | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.114 | Public IP: 42.108.229.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:42 IST Sun Jun 21 2020 | Duration: 6h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 297775741 | Bytes Rx: 61460139 | IP Addr: 10.150.236.114 | Public IP: 42.108.229.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:42 IST Sun Jun 21 2020 | Duration: 6h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 297775741 | Bytes Rx: 61460139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45053 | Audit Session ID: 0a96cf690affd0005eeeb6da | Security Group Tag: none | EasyVPN: 0 |Session ID: 45053 | Audit Session ID: 0a96cf690affd0005eeeb6da | Security Group Tag: none | EasyVPN: 0 ||
Username: vishwbha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC12 | IP Addr: 10.150.245.243 | Public IP: 45.127.91.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:55 IST Sun Jun 21 2020 | Duration: 6h:37m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 990077429 | Bytes Rx: 249061746 | IP Addr: 10.150.245.243 | Public IP: 45.127.91.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:55 IST Sun Jun 21 2020 | Duration: 6h:37m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 990077429 | Bytes Rx: 249061746 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45054 | Audit Session ID: 0a96cf690affe0005eeeb6e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45054 | Audit Session ID: 0a96cf690affe0005eeeb6e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: AshLambe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.115 | Public IP: 157.33.164.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:45 IST Sun Jun 21 2020 | Duration: 6h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 75554717 | Bytes Rx: 26977227 | IP Addr: 10.150.236.115 | Public IP: 157.33.164.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:45 IST Sun Jun 21 2020 | Duration: 6h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 75554717 | Bytes Rx: 26977227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45055 | Audit Session ID: 0a96cf690afff0005eeeb719 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45055 | Audit Session ID: 0a96cf690afff0005eeeb719 | Security Group Tag: none | EasyVPN: 0 ||
Username: AlkaShar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC4 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:52 IST Sun Jun 21 2020 | Duration: 6h:36m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 109290921 | Bytes Rx: 129312478 | IP Addr: 10.150.245.13 | Public IP: 103.203.64.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:52 IST Sun Jun 21 2020 | Duration: 6h:36m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 109290921 | Bytes Rx: 129312478 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45056 | Audit Session ID: 0a96cf690b0000005eeeb720 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45056 | Audit Session ID: 0a96cf690b0000005eeeb720 | Security Group Tag: none | EasyVPN: 0 ||
