sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 1h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1511939322 | Bytes Rx: 342015121 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 1h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1511939322 | Bytes Rx: 342015121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.21 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 IST Wed Jun 24 2020 | Duration: 7h:15m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 8562129216 | Bytes Rx: 492472609 | IP Addr: 10.149.233.21 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 IST Wed Jun 24 2020 | Duration: 7h:15m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 8562129216 | Bytes Rx: 492472609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169870 | Audit Session ID: 0a95072a2978e0005ef2aa32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169870 | Audit Session ID: 0a95072a2978e0005ef2aa32 | Security Group Tag: none | EasyVPN: 0 ||
Username: sosuryaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.23 | Public IP: 157.33.157.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:26 IST Wed Jun 24 2020 | Duration: 7h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1757268729 | Bytes Rx: 267653908 | IP Addr: 10.149.233.23 | Public IP: 157.33.157.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:26 IST Wed Jun 24 2020 | Duration: 7h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1757268729 | Bytes Rx: 267653908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169873 | Audit Session ID: 0a95072a297910005ef2ab4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 169873 | Audit Session ID: 0a95072a297910005ef2ab4a | Security Group Tag: none | EasyVPN: 0 ||
Username: JulieT | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 157.47.34.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Wed Jun 24 2020 | Duration: 7h:09m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 159041070 | Bytes Rx: 50008587 | IP Addr: 10.149.233.24 | Public IP: 157.47.34.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Wed Jun 24 2020 | Duration: 7h:09m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 159041070 | Bytes Rx: 50008587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169874 | Audit Session ID: 0a95072a297920005ef2abae | Security Group Tag: none | EasyVPN: 0 |Session ID: 169874 | Audit Session ID: 0a95072a297920005ef2abae | Security Group Tag: none | EasyVPN: 0 ||
Username: sives | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:19 IST Wed Jun 24 2020 | Duration: 6h:53m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 752109499 | Bytes Rx: 203835325 | IP Addr: 10.149.232.156 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:19 IST Wed Jun 24 2020 | Duration: 6h:53m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 752109499 | Bytes Rx: 203835325 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169875 | Audit Session ID: 0a95072a297930005ef2af3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 169875 | Audit Session ID: 0a95072a297930005ef2af3f | Security Group Tag: none | EasyVPN: 0 ||
Username: stalla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 112.133.245.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:48 IST Wed Jun 24 2020 | Duration: 6h:52m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 431387550 | Bytes Rx: 260689773 | IP Addr: 10.149.232.169 | Public IP: 112.133.245.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:48 IST Wed Jun 24 2020 | Duration: 6h:52m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 431387550 | Bytes Rx: 260689773 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169877 | Audit Session ID: 0a95072a297950005ef2af98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169877 | Audit Session ID: 0a95072a297950005ef2af98 | Security Group Tag: none | EasyVPN: 0 ||
Username: santospa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.219 | Public IP: 49.35.122.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:12 IST Wed Jun 24 2020 | Duration: 6h:27m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 937643526 | Bytes Rx: 184949374 | IP Addr: 10.149.233.219 | Public IP: 49.35.122.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:12 IST Wed Jun 24 2020 | Duration: 6h:27m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 937643526 | Bytes Rx: 184949374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169887 | Audit Session ID: 0a95072a2979f0005ef2b550 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169887 | Audit Session ID: 0a95072a2979f0005ef2b550 | Security Group Tag: none | EasyVPN: 0 ||
Username: kasreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.222 | Public IP: 27.59.143.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:05 IST Wed Jun 24 2020 | Duration: 6h:27m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 230017221 | Bytes Rx: 103857753 | IP Addr: 10.149.233.222 | Public IP: 27.59.143.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:05 IST Wed Jun 24 2020 | Duration: 6h:27m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 230017221 | Bytes Rx: 103857753 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169889 | Audit Session ID: 0a95072a297a10005ef2b585 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169889 | Audit Session ID: 0a95072a297a10005ef2b585 | Security Group Tag: none | EasyVPN: 0 ||
Username: narakale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.183 | Public IP: 157.45.248.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:49 IST Wed Jun 24 2020 | Duration: 6h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 546163158 | Bytes Rx: 113615609 | IP Addr: 10.149.232.183 | Public IP: 157.45.248.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:49 IST Wed Jun 24 2020 | Duration: 6h:18m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 546163158 | Bytes Rx: 113615609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169901 | Audit Session ID: 0a95072a297ad0005ef2b791 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169901 | Audit Session ID: 0a95072a297ad0005ef2b791 | Security Group Tag: none | EasyVPN: 0 ||
Username: MJagenat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.182 | Public IP: 122.164.81.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:06 IST Wed Jun 24 2020 | Duration: 6h:18m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 63377805 | Bytes Rx: 27712200 | IP Addr: 10.149.232.182 | Public IP: 122.164.81.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:06 IST Wed Jun 24 2020 | Duration: 6h:18m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 63377805 | Bytes Rx: 27712200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169903 | Audit Session ID: 0a95072a297af0005ef2b7a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169903 | Audit Session ID: 0a95072a297af0005ef2b7a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.184 | Public IP: 157.49.172.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:12 IST Wed Jun 24 2020 | Duration: 6h:17m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 342522464 | Bytes Rx: 62442444 | IP Addr: 10.149.232.184 | Public IP: 157.49.172.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:12 IST Wed Jun 24 2020 | Duration: 6h:17m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 342522464 | Bytes Rx: 62442444 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169904 | Audit Session ID: 0a95072a297b00005ef2b7a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169904 | Audit Session ID: 0a95072a297b00005ef2b7a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.singhal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.185 | Public IP: 42.106.195.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:41 IST Wed Jun 24 2020 | Duration: 6h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 375518404 | Bytes Rx: 457420455 | IP Addr: 10.149.232.185 | Public IP: 42.106.195.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:41 IST Wed Jun 24 2020 | Duration: 6h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 375518404 | Bytes Rx: 457420455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169905 | Audit Session ID: 0a95072a297b10005ef2b7c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169905 | Audit Session ID: 0a95072a297b10005ef2b7c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: pdhanala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.187 | Public IP: 115.98.145.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:17 IST Wed Jun 24 2020 | Duration: 6h:14m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 977516228 | Bytes Rx: 77550898 | IP Addr: 10.149.232.187 | Public IP: 115.98.145.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:17 IST Wed Jun 24 2020 | Duration: 6h:14m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 977516228 | Bytes Rx: 77550898 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169907 | Audit Session ID: 0a95072a297b30005ef2b861 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169907 | Audit Session ID: 0a95072a297b30005ef2b861 | Security Group Tag: none | EasyVPN: 0 ||
Username: BPatel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 157.32.76.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:53 IST Wed Jun 24 2020 | Duration: 6h:14m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 247377239 | Bytes Rx: 27765549 | IP Addr: 10.149.232.190 | Public IP: 157.32.76.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:53 IST Wed Jun 24 2020 | Duration: 6h:14m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 247377239 | Bytes Rx: 27765549 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169910 | Audit Session ID: 0a95072a297b60005ef2b885 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169910 | Audit Session ID: 0a95072a297b60005ef2b885 | Security Group Tag: none | EasyVPN: 0 ||
Username: ckaruman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.191 | Public IP: 106.220.124.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:07 IST Wed Jun 24 2020 | Duration: 6h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 276852766 | Bytes Rx: 200279399 | IP Addr: 10.149.232.191 | Public IP: 106.220.124.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:07 IST Wed Jun 24 2020 | Duration: 6h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 276852766 | Bytes Rx: 200279399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169911 | Audit Session ID: 0a95072a297b70005ef2b893 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169911 | Audit Session ID: 0a95072a297b70005ef2b893 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.176 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:04 IST Wed Jun 24 2020 | Duration: 6h:07m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 396248015 | Bytes Rx: 619897709 | IP Addr: 10.149.232.176 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:04 IST Wed Jun 24 2020 | Duration: 6h:07m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 396248015 | Bytes Rx: 619897709 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169914 | Audit Session ID: 0a95072a297ba0005ef2ba34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169914 | Audit Session ID: 0a95072a297ba0005ef2ba34 | Security Group Tag: none | EasyVPN: 0 ||
Username: JYarassi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.193 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:10 IST Wed Jun 24 2020 | Duration: 6h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 160072813 | Bytes Rx: 58831335 | IP Addr: 10.149.232.193 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:10 IST Wed Jun 24 2020 | Duration: 6h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 160072813 | Bytes Rx: 58831335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169915 | Audit Session ID: 0a95072a297bb0005ef2ba3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 169915 | Audit Session ID: 0a95072a297bb0005ef2ba3a | Security Group Tag: none | EasyVPN: 0 ||
Username: erajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 115.97.46.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:26 IST Wed Jun 24 2020 | Duration: 6h:05m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 769322445 | Bytes Rx: 410803528 | IP Addr: 10.149.232.194 | Public IP: 115.97.46.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:26 IST Wed Jun 24 2020 | Duration: 6h:05m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 769322445 | Bytes Rx: 410803528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169916 | Audit Session ID: 0a95072a297bc0005ef2ba86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169916 | Audit Session ID: 0a95072a297bc0005ef2ba86 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.jinachandran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.161 | Public IP: 103.147.209.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Wed Jun 24 2020 | Duration: 5h:57m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1016400376 | Bytes Rx: 260444969 | IP Addr: 10.149.232.161 | Public IP: 103.147.209.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Wed Jun 24 2020 | Duration: 5h:57m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1016400376 | Bytes Rx: 260444969 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169917 | Audit Session ID: 0a95072a297bd0005ef2bc68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169917 | Audit Session ID: 0a95072a297bd0005ef2bc68 | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.157 | Public IP: 157.49.143.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:56 IST Wed Jun 24 2020 | Duration: 5h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 407022642 | Bytes Rx: 73149247 | IP Addr: 10.149.232.157 | Public IP: 157.49.143.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:56 IST Wed Jun 24 2020 | Duration: 5h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 407022642 | Bytes Rx: 73149247 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169924 | Audit Session ID: 0a95072a297c40005ef2c1ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 169924 | Audit Session ID: 0a95072a297c40005ef2c1ac | Security Group Tag: none | EasyVPN: 0 ||
