sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: divykaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | IP Addr: 10.149.233.144 | Public IP: 171.61.236.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:29:55 IST Mon Jun 8 2020 | Duration: 1d 1h:00m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 977115056 | Bytes Rx: 1002127857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 |Session ID: 139344 | Audit Session ID: 0a95072a220500005eddd3db | Security Group Tag: none | EasyVPN: 0 ||
Username: vijkavad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.251 | Public IP: 157.32.116.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:44 IST Tue Jun 9 2020 | Duration: 5h:13m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 206848830 | Bytes Rx: 61834449 | IP Addr: 10.149.232.251 | Public IP: 157.32.116.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:44 IST Tue Jun 9 2020 | Duration: 5h:13m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 206848830 | Bytes Rx: 61834449 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141117 | Audit Session ID: 0a95072a2273d0005edeea04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141117 | Audit Session ID: 0a95072a2273d0005edeea04 | Security Group Tag: none | EasyVPN: 0 ||
Username: TeMamidi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.253 | Public IP: 183.83.195.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:18 IST Tue Jun 9 2020 | Duration: 5h:11m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 117160051 | Bytes Rx: 59509579 | IP Addr: 10.149.232.253 | Public IP: 183.83.195.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:18 IST Tue Jun 9 2020 | Duration: 5h:11m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 117160051 | Bytes Rx: 59509579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141119 | Audit Session ID: 0a95072a2273f0005edeea9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 141119 | Audit Session ID: 0a95072a2273f0005edeea9e | Security Group Tag: none | EasyVPN: 0 ||
Username: stajave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.254 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:40 IST Tue Jun 9 2020 | Duration: 5h:05m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 331076042 | Bytes Rx: 146548592 | IP Addr: 10.149.232.254 | Public IP: 106.210.138.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:24:40 IST Tue Jun 9 2020 | Duration: 5h:05m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 331076042 | Bytes Rx: 146548592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141120 | Audit Session ID: 0a95072a227400005edeebe0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141120 | Audit Session ID: 0a95072a227400005edeebe0 | Security Group Tag: none | EasyVPN: 0 ||
Username: muumarji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.138 | Public IP: 223.228.33.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:59 IST Tue Jun 9 2020 | Duration: 4h:34m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 282645911 | Bytes Rx: 108003826 | IP Addr: 10.149.232.138 | Public IP: 223.228.33.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:59 IST Tue Jun 9 2020 | Duration: 4h:34m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 282645911 | Bytes Rx: 108003826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141132 | Audit Session ID: 0a95072a2274c0005edef337 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141132 | Audit Session ID: 0a95072a2274c0005edef337 | Security Group Tag: none | EasyVPN: 0 ||
Username: muthusubramanian.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.139 | Public IP: 182.65.26.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:36 IST Tue Jun 9 2020 | Duration: 4h:31m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 23267487 | Bytes Rx: 19340986 | IP Addr: 10.149.232.139 | Public IP: 182.65.26.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:36 IST Tue Jun 9 2020 | Duration: 4h:31m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 23267487 | Bytes Rx: 19340986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141133 | Audit Session ID: 0a95072a2274d0005edef3d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141133 | Audit Session ID: 0a95072a2274d0005edef3d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: rnadella | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.31 | Public IP: 223.186.148.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:50 IST Tue Jun 9 2020 | Duration: 4h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 165218448 | Bytes Rx: 200880657 | IP Addr: 10.149.232.31 | Public IP: 223.186.148.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:50 IST Tue Jun 9 2020 | Duration: 4h:30m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 165218448 | Bytes Rx: 200880657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141136 | Audit Session ID: 0a95072a227500005edef41e | Security Group Tag: none | EasyVPN: 0 |Session ID: 141136 | Audit Session ID: 0a95072a227500005edef41e | Security Group Tag: none | EasyVPN: 0 ||
Username: psivaram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.33 | Public IP: 157.50.93.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:11 IST Tue Jun 9 2020 | Duration: 4h:30m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 20046228 | Bytes Rx: 10451790 | IP Addr: 10.149.232.33 | Public IP: 157.50.93.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:11 IST Tue Jun 9 2020 | Duration: 4h:30m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 20046228 | Bytes Rx: 10451790 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141138 | Audit Session ID: 0a95072a227520005edef433 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141138 | Audit Session ID: 0a95072a227520005edef433 | Security Group Tag: none | EasyVPN: 0 ||
Username: yamunat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.39 | Public IP: 106.208.96.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:31 IST Tue Jun 9 2020 | Duration: 4h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1290871420 | Bytes Rx: 81642701 | IP Addr: 10.149.232.39 | Public IP: 106.208.96.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:31 IST Tue Jun 9 2020 | Duration: 4h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1290871420 | Bytes Rx: 81642701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141141 | Audit Session ID: 0a95072a227550005edef4bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 141141 | Audit Session ID: 0a95072a227550005edef4bf | Security Group Tag: none | EasyVPN: 0 ||
Username: jpingani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.36 | Public IP: 117.246.22.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:32 IST Tue Jun 9 2020 | Duration: 4h:27m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 264835788 | Bytes Rx: 129653422 | IP Addr: 10.149.232.36 | Public IP: 117.246.22.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:32 IST Tue Jun 9 2020 | Duration: 4h:27m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 264835788 | Bytes Rx: 129653422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141142 | Audit Session ID: 0a95072a227560005edef4c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141142 | Audit Session ID: 0a95072a227560005edef4c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: venkatre | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.38 | Public IP: 49.238.63.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:42 IST Tue Jun 9 2020 | Duration: 4h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 219188267 | Bytes Rx: 465783615 | IP Addr: 10.149.232.38 | Public IP: 49.238.63.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:42 IST Tue Jun 9 2020 | Duration: 4h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 219188267 | Bytes Rx: 465783615 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141144 | Audit Session ID: 0a95072a227580005edef4ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 141144 | Audit Session ID: 0a95072a227580005edef4ca | Security Group Tag: none | EasyVPN: 0 ||
Username: srupammi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.26 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:44 IST Tue Jun 9 2020 | Duration: 4h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 225716586 | Bytes Rx: 64609824 | IP Addr: 10.149.233.26 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:44 IST Tue Jun 9 2020 | Duration: 4h:22m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 225716586 | Bytes Rx: 64609824 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141148 | Audit Session ID: 0a95072a2275c0005edef5f8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141148 | Audit Session ID: 0a95072a2275c0005edef5f8 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.5 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:03 IST Tue Jun 9 2020 | Duration: 4h:16m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1605617674 | Bytes Rx: 123711234 | IP Addr: 10.149.233.5 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:03 IST Tue Jun 9 2020 | Duration: 4h:16m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1605617674 | Bytes Rx: 123711234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141153 | Audit Session ID: 0a95072a227610005edef773 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141153 | Audit Session ID: 0a95072a227610005edef773 | Security Group Tag: none | EasyVPN: 0 ||
Username: azadey | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.6 | Public IP: 42.106.104.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:26 IST Tue Jun 9 2020 | Duration: 4h:15m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 923639542 | Bytes Rx: 135897671 | IP Addr: 10.149.233.6 | Public IP: 42.106.104.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:14:26 IST Tue Jun 9 2020 | Duration: 4h:15m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 923639542 | Bytes Rx: 135897671 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141154 | Audit Session ID: 0a95072a227620005edef78a | Security Group Tag: none | EasyVPN: 0 |Session ID: 141154 | Audit Session ID: 0a95072a227620005edef78a | Security Group Tag: none | EasyVPN: 0 ||
Username: priyalag | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.123 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:22:50 IST Tue Jun 9 2020 | Duration: 4h:07m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 82655330 | Bytes Rx: 47495154 | IP Addr: 10.149.232.123 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:22:50 IST Tue Jun 9 2020 | Duration: 4h:07m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 82655330 | Bytes Rx: 47495154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141163 | Audit Session ID: 0a95072a2276b0005edef982 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141163 | Audit Session ID: 0a95072a2276b0005edef982 | Security Group Tag: none | EasyVPN: 0 ||
Username: nehathak | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.140 | Public IP: 223.226.114.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:21 IST Tue Jun 9 2020 | Duration: 4h:07m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 575175123 | Bytes Rx: 110673520 | IP Addr: 10.149.232.140 | Public IP: 223.226.114.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:21 IST Tue Jun 9 2020 | Duration: 4h:07m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 575175123 | Bytes Rx: 110673520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141165 | Audit Session ID: 0a95072a2276d0005edef9a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141165 | Audit Session ID: 0a95072a2276d0005edef9a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: NiketM | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.141 | Public IP: 106.51.24.240 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 08:23:22 IST Tue Jun 9 2020 | Duration: 4h:07m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 759214711 | Bytes Rx: 77098865 | IP Addr: 10.149.232.141 | Public IP: 106.51.24.240 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 08:23:22 IST Tue Jun 9 2020 | Duration: 4h:07m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 759214711 | Bytes Rx: 77098865 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141166 | Audit Session ID: 0a95072a2276e0005edef9a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141166 | Audit Session ID: 0a95072a2276e0005edef9a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramyanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 157.46.58.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:41 IST Tue Jun 9 2020 | Duration: 4h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 537640718 | Bytes Rx: 46855436 | IP Addr: 10.149.233.24 | Public IP: 157.46.58.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:41 IST Tue Jun 9 2020 | Duration: 4h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 537640718 | Bytes Rx: 46855436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141167 | Audit Session ID: 0a95072a2276f0005edefaa5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141167 | Audit Session ID: 0a95072a2276f0005edefaa5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanwag | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.27 | Public IP: 49.35.116.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:43 IST Tue Jun 9 2020 | Duration: 4h:02m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 467628778 | Bytes Rx: 204935423 | IP Addr: 10.149.233.27 | Public IP: 49.35.116.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:43 IST Tue Jun 9 2020 | Duration: 4h:02m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 467628778 | Bytes Rx: 204935423 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141168 | Audit Session ID: 0a95072a227700005edefaa7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141168 | Audit Session ID: 0a95072a227700005edefaa7 | Security Group Tag: none | EasyVPN: 0 ||
Username: NPERUMAL | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.128 | Public IP: 157.50.125.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:07 IST Tue Jun 9 2020 | Duration: 3h:59m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 340906163 | Bytes Rx: 101006201 | IP Addr: 10.149.232.128 | Public IP: 157.50.125.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:07 IST Tue Jun 9 2020 | Duration: 3h:59m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 340906163 | Bytes Rx: 101006201 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141171 | Audit Session ID: 0a95072a227730005edefb73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141171 | Audit Session ID: 0a95072a227730005edefb73 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsalawan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.206 | Public IP: 59.88.97.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:15 IST Tue Jun 9 2020 | Duration: 3h:53m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 826050153 | Bytes Rx: 106638455 | IP Addr: 10.149.233.206 | Public IP: 59.88.97.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:15 IST Tue Jun 9 2020 | Duration: 3h:53m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 826050153 | Bytes Rx: 106638455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 141174 | Audit Session ID: 0a95072a227760005edefce3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 141174 | Audit Session ID: 0a95072a227760005edefce3 | Security Group Tag: none | EasyVPN: 0 ||
