sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksanap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.235 | Public IP: 106.193.234.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:45 IST Thu Jun 11 2020 | Duration: 4h:04m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 220123718 | Bytes Rx: 59492101 | IP Addr: 10.149.232.235 | Public IP: 106.193.234.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:45 IST Thu Jun 11 2020 | Duration: 4h:04m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 220123718 | Bytes Rx: 59492101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145623 | Audit Session ID: 0a95072a238d70005ee18819 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145623 | Audit Session ID: 0a95072a238d70005ee18819 | Security Group Tag: none | EasyVPN: 0 ||
Username: AMuttepa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.254 | Public IP: 106.193.140.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:13 IST Thu Jun 11 2020 | Duration: 3h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 455557081 | Bytes Rx: 76985168 | IP Addr: 10.149.232.254 | Public IP: 106.193.140.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:13 IST Thu Jun 11 2020 | Duration: 3h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 455557081 | Bytes Rx: 76985168 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145628 | Audit Session ID: 0a95072a238dc0005ee18a51 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145628 | Audit Session ID: 0a95072a238dc0005ee18a51 | Security Group Tag: none | EasyVPN: 0 ||
Username: Barajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.129 | Public IP: 157.51.82.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:58 IST Thu Jun 11 2020 | Duration: 3h:53m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 809269706 | Bytes Rx: 89723136 | IP Addr: 10.149.232.129 | Public IP: 157.51.82.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:58 IST Thu Jun 11 2020 | Duration: 3h:53m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 809269706 | Bytes Rx: 89723136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145630 | Audit Session ID: 0a95072a238de0005ee18aba | Security Group Tag: none | EasyVPN: 0 |Session ID: 145630 | Audit Session ID: 0a95072a238de0005ee18aba | Security Group Tag: none | EasyVPN: 0 ||
Username: sivnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC6 | IP Addr: 10.149.248.102 | Public IP: 106.203.46.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:25 IST Thu Jun 11 2020 | Duration: 3h:42m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 388004623 | Bytes Rx: 188661201 | IP Addr: 10.149.248.102 | Public IP: 106.203.46.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:17:25 IST Thu Jun 11 2020 | Duration: 3h:42m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 388004623 | Bytes Rx: 188661201 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145633 | Audit Session ID: 0a95072a238e10005ee18d2d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145633 | Audit Session ID: 0a95072a238e10005ee18d2d | Security Group Tag: none | EasyVPN: 0 ||
Username: ajay.biswas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.128 | Public IP: 103.18.171.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:15 IST Thu Jun 11 2020 | Duration: 3h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 23668140 | Bytes Rx: 12808440 | IP Addr: 10.149.232.128 | Public IP: 103.18.171.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:15 IST Thu Jun 11 2020 | Duration: 3h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 23668140 | Bytes Rx: 12808440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145634 | Audit Session ID: 0a95072a238e20005ee18dd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145634 | Audit Session ID: 0a95072a238e20005ee18dd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: DhaiMane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.132 | Public IP: 106.193.153.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:13 IST Thu Jun 11 2020 | Duration: 3h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 369954651 | Bytes Rx: 64543022 | IP Addr: 10.149.232.132 | Public IP: 106.193.153.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:13 IST Thu Jun 11 2020 | Duration: 3h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 369954651 | Bytes Rx: 64543022 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145635 | Audit Session ID: 0a95072a238e30005ee18e4d | Security Group Tag: none | EasyVPN: 0 |Session ID: 145635 | Audit Session ID: 0a95072a238e30005ee18e4d | Security Group Tag: none | EasyVPN: 0 ||
Username: TeMamidi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.133 | Public IP: 183.83.238.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:41 IST Thu Jun 11 2020 | Duration: 3h:36m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 177013113 | Bytes Rx: 65318243 | IP Addr: 10.149.232.133 | Public IP: 183.83.238.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:41 IST Thu Jun 11 2020 | Duration: 3h:36m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 177013113 | Bytes Rx: 65318243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145636 | Audit Session ID: 0a95072a238e40005ee18ea5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145636 | Audit Session ID: 0a95072a238e40005ee18ea5 | Security Group Tag: none | EasyVPN: 0 ||
Username: viskalid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.137 | Public IP: 117.233.87.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:08 IST Thu Jun 11 2020 | Duration: 3h:21m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 128122052 | Bytes Rx: 69921274 | IP Addr: 10.149.232.137 | Public IP: 117.233.87.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:08 IST Thu Jun 11 2020 | Duration: 3h:21m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 128122052 | Bytes Rx: 69921274 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145639 | Audit Session ID: 0a95072a238e70005ee19244 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145639 | Audit Session ID: 0a95072a238e70005ee19244 | Security Group Tag: none | EasyVPN: 0 ||
Username: KumVivek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.135 | Public IP: 202.142.86.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:32 IST Thu Jun 11 2020 | Duration: 3h:20m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 103032832 | Bytes Rx: 38554912 | IP Addr: 10.149.232.135 | Public IP: 202.142.86.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:32 IST Thu Jun 11 2020 | Duration: 3h:20m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 103032832 | Bytes Rx: 38554912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145641 | Audit Session ID: 0a95072a238e90005ee1925c | Security Group Tag: none | EasyVPN: 0 |Session ID: 145641 | Audit Session ID: 0a95072a238e90005ee1925c | Security Group Tag: none | EasyVPN: 0 ||
Username: kvadivel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.211 | Public IP: 42.111.130.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:46 IST Thu Jun 11 2020 | Duration: 3h:17m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 302086615 | Bytes Rx: 165361053 | IP Addr: 10.149.233.211 | Public IP: 42.111.130.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:46 IST Thu Jun 11 2020 | Duration: 3h:17m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 302086615 | Bytes Rx: 165361053 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145644 | Audit Session ID: 0a95072a238ec0005ee1931e | Security Group Tag: none | EasyVPN: 0 |Session ID: 145644 | Audit Session ID: 0a95072a238ec0005ee1931e | Security Group Tag: none | EasyVPN: 0 ||
Username: JYarassi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.240 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:15 IST Thu Jun 11 2020 | Duration: 3h:12m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 143526244 | Bytes Rx: 37586183 | IP Addr: 10.149.232.240 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:15 IST Thu Jun 11 2020 | Duration: 3h:12m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 143526244 | Bytes Rx: 37586183 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145650 | Audit Session ID: 0a95072a238f20005ee19467 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145650 | Audit Session ID: 0a95072a238f20005ee19467 | Security Group Tag: none | EasyVPN: 0 ||
Username: APaikrao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.236 | Public IP: 42.106.96.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:06 IST Thu Jun 11 2020 | Duration: 3h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 639839701 | Bytes Rx: 84118051 | IP Addr: 10.149.232.236 | Public IP: 42.106.96.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:06 IST Thu Jun 11 2020 | Duration: 3h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 639839701 | Bytes Rx: 84118051 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145652 | Audit Session ID: 0a95072a238f40005ee1963e | Security Group Tag: none | EasyVPN: 0 |Session ID: 145652 | Audit Session ID: 0a95072a238f40005ee1963e | Security Group Tag: none | EasyVPN: 0 ||
Username: srinivas.p | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.241 | Public IP: 117.96.192.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:22 IST Thu Jun 11 2020 | Duration: 3h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 265907764 | Bytes Rx: 35818185 | IP Addr: 10.149.232.241 | Public IP: 117.96.192.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:22 IST Thu Jun 11 2020 | Duration: 3h:03m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 265907764 | Bytes Rx: 35818185 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145653 | Audit Session ID: 0a95072a238f50005ee1968a | Security Group Tag: none | EasyVPN: 0 |Session ID: 145653 | Audit Session ID: 0a95072a238f50005ee1968a | Security Group Tag: none | EasyVPN: 0 ||
Username: susubash | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.242 | Public IP: 117.241.90.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:21 IST Thu Jun 11 2020 | Duration: 3h:02m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 78081796 | Bytes Rx: 63606985 | IP Addr: 10.149.232.242 | Public IP: 117.241.90.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:21 IST Thu Jun 11 2020 | Duration: 3h:02m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 78081796 | Bytes Rx: 63606985 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145654 | Audit Session ID: 0a95072a238f60005ee196c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145654 | Audit Session ID: 0a95072a238f60005ee196c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: durai.raj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.243 | Public IP: 27.62.18.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:47 IST Thu Jun 11 2020 | Duration: 3h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 392577502 | Bytes Rx: 94960237 | IP Addr: 10.149.232.243 | Public IP: 27.62.18.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:47 IST Thu Jun 11 2020 | Duration: 3h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 392577502 | Bytes Rx: 94960237 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145655 | Audit Session ID: 0a95072a238f70005ee1971b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145655 | Audit Session ID: 0a95072a238f70005ee1971b | Security Group Tag: none | EasyVPN: 0 ||
Username: nandakishore.g | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.245 | Public IP: 49.206.201.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:17 IST Thu Jun 11 2020 | Duration: 3h:00m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 289836922 | Bytes Rx: 52424176 | IP Addr: 10.149.232.245 | Public IP: 49.206.201.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:17 IST Thu Jun 11 2020 | Duration: 3h:00m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 289836922 | Bytes Rx: 52424176 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145657 | Audit Session ID: 0a95072a238f90005ee19739 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145657 | Audit Session ID: 0a95072a238f90005ee19739 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.246 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:55 IST Thu Jun 11 2020 | Duration: 2h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 135266052 | Bytes Rx: 65078513 | IP Addr: 10.149.232.246 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:55 IST Thu Jun 11 2020 | Duration: 2h:58m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 135266052 | Bytes Rx: 65078513 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145658 | Audit Session ID: 0a95072a238fa0005ee1979b | Security Group Tag: none | EasyVPN: 0 |Session ID: 145658 | Audit Session ID: 0a95072a238fa0005ee1979b | Security Group Tag: none | EasyVPN: 0 ||
Username: pkarve | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.55 | Public IP: 27.106.96.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:15 IST Thu Jun 11 2020 | Duration: 2h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 40608455 | Bytes Rx: 18199971 | IP Addr: 10.149.233.55 | Public IP: 27.106.96.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:15 IST Thu Jun 11 2020 | Duration: 2h:56m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 40608455 | Bytes Rx: 18199971 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145660 | Audit Session ID: 0a95072a238fc0005ee19827 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145660 | Audit Session ID: 0a95072a238fc0005ee19827 | Security Group Tag: none | EasyVPN: 0 ||
Username: dkrishna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.57 | Public IP: 157.51.251.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:39 IST Thu Jun 11 2020 | Duration: 2h:55m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 816667863 | Bytes Rx: 61599918 | IP Addr: 10.149.233.57 | Public IP: 157.51.251.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:39 IST Thu Jun 11 2020 | Duration: 2h:55m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 816667863 | Bytes Rx: 61599918 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145663 | Audit Session ID: 0a95072a238ff0005ee1983f | Security Group Tag: none | EasyVPN: 0 |Session ID: 145663 | Audit Session ID: 0a95072a238ff0005ee1983f | Security Group Tag: none | EasyVPN: 0 ||
Username: ssdpawar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.61 | Public IP: 157.47.31.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:35 IST Thu Jun 11 2020 | Duration: 2h:52m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 754514520 | Bytes Rx: 121633485 | IP Addr: 10.149.233.61 | Public IP: 157.47.31.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:35 IST Thu Jun 11 2020 | Duration: 2h:52m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 754514520 | Bytes Rx: 121633485 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145667 | Audit Session ID: 0a95072a239030005ee198ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 145667 | Audit Session ID: 0a95072a239030005ee198ef | Security Group Tag: none | EasyVPN: 0 ||
