sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: JGosavi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC13 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 ||
Username: NilKumb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.167 | Public IP: 106.220.189.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:11 IST Sun Jun 7 2020 | Duration: 7h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 199371069 | Bytes Rx: 115333926 | IP Addr: 10.150.237.167 | Public IP: 106.220.189.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:25:11 IST Sun Jun 7 2020 | Duration: 7h:35m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 199371069 | Bytes Rx: 115333926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290994 | Audit Session ID: 0a96cf69470b20005edc651f | Security Group Tag: none | EasyVPN: 0 |Session ID: 290994 | Audit Session ID: 0a96cf69470b20005edc651f | Security Group Tag: none | EasyVPN: 0 ||
Username: kmehta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.176 | Public IP: 103.86.183.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:53 IST Sun Jun 7 2020 | Duration: 7h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 839481851 | Bytes Rx: 90142061 | IP Addr: 10.150.237.176 | Public IP: 103.86.183.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:53 IST Sun Jun 7 2020 | Duration: 7h:24m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 839481851 | Bytes Rx: 90142061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291015 | Audit Session ID: 0a96cf69470c70005edc67dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 291015 | Audit Session ID: 0a96cf69470c70005edc67dd | Security Group Tag: none | EasyVPN: 0 ||
Username: svaidesw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.179 | Public IP: 106.193.108.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:30 IST Sun Jun 7 2020 | Duration: 7h:23m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 112737371 | Bytes Rx: 69887947 | IP Addr: 10.150.237.179 | Public IP: 106.193.108.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:30 IST Sun Jun 7 2020 | Duration: 7h:23m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 112737371 | Bytes Rx: 69887947 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291018 | Audit Session ID: 0a96cf69470ca0005edc6802 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291018 | Audit Session ID: 0a96cf69470ca0005edc6802 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritisha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC10 | IP Addr: 10.150.245.19 | Public IP: 103.133.65.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:17 IST Sun Jun 7 2020 | Duration: 7h:21m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 842759732 | Bytes Rx: 755932793 | IP Addr: 10.150.245.19 | Public IP: 103.133.65.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:17 IST Sun Jun 7 2020 | Duration: 7h:21m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 842759732 | Bytes Rx: 755932793 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291023 | Audit Session ID: 0a96cf69470cf0005edc686d | Security Group Tag: none | EasyVPN: 0 |Session ID: 291023 | Audit Session ID: 0a96cf69470cf0005edc686d | Security Group Tag: none | EasyVPN: 0 ||
Username: rhiskale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.183 | Public IP: 110.5.74.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:48 IST Sun Jun 7 2020 | Duration: 7h:21m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 2934793733 | Bytes Rx: 107697637 | IP Addr: 10.150.237.183 | Public IP: 110.5.74.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:39:48 IST Sun Jun 7 2020 | Duration: 7h:21m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 2934793733 | Bytes Rx: 107697637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291024 | Audit Session ID: 0a96cf69470d00005edc688c | Security Group Tag: none | EasyVPN: 0 |Session ID: 291024 | Audit Session ID: 0a96cf69470d00005edc688c | Security Group Tag: none | EasyVPN: 0 ||
Username: ABhongal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.186 | Public IP: 106.193.131.211 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:44:10 IST Sun Jun 7 2020 | Duration: 7h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 959400675 | Bytes Rx: 214411171 | IP Addr: 10.150.237.186 | Public IP: 106.193.131.211 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:44:10 IST Sun Jun 7 2020 | Duration: 7h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 959400675 | Bytes Rx: 214411171 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291032 | Audit Session ID: 0a96cf69470d80005edc6992 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291032 | Audit Session ID: 0a96cf69470d80005edc6992 | Security Group Tag: none | EasyVPN: 0 ||
Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.188 | Public IP: 123.201.100.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:31 IST Sun Jun 7 2020 | Duration: 7h:16m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1031588681 | Bytes Rx: 62017863641 | IP Addr: 10.150.237.188 | Public IP: 123.201.100.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:31 IST Sun Jun 7 2020 | Duration: 7h:16m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 1031588681 | Bytes Rx: 62017863641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291034 | Audit Session ID: 0a96cf69470da0005edc69a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291034 | Audit Session ID: 0a96cf69470da0005edc69a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: MithTare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.157 | Public IP: 106.217.48.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:53 IST Sun Jun 7 2020 | Duration: 7h:04m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1012122556 | Bytes Rx: 259664193 | IP Addr: 10.150.237.157 | Public IP: 106.217.48.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:53 IST Sun Jun 7 2020 | Duration: 7h:04m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1012122556 | Bytes Rx: 259664193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291049 | Audit Session ID: 0a96cf69470e90005edc6c8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 291049 | Audit Session ID: 0a96cf69470e90005edc6c8d | Security Group Tag: none | EasyVPN: 0 ||
Username: yogeshch | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.196 | Public IP: 49.32.38.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:01 IST Sun Jun 7 2020 | Duration: 7h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 333690386 | Bytes Rx: 143861784 | IP Addr: 10.150.237.196 | Public IP: 49.32.38.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:01 IST Sun Jun 7 2020 | Duration: 7h:03m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 333690386 | Bytes Rx: 143861784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291050 | Audit Session ID: 0a96cf69470ea0005edc6c95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291050 | Audit Session ID: 0a96cf69470ea0005edc6c95 | Security Group Tag: none | EasyVPN: 0 ||
Username: DKalshet | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.160 | Public IP: 157.33.255.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:06 IST Sun Jun 7 2020 | Duration: 7h:01m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 4791357400 | Bytes Rx: 150685625 | IP Addr: 10.150.237.160 | Public IP: 157.33.255.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:06 IST Sun Jun 7 2020 | Duration: 7h:01m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 4791357400 | Bytes Rx: 150685625 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291055 | Audit Session ID: 0a96cf69470ef0005edc6d12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291055 | Audit Session ID: 0a96cf69470ef0005edc6d12 | Security Group Tag: none | EasyVPN: 0 ||
Username: rduratka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.212 | Public IP: 157.47.63.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:56 IST Sun Jun 7 2020 | Duration: 6h:50m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 10182899660 | Bytes Rx: 494171021 | IP Addr: 10.150.237.212 | Public IP: 157.47.63.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:56 IST Sun Jun 7 2020 | Duration: 6h:50m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 10182899660 | Bytes Rx: 494171021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291080 | Audit Session ID: 0a96cf69471080005edc6fd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291080 | Audit Session ID: 0a96cf69471080005edc6fd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: braham.sharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.195 | Public IP: 223.225.18.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:54 IST Sun Jun 7 2020 | Duration: 6h:48m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 149129754 | Bytes Rx: 136436228 | IP Addr: 10.150.237.195 | Public IP: 223.225.18.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:54 IST Sun Jun 7 2020 | Duration: 6h:48m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 149129754 | Bytes Rx: 136436228 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291081 | Audit Session ID: 0a96cf69471090005edc704e | Security Group Tag: none | EasyVPN: 0 |Session ID: 291081 | Audit Session ID: 0a96cf69471090005edc704e | Security Group Tag: none | EasyVPN: 0 ||
Username: shwpatil | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.215 | Public IP: 157.33.129.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:52 IST Sun Jun 7 2020 | Duration: 6h:46m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 173408158 | Bytes Rx: 87795747 | IP Addr: 10.150.237.215 | Public IP: 157.33.129.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:52 IST Sun Jun 7 2020 | Duration: 6h:46m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 173408158 | Bytes Rx: 87795747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291085 | Audit Session ID: 0a96cf694710d0005edc70c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291085 | Audit Session ID: 0a96cf694710d0005edc70c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: EJadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC20 | IP Addr: 10.150.245.29 | Public IP: 1.23.231.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:16 IST Sun Jun 7 2020 | Duration: 6h:39m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1101678088 | Bytes Rx: 130353366 | IP Addr: 10.150.245.29 | Public IP: 1.23.231.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:16 IST Sun Jun 7 2020 | Duration: 6h:39m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1101678088 | Bytes Rx: 130353366 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291096 | Audit Session ID: 0a96cf69471180005edc7244 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291096 | Audit Session ID: 0a96cf69471180005edc7244 | Security Group Tag: none | EasyVPN: 0 ||
Username: cnarkhed | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.226 | Public IP: 157.33.130.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:12 IST Sun Jun 7 2020 | Duration: 6h:26m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 205150432 | Bytes Rx: 73252481 | IP Addr: 10.150.237.226 | Public IP: 157.33.130.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:12 IST Sun Jun 7 2020 | Duration: 6h:26m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 205150432 | Bytes Rx: 73252481 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291110 | Audit Session ID: 0a96cf69471260005edc754c | Security Group Tag: none | EasyVPN: 0 |Session ID: 291110 | Audit Session ID: 0a96cf69471260005edc754c | Security Group Tag: none | EasyVPN: 0 ||
Username: SuvratT | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.231 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:39:59 IST Sun Jun 7 2020 | Duration: 6h:21m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 547456620 | Bytes Rx: 108051290 | IP Addr: 10.150.237.231 | Public IP: 103.110.242.251 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:39:59 IST Sun Jun 7 2020 | Duration: 6h:21m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 547456620 | Bytes Rx: 108051290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291121 | Audit Session ID: 0a96cf69471310005edc76a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291121 | Audit Session ID: 0a96cf69471310005edc76a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Dbhattac | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.237 | Public IP: 157.33.189.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:55 IST Sun Jun 7 2020 | Duration: 6h:18m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 288397206 | Bytes Rx: 61839214 | IP Addr: 10.150.237.237 | Public IP: 157.33.189.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:55 IST Sun Jun 7 2020 | Duration: 6h:18m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 288397206 | Bytes Rx: 61839214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291135 | Audit Session ID: 0a96cf694713f0005edc7757 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291135 | Audit Session ID: 0a96cf694713f0005edc7757 | Security Group Tag: none | EasyVPN: 0 ||
Username: sukawagh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.203 | Public IP: 49.35.217.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:37 IST Sun Jun 7 2020 | Duration: 5h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 439559066 | Bytes Rx: 124451524 | IP Addr: 10.150.237.203 | Public IP: 49.35.217.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:37 IST Sun Jun 7 2020 | Duration: 5h:43m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 439559066 | Bytes Rx: 124451524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291194 | Audit Session ID: 0a96cf694717a0005edc7f79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291194 | Audit Session ID: 0a96cf694717a0005edc7f79 | Security Group Tag: none | EasyVPN: 0 ||
Username: swapnjad | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.228 | Public IP: 49.35.3.241 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:21:05 IST Sun Jun 7 2020 | Duration: 5h:39m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 675935105 | Bytes Rx: 173724073 | IP Addr: 10.150.237.228 | Public IP: 49.35.3.241 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:21:05 IST Sun Jun 7 2020 | Duration: 5h:39m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 675935105 | Bytes Rx: 173724073 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291199 | Audit Session ID: 0a96cf694717f0005edc8049 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291199 | Audit Session ID: 0a96cf694717f0005edc8049 | Security Group Tag: none | EasyVPN: 0 ||
Username: deepak.roman | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.248 | Public IP: 103.252.52.173 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:21:36 IST Sun Jun 7 2020 | Duration: 5h:39m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 480282300 | Bytes Rx: 186965234 | IP Addr: 10.150.237.248 | Public IP: 103.252.52.173 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:21:36 IST Sun Jun 7 2020 | Duration: 5h:39m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 480282300 | Bytes Rx: 186965234 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291202 | Audit Session ID: 0a96cf69471820005edc8068 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291202 | Audit Session ID: 0a96cf69471820005edc8068 | Security Group Tag: none | EasyVPN: 0 ||
