sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: pawarast | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.116 | Public IP: 42.111.24.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:36:36 UTC Thu Jun 25 2020 | Duration: 4h:53m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 93742931 | Bytes Rx: 47397689 | IP Addr: 10.145.232.116 | Public IP: 42.111.24.75 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:36:36 UTC Thu Jun 25 2020 | Duration: 4h:53m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 93742931 | Bytes Rx: 47397689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 5 | Audit Session ID: 0a910728000050005ef437e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 5 | Audit Session ID: 0a910728000050005ef437e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: PracKale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.191 | Public IP: 157.33.146.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:54 UTC Thu Jun 25 2020 | Duration: 2h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 104190487 | Bytes Rx: 41299091 | IP Addr: 10.145.232.191 | Public IP: 157.33.146.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:54 UTC Thu Jun 25 2020 | Duration: 2h:07m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 104190487 | Bytes Rx: 41299091 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 159 | Audit Session ID: 0a9107280009f0005ef45ede | Security Group Tag: none | EasyVPN: 0 |Session ID: 159 | Audit Session ID: 0a9107280009f0005ef45ede | Security Group Tag: none | EasyVPN: 0 ||
Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 2h:02m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 616610159 | Bytes Rx: 107261723 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 2h:02m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 616610159 | Bytes Rx: 107261723 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: amquresh | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.90 | Public IP: 2.29.126.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:04 UTC Thu Jun 25 2020 | Duration: 1h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 200776370 | Bytes Rx: 95805182 | IP Addr: 10.145.232.90 | Public IP: 2.29.126.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:04 UTC Thu Jun 25 2020 | Duration: 1h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 200776370 | Bytes Rx: 95805182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 162 | Audit Session ID: 0a910728000a20005ef460c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 162 | Audit Session ID: 0a910728000a20005ef460c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: Yinamdar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.176 | Public IP: 42.108.226.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:34:28 UTC Thu Jun 25 2020 | Duration: 1h:55m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 172330390 | Bytes Rx: 44256565 | IP Addr: 10.145.232.176 | Public IP: 42.108.226.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:34:28 UTC Thu Jun 25 2020 | Duration: 1h:55m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 172330390 | Bytes Rx: 44256565 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165 | Audit Session ID: 0a910728000a50005ef46194 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165 | Audit Session ID: 0a910728000a50005ef46194 | Security Group Tag: none | EasyVPN: 0 ||
Username: zuhamyv | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.186 | Public IP: 86.129.190.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:16 UTC Thu Jun 25 2020 | Duration: 1h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 944282427 | Bytes Rx: 234289025 | IP Addr: 10.145.232.186 | Public IP: 86.129.190.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:16 UTC Thu Jun 25 2020 | Duration: 1h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 944282427 | Bytes Rx: 234289025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166 | Audit Session ID: 0a910728000a60005ef461c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166 | Audit Session ID: 0a910728000a60005ef461c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: PBurnett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.133 | Public IP: 86.19.38.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:27 UTC Thu Jun 25 2020 | Duration: 1h:53m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 11884926 | Bytes Rx: 6214361 | IP Addr: 10.145.232.133 | Public IP: 86.19.38.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:27 UTC Thu Jun 25 2020 | Duration: 1h:53m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 11884926 | Bytes Rx: 6214361 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 167 | Audit Session ID: 0a910728000a70005ef4620b | Security Group Tag: none | EasyVPN: 0 |Session ID: 167 | Audit Session ID: 0a910728000a70005ef4620b | Security Group Tag: none | EasyVPN: 0 ||
Username: nferreir | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.97 | Public IP: 185.69.145.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:16 UTC Thu Jun 25 2020 | Duration: 1h:52m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 88780955 | Bytes Rx: 11802647 | IP Addr: 10.145.232.97 | Public IP: 185.69.145.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:16 UTC Thu Jun 25 2020 | Duration: 1h:52m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 88780955 | Bytes Rx: 11802647 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168 | Audit Session ID: 0a910728000a80005ef46278 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168 | Audit Session ID: 0a910728000a80005ef46278 | Security Group Tag: none | EasyVPN: 0 ||
Username: chayan.saha | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.109 | Public IP: 1.38.55.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:59 UTC Thu Jun 25 2020 | Duration: 1h:51m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 354222521 | Bytes Rx: 75289651 | IP Addr: 10.145.232.109 | Public IP: 1.38.55.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:59 UTC Thu Jun 25 2020 | Duration: 1h:51m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 354222521 | Bytes Rx: 75289651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169 | Audit Session ID: 0a910728000a90005ef462a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169 | Audit Session ID: 0a910728000a90005ef462a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashenoy | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.137 | Public IP: 42.106.216.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:41:12 UTC Thu Jun 25 2020 | Duration: 1h:49m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 239484168 | Bytes Rx: 42748382 | IP Addr: 10.145.232.137 | Public IP: 42.106.216.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:41:12 UTC Thu Jun 25 2020 | Duration: 1h:49m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 239484168 | Bytes Rx: 42748382 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 170 | Audit Session ID: 0a910728000aa0005ef46328 | Security Group Tag: none | EasyVPN: 0 |Session ID: 170 | Audit Session ID: 0a910728000aa0005ef46328 | Security Group Tag: none | EasyVPN: 0 ||
Username: micotton | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.175 | Public IP: 90.201.5.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:49 UTC Thu Jun 25 2020 | Duration: 1h:45m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 557025258 | Bytes Rx: 45874918 | IP Addr: 10.145.232.175 | Public IP: 90.201.5.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:49 UTC Thu Jun 25 2020 | Duration: 1h:45m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 557025258 | Bytes Rx: 45874918 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171 | Audit Session ID: 0a910728000ab0005ef46401 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171 | Audit Session ID: 0a910728000ab0005ef46401 | Security Group Tag: none | EasyVPN: 0 ||
Username: sattsing | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.192 | Public IP: 86.181.96.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:36 UTC Thu Jun 25 2020 | Duration: 1h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 402796947 | Bytes Rx: 83520937 | IP Addr: 10.145.232.192 | Public IP: 86.181.96.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:36 UTC Thu Jun 25 2020 | Duration: 1h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 402796947 | Bytes Rx: 83520937 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 172 | Audit Session ID: 0a910728000ac0005ef46430 | Security Group Tag: none | EasyVPN: 0 |Session ID: 172 | Audit Session ID: 0a910728000ac0005ef46430 | Security Group Tag: none | EasyVPN: 0 ||
Username: kamchand | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.195 | Public IP: 82.17.156.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:58 UTC Thu Jun 25 2020 | Duration: 1h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1022127905 | Bytes Rx: 54676061 | IP Addr: 10.145.232.195 | Public IP: 82.17.156.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:58 UTC Thu Jun 25 2020 | Duration: 1h:39m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 1022127905 | Bytes Rx: 54676061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 175 | Audit Session ID: 0a910728000af0005ef46572 | Security Group Tag: none | EasyVPN: 0 |Session ID: 175 | Audit Session ID: 0a910728000af0005ef46572 | Security Group Tag: none | EasyVPN: 0 ||
Username: pooyadav | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.108 | Public IP: 42.111.13.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:59 UTC Thu Jun 25 2020 | Duration: 1h:35m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 127141816 | Bytes Rx: 17589859 | IP Addr: 10.145.232.108 | Public IP: 42.111.13.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:59 UTC Thu Jun 25 2020 | Duration: 1h:35m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 127141816 | Bytes Rx: 17589859 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 176 | Audit Session ID: 0a910728000b00005ef46663 | Security Group Tag: none | EasyVPN: 0 |Session ID: 176 | Audit Session ID: 0a910728000b00005ef46663 | Security Group Tag: none | EasyVPN: 0 ||
Username: hbackhou | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.135 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:05 UTC Thu Jun 25 2020 | Duration: 1h:31m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 231800394 | Bytes Rx: 120113642 | IP Addr: 10.145.232.135 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:05 UTC Thu Jun 25 2020 | Duration: 1h:31m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 231800394 | Bytes Rx: 120113642 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 177 | Audit Session ID: 0a910728000b10005ef46759 | Security Group Tag: none | EasyVPN: 0 |Session ID: 177 | Audit Session ID: 0a910728000b10005ef46759 | Security Group Tag: none | EasyVPN: 0 ||
Username: victort | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.134 | Public IP: 80.231.105.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:24 UTC Thu Jun 25 2020 | Duration: 1h:31m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 47186196 | Bytes Rx: 24635358 | IP Addr: 10.145.232.134 | Public IP: 80.231.105.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:24 UTC Thu Jun 25 2020 | Duration: 1h:31m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 47186196 | Bytes Rx: 24635358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 178 | Audit Session ID: 0a910728000b20005ef4676c | Security Group Tag: none | EasyVPN: 0 |Session ID: 178 | Audit Session ID: 0a910728000b20005ef4676c | Security Group Tag: none | EasyVPN: 0 ||
Username: eopoku | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.112 | Public IP: 82.37.82.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:06 UTC Thu Jun 25 2020 | Duration: 1h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 659218691 | Bytes Rx: 533931064 | IP Addr: 10.145.232.112 | Public IP: 82.37.82.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:06 UTC Thu Jun 25 2020 | Duration: 1h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 659218691 | Bytes Rx: 533931064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 180 | Audit Session ID: 0a910728000b40005ef4680e | Security Group Tag: none | EasyVPN: 0 |Session ID: 180 | Audit Session ID: 0a910728000b40005ef4680e | Security Group Tag: none | EasyVPN: 0 ||
Username: aditgaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.173 | Public IP: 1.39.137.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:42 UTC Thu Jun 25 2020 | Duration: 1h:18m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 99958883 | Bytes Rx: 50740580 | IP Addr: 10.145.232.173 | Public IP: 1.39.137.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:11:42 UTC Thu Jun 25 2020 | Duration: 1h:18m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 99958883 | Bytes Rx: 50740580 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183 | Audit Session ID: 0a910728000b70005ef46a4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 183 | Audit Session ID: 0a910728000b70005ef46a4e | Security Group Tag: none | EasyVPN: 0 ||
Username: vellur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.193 | Public IP: 112.79.53.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:15 UTC Thu Jun 25 2020 | Duration: 1h:18m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 287886651 | Bytes Rx: 28807214 | IP Addr: 10.145.232.193 | Public IP: 112.79.53.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:12:15 UTC Thu Jun 25 2020 | Duration: 1h:18m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 287886651 | Bytes Rx: 28807214 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 184 | Audit Session ID: 0a910728000b80005ef46a6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 184 | Audit Session ID: 0a910728000b80005ef46a6f | Security Group Tag: none | EasyVPN: 0 ||
Username: ashoyada | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.86 | Public IP: 1.38.148.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:16 UTC Thu Jun 25 2020 | Duration: 1h:13m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 13371954 | Bytes Rx: 17090945 | IP Addr: 10.145.232.86 | Public IP: 1.38.148.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:16 UTC Thu Jun 25 2020 | Duration: 1h:13m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 13371954 | Bytes Rx: 17090945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 186 | Audit Session ID: 0a910728000ba0005ef46b9c | Security Group Tag: none | EasyVPN: 0 |Session ID: 186 | Audit Session ID: 0a910728000ba0005ef46b9c | Security Group Tag: none | EasyVPN: 0 ||
Username: yogesh.wankhade | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.111 | Public IP: 157.33.161.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:26 UTC Thu Jun 25 2020 | Duration: 1h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 171124376 | Bytes Rx: 24785644 | IP Addr: 10.145.232.111 | Public IP: 157.33.161.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:26 UTC Thu Jun 25 2020 | Duration: 1h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 171124376 | Bytes Rx: 24785644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 187 | Audit Session ID: 0a910728000bb0005ef46ba6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 187 | Audit Session ID: 0a910728000bb0005ef46ba6 | Security Group Tag: none | EasyVPN: 0 ||
