sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: erukmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.28 | Public IP: 117.213.84.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:23 IST Sat May 30 2020 | Duration: 0h:28m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 9243545 | Bytes Rx: 4445122 | IP Addr: 10.149.233.28 | Public IP: 117.213.84.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:23 IST Sat May 30 2020 | Duration: 0h:28m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 9243545 | Bytes Rx: 4445122 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124003 | Audit Session ID: 0a95072a1e4630005ed1e19b | Security Group Tag: none | EasyVPN: 0 |Session ID: 124003 | Audit Session ID: 0a95072a1e4630005ed1e19b | Security Group Tag: none | EasyVPN: 0 ||
Username: akberali | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.29 | Public IP: 183.82.88.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:43 IST Sat May 30 2020 | Duration: 0h:28m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 26571030 | Bytes Rx: 1548051 | IP Addr: 10.149.233.29 | Public IP: 183.82.88.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:43 IST Sat May 30 2020 | Duration: 0h:28m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 26571030 | Bytes Rx: 1548051 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124004 | Audit Session ID: 0a95072a1e4640005ed1e1af | Security Group Tag: none | EasyVPN: 0 |Session ID: 124004 | Audit Session ID: 0a95072a1e4640005ed1e1af | Security Group Tag: none | EasyVPN: 0 ||
Username: TThiruna | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.30 | Public IP: 42.111.144.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:07 IST Sat May 30 2020 | Duration: 0h:28m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 16584281 | Bytes Rx: 6106774 | IP Addr: 10.149.233.30 | Public IP: 42.111.144.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:07 IST Sat May 30 2020 | Duration: 0h:28m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 16584281 | Bytes Rx: 6106774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124005 | Audit Session ID: 0a95072a1e4650005ed1e1c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124005 | Audit Session ID: 0a95072a1e4650005ed1e1c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: vineesin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.31 | Public IP: 49.207.51.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:35 IST Sat May 30 2020 | Duration: 0h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 57902310 | Bytes Rx: 6211646 | IP Addr: 10.149.233.31 | Public IP: 49.207.51.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:35 IST Sat May 30 2020 | Duration: 0h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 57902310 | Bytes Rx: 6211646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124006 | Audit Session ID: 0a95072a1e4660005ed1e1e3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124006 | Audit Session ID: 0a95072a1e4660005ed1e1e3 | Security Group Tag: none | EasyVPN: 0 ||
Username: RVeerapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.32 | Public IP: 157.50.85.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:35 IST Sat May 30 2020 | Duration: 0h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4009696 | Bytes Rx: 2292355 | IP Addr: 10.149.233.32 | Public IP: 157.50.85.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:35 IST Sat May 30 2020 | Duration: 0h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4009696 | Bytes Rx: 2292355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124007 | Audit Session ID: 0a95072a1e4670005ed1e1e3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124007 | Audit Session ID: 0a95072a1e4670005ed1e1e3 | Security Group Tag: none | EasyVPN: 0 ||
Username: chandrpa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.33 | Public IP: 117.217.36.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:19 IST Sat May 30 2020 | Duration: 0h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 14531185 | Bytes Rx: 5853616 | IP Addr: 10.149.233.33 | Public IP: 117.217.36.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:03:19 IST Sat May 30 2020 | Duration: 0h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 14531185 | Bytes Rx: 5853616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124008 | Audit Session ID: 0a95072a1e4680005ed1e20f | Security Group Tag: none | EasyVPN: 0 |Session ID: 124008 | Audit Session ID: 0a95072a1e4680005ed1e20f | Security Group Tag: none | EasyVPN: 0 ||
Username: rlata | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.34 | Public IP: 47.29.118.2 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:03:33 IST Sat May 30 2020 | Duration: 0h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 53278886 | Bytes Rx: 7420443 | IP Addr: 10.149.233.34 | Public IP: 47.29.118.2 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:03:33 IST Sat May 30 2020 | Duration: 0h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 53278886 | Bytes Rx: 7420443 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124009 | Audit Session ID: 0a95072a1e4690005ed1e21d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124009 | Audit Session ID: 0a95072a1e4690005ed1e21d | Security Group Tag: none | EasyVPN: 0 ||
Username: Ayubsidd | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.186 | Public IP: 49.33.159.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:19 IST Sat May 30 2020 | Duration: 0h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 70838139 | Bytes Rx: 22484038 | IP Addr: 10.149.232.186 | Public IP: 49.33.159.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:19 IST Sat May 30 2020 | Duration: 0h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 70838139 | Bytes Rx: 22484038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124010 | Audit Session ID: 0a95072a1e46a0005ed1e3ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 124010 | Audit Session ID: 0a95072a1e46a0005ed1e3ef | Security Group Tag: none | EasyVPN: 0 ||
Username: paarumug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 157.51.99.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:55 IST Sat May 30 2020 | Duration: 0h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 47527870 | Bytes Rx: 13446245 | IP Addr: 10.149.232.190 | Public IP: 157.51.99.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:55 IST Sat May 30 2020 | Duration: 0h:18m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 47527870 | Bytes Rx: 13446245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124011 | Audit Session ID: 0a95072a1e46b0005ed1e413 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124011 | Audit Session ID: 0a95072a1e46b0005ed1e413 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaithiyanathan.v | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.193 | Public IP: 183.83.152.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:16 IST Sat May 30 2020 | Duration: 0h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 43578188 | Bytes Rx: 14292032 | IP Addr: 10.149.232.193 | Public IP: 183.83.152.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:16 IST Sat May 30 2020 | Duration: 0h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 43578188 | Bytes Rx: 14292032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124013 | Audit Session ID: 0a95072a1e46d0005ed1e428 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124013 | Audit Session ID: 0a95072a1e46d0005ed1e428 | Security Group Tag: none | EasyVPN: 0 ||
Username: harsSuri | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.194 | Public IP: 47.31.182.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:24 IST Sat May 30 2020 | Duration: 0h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 39005610 | Bytes Rx: 11073332 | IP Addr: 10.149.232.194 | Public IP: 47.31.182.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:24 IST Sat May 30 2020 | Duration: 0h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 39005610 | Bytes Rx: 11073332 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124014 | Audit Session ID: 0a95072a1e46e0005ed1e430 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124014 | Audit Session ID: 0a95072a1e46e0005ed1e430 | Security Group Tag: none | EasyVPN: 0 ||
Username: satnatar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 27.5.149.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:51 IST Sat May 30 2020 | Duration: 0h:17m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 19137933 | Bytes Rx: 3495557 | IP Addr: 10.149.232.195 | Public IP: 27.5.149.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:51 IST Sat May 30 2020 | Duration: 0h:17m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 19137933 | Bytes Rx: 3495557 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124015 | Audit Session ID: 0a95072a1e46f0005ed1e44b | Security Group Tag: none | EasyVPN: 0 |Session ID: 124015 | Audit Session ID: 0a95072a1e46f0005ed1e44b | Security Group Tag: none | EasyVPN: 0 ||
Username: s.hariharan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.152 | Public IP: 49.37.206.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:10 IST Sat May 30 2020 | Duration: 0h:17m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 38401339 | Bytes Rx: 30543596 | IP Addr: 10.149.232.152 | Public IP: 49.37.206.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:10 IST Sat May 30 2020 | Duration: 0h:17m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 38401339 | Bytes Rx: 30543596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124016 | Audit Session ID: 0a95072a1e4700005ed1e45e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124016 | Audit Session ID: 0a95072a1e4700005ed1e45e | Security Group Tag: none | EasyVPN: 0 ||
Username: UdSanaga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 223.228.97.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:23 IST Sat May 30 2020 | Duration: 0h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 20514375 | Bytes Rx: 3021137 | IP Addr: 10.149.232.196 | Public IP: 223.228.97.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:23 IST Sat May 30 2020 | Duration: 0h:16m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 20514375 | Bytes Rx: 3021137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124018 | Audit Session ID: 0a95072a1e4720005ed1e46b | Security Group Tag: none | EasyVPN: 0 |Session ID: 124018 | Audit Session ID: 0a95072a1e4720005ed1e46b | Security Group Tag: none | EasyVPN: 0 ||
Username: rajiv.sinha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.197 | Public IP: 1.38.236.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:26 IST Sat May 30 2020 | Duration: 0h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 36413092 | Bytes Rx: 11364278 | IP Addr: 10.149.232.197 | Public IP: 1.38.236.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:26 IST Sat May 30 2020 | Duration: 0h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 36413092 | Bytes Rx: 11364278 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124019 | Audit Session ID: 0a95072a1e4730005ed1e46e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124019 | Audit Session ID: 0a95072a1e4730005ed1e46e | Security Group Tag: none | EasyVPN: 0 ||
Username: ruppulur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 223.178.144.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:40 IST Sat May 30 2020 | Duration: 0h:16m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1708523 | Bytes Rx: 648622 | IP Addr: 10.149.232.198 | Public IP: 223.178.144.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:13:40 IST Sat May 30 2020 | Duration: 0h:16m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1708523 | Bytes Rx: 648622 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124020 | Audit Session ID: 0a95072a1e4740005ed1e47c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124020 | Audit Session ID: 0a95072a1e4740005ed1e47c | Security Group Tag: none | EasyVPN: 0 ||
Username: dinesdin | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 157.46.56.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:12 IST Sat May 30 2020 | Duration: 0h:16m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 79113011 | Bytes Rx: 5344125 | IP Addr: 10.149.232.199 | Public IP: 157.46.56.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:12 IST Sat May 30 2020 | Duration: 0h:16m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 79113011 | Bytes Rx: 5344125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124021 | Audit Session ID: 0a95072a1e4750005ed1e49c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124021 | Audit Session ID: 0a95072a1e4750005ed1e49c | Security Group Tag: none | EasyVPN: 0 ||
Username: satheesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 157.49.166.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:05 IST Sat May 30 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 51970505 | Bytes Rx: 4836140 | IP Addr: 10.149.232.200 | Public IP: 157.49.166.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:05 IST Sat May 30 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 51970505 | Bytes Rx: 4836140 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124022 | Audit Session ID: 0a95072a1e4760005ed1e4d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124022 | Audit Session ID: 0a95072a1e4760005ed1e4d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: akskadak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.191 | Public IP: 106.51.31.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:09 IST Sat May 30 2020 | Duration: 0h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 27897782 | Bytes Rx: 7644972 | IP Addr: 10.149.232.191 | Public IP: 106.51.31.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:09 IST Sat May 30 2020 | Duration: 0h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 27897782 | Bytes Rx: 7644972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124023 | Audit Session ID: 0a95072a1e4770005ed1e4d5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124023 | Audit Session ID: 0a95072a1e4770005ed1e4d5 | Security Group Tag: none | EasyVPN: 0 ||
Username: pukannan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.201 | Public IP: 103.81.237.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:16 IST Sat May 30 2020 | Duration: 0h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 21690392 | Bytes Rx: 3021915 | IP Addr: 10.149.232.201 | Public IP: 103.81.237.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:16 IST Sat May 30 2020 | Duration: 0h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 21690392 | Bytes Rx: 3021915 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124024 | Audit Session ID: 0a95072a1e4780005ed1e4dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 124024 | Audit Session ID: 0a95072a1e4780005ed1e4dc | Security Group Tag: none | EasyVPN: 0 ||
