sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: swapnat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.166 | Public IP: 103.122.14.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:14 IST Fri Jun 5 2020 | Duration: 7h:17m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 478534521 | Bytes Rx: 231288868 | IP Addr: 10.149.233.166 | Public IP: 103.122.14.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:14 IST Fri Jun 5 2020 | Duration: 7h:17m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 478534521 | Bytes Rx: 231288868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134641 | Audit Session ID: 0a95072a20df10005ed9a54e | Security Group Tag: none | EasyVPN: 0 |Session ID: 134641 | Audit Session ID: 0a95072a20df10005ed9a54e | Security Group Tag: none | EasyVPN: 0 ||
Username: Barajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.143 | Public IP: 157.46.76.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:15 IST Fri Jun 5 2020 | Duration: 7h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 471658146 | Bytes Rx: 162691777 | IP Addr: 10.149.233.143 | Public IP: 157.46.76.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:15 IST Fri Jun 5 2020 | Duration: 7h:00m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 471658146 | Bytes Rx: 162691777 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134644 | Audit Session ID: 0a95072a20df40005ed9a94b | Security Group Tag: none | EasyVPN: 0 |Session ID: 134644 | Audit Session ID: 0a95072a20df40005ed9a94b | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.jinachandran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.19 | Public IP: 43.229.88.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:31 IST Fri Jun 5 2020 | Duration: 6h:37m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 198703350 | Bytes Rx: 110522028 | IP Addr: 10.149.233.19 | Public IP: 43.229.88.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:31 IST Fri Jun 5 2020 | Duration: 6h:37m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 198703350 | Bytes Rx: 110522028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134651 | Audit Session ID: 0a95072a20dfb0005ed9ae83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134651 | Audit Session ID: 0a95072a20dfb0005ed9ae83 | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.63 | Public IP: 157.49.209.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:55 IST Fri Jun 5 2020 | Duration: 6h:31m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 206248093 | Bytes Rx: 88522698 | IP Addr: 10.149.233.63 | Public IP: 157.49.209.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:55 IST Fri Jun 5 2020 | Duration: 6h:31m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 206248093 | Bytes Rx: 88522698 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134654 | Audit Session ID: 0a95072a20dfe0005ed9b003 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134654 | Audit Session ID: 0a95072a20dfe0005ed9b003 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.thakur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.73 | Public IP: 223.186.138.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:56 IST Fri Jun 5 2020 | Duration: 6h:30m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 232945797 | Bytes Rx: 137034435 | IP Addr: 10.149.233.73 | Public IP: 223.186.138.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:56 IST Fri Jun 5 2020 | Duration: 6h:30m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 232945797 | Bytes Rx: 137034435 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134656 | Audit Session ID: 0a95072a20e000005ed9b040 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134656 | Audit Session ID: 0a95072a20e000005ed9b040 | Security Group Tag: none | EasyVPN: 0 ||
Username: kapil.gadgil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.193 | Public IP: 117.215.29.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:19 IST Fri Jun 5 2020 | Duration: 6h:21m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 603289210 | Bytes Rx: 1279900059 | IP Addr: 10.149.232.193 | Public IP: 117.215.29.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:19 IST Fri Jun 5 2020 | Duration: 6h:21m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 603289210 | Bytes Rx: 1279900059 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134663 | Audit Session ID: 0a95072a20e070005ed9b273 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134663 | Audit Session ID: 0a95072a20e070005ed9b273 | Security Group Tag: none | EasyVPN: 0 ||
Username: sangnair | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 122.164.154.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:18 IST Fri Jun 5 2020 | Duration: 6h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1294948075 | Bytes Rx: 763628307 | IP Addr: 10.149.232.194 | Public IP: 122.164.154.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:18 IST Fri Jun 5 2020 | Duration: 6h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1294948075 | Bytes Rx: 763628307 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134667 | Audit Session ID: 0a95072a20e0b0005ed9b3da | Security Group Tag: none | EasyVPN: 0 |Session ID: 134667 | Audit Session ID: 0a95072a20e0b0005ed9b3da | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.70 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:13 IST Fri Jun 5 2020 | Duration: 6h:03m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 238146338 | Bytes Rx: 139859433 | IP Addr: 10.149.233.70 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:13 IST Fri Jun 5 2020 | Duration: 6h:03m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 238146338 | Bytes Rx: 139859433 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134687 | Audit Session ID: 0a95072a20e1f0005ed9b6a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134687 | Audit Session ID: 0a95072a20e1f0005ed9b6a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarpan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 106.207.77.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:05 IST Fri Jun 5 2020 | Duration: 6h:01m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 317028758 | Bytes Rx: 52689169 | IP Addr: 10.149.233.90 | Public IP: 106.207.77.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:05 IST Fri Jun 5 2020 | Duration: 6h:01m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 317028758 | Bytes Rx: 52689169 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134690 | Audit Session ID: 0a95072a20e220005ed9b715 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134690 | Audit Session ID: 0a95072a20e220005ed9b715 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsrikar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:27 IST Fri Jun 5 2020 | Duration: 5h:49m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 86417268 | Bytes Rx: 42523775 | IP Addr: 10.149.232.190 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:27 IST Fri Jun 5 2020 | Duration: 5h:49m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 86417268 | Bytes Rx: 42523775 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134704 | Audit Session ID: 0a95072a20e300005ed9b9bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 134704 | Audit Session ID: 0a95072a20e300005ed9b9bf | Security Group Tag: none | EasyVPN: 0 ||
Username: JiBachha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.85 | Public IP: 49.35.57.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:28 IST Fri Jun 5 2020 | Duration: 5h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 195585106 | Bytes Rx: 136252474 | IP Addr: 10.149.233.85 | Public IP: 49.35.57.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:28 IST Fri Jun 5 2020 | Duration: 5h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 195585106 | Bytes Rx: 136252474 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134714 | Audit Session ID: 0a95072a20e3a0005ed9bccc | Security Group Tag: none | EasyVPN: 0 |Session ID: 134714 | Audit Session ID: 0a95072a20e3a0005ed9bccc | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.100 | Public IP: 223.176.35.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:38 IST Fri Jun 5 2020 | Duration: 5h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 180440409 | Bytes Rx: 112564035 | IP Addr: 10.149.233.100 | Public IP: 223.176.35.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:38 IST Fri Jun 5 2020 | Duration: 5h:36m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 180440409 | Bytes Rx: 112564035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134715 | Audit Session ID: 0a95072a20e3b0005ed9bcd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134715 | Audit Session ID: 0a95072a20e3b0005ed9bcd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mraaj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.101 | Public IP: 171.78.156.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:06 IST Fri Jun 5 2020 | Duration: 5h:36m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 151387695 | Bytes Rx: 815518514 | IP Addr: 10.149.233.101 | Public IP: 171.78.156.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:06 IST Fri Jun 5 2020 | Duration: 5h:36m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 151387695 | Bytes Rx: 815518514 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134717 | Audit Session ID: 0a95072a20e3d0005ed9bcf2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134717 | Audit Session ID: 0a95072a20e3d0005ed9bcf2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksathiya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.97 | Public IP: 171.60.214.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:11 IST Fri Jun 5 2020 | Duration: 5h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 2726823363 | Bytes Rx: 886849844 | IP Addr: 10.149.233.97 | Public IP: 171.60.214.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:11 IST Fri Jun 5 2020 | Duration: 5h:35m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 2726823363 | Bytes Rx: 886849844 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134718 | Audit Session ID: 0a95072a20e3e0005ed9bd33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134718 | Audit Session ID: 0a95072a20e3e0005ed9bd33 | Security Group Tag: none | EasyVPN: 0 ||
Username: MuskanK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.104 | Public IP: 47.29.99.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:14 IST Fri Jun 5 2020 | Duration: 5h:35m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 186382881 | Bytes Rx: 81105272 | IP Addr: 10.149.233.104 | Public IP: 47.29.99.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:14 IST Fri Jun 5 2020 | Duration: 5h:35m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 186382881 | Bytes Rx: 81105272 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134719 | Audit Session ID: 0a95072a20e3f0005ed9bd36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134719 | Audit Session ID: 0a95072a20e3f0005ed9bd36 | Security Group Tag: none | EasyVPN: 0 ||
Username: amuravik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.105 | Public IP: 27.5.139.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:38 IST Fri Jun 5 2020 | Duration: 5h:33m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 371890145 | Bytes Rx: 94889607 | IP Addr: 10.149.233.105 | Public IP: 27.5.139.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:38 IST Fri Jun 5 2020 | Duration: 5h:33m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 371890145 | Bytes Rx: 94889607 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134721 | Audit Session ID: 0a95072a20e410005ed9bd8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 134721 | Audit Session ID: 0a95072a20e410005ed9bd8a | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.106 | Public IP: 157.45.174.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:44 IST Fri Jun 5 2020 | Duration: 5h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 580141990 | Bytes Rx: 106058596 | IP Addr: 10.149.233.106 | Public IP: 157.45.174.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:44 IST Fri Jun 5 2020 | Duration: 5h:33m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 580141990 | Bytes Rx: 106058596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134722 | Audit Session ID: 0a95072a20e420005ed9bd90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134722 | Audit Session ID: 0a95072a20e420005ed9bd90 | Security Group Tag: none | EasyVPN: 0 ||
Username: shravkam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.108 | Public IP: 157.48.11.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:46 IST Fri Jun 5 2020 | Duration: 5h:33m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 298023831 | Bytes Rx: 222154538 | IP Addr: 10.149.233.108 | Public IP: 157.48.11.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:46 IST Fri Jun 5 2020 | Duration: 5h:33m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 298023831 | Bytes Rx: 222154538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134724 | Audit Session ID: 0a95072a20e440005ed9bd92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134724 | Audit Session ID: 0a95072a20e440005ed9bd92 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhramasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.89 | Public IP: 157.51.126.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:44 IST Fri Jun 5 2020 | Duration: 5h:32m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 44521348 | Bytes Rx: 35854870 | IP Addr: 10.149.233.89 | Public IP: 157.51.126.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:44 IST Fri Jun 5 2020 | Duration: 5h:32m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 44521348 | Bytes Rx: 35854870 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134727 | Audit Session ID: 0a95072a20e470005ed9bdcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 134727 | Audit Session ID: 0a95072a20e470005ed9bdcc | Security Group Tag: none | EasyVPN: 0 ||
