sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.59 | Public IP: 157.50.208.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:34 IST Fri Jun 26 2020 | Duration: 10h:55m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 231345153 | Bytes Rx: 111573947 | IP Addr: 10.149.235.59 | Public IP: 157.50.208.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:34 IST Fri Jun 26 2020 | Duration: 10h:55m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 231345153 | Bytes Rx: 111573947 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193448 | Audit Session ID: 0a95072b2f3a80005ef5515e | Security Group Tag: none | EasyVPN: 0 |Session ID: 193448 | Audit Session ID: 0a95072b2f3a80005ef5515e | Security Group Tag: none | EasyVPN: 0 ||
Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.152 | Public IP: 157.48.58.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:11 IST Fri Jun 26 2020 | Duration: 10h:42m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1328667275 | Bytes Rx: 204504954 | IP Addr: 10.149.234.152 | Public IP: 157.48.58.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:11 IST Fri Jun 26 2020 | Duration: 10h:42m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1328667275 | Bytes Rx: 204504954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193464 | Audit Session ID: 0a95072b2f3b80005ef55453 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193464 | Audit Session ID: 0a95072b2f3b80005ef55453 | Security Group Tag: none | EasyVPN: 0 ||
Username: aghodera | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.87 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:35 IST Fri Jun 26 2020 | Duration: 10h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 889892487 | Bytes Rx: 543432794 | IP Addr: 10.149.234.87 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:35 IST Fri Jun 26 2020 | Duration: 10h:19m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 889892487 | Bytes Rx: 543432794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193472 | Audit Session ID: 0a95072b2f3c00005ef559cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 193472 | Audit Session ID: 0a95072b2f3c00005ef559cf | Security Group Tag: none | EasyVPN: 0 ||
Username: deependra.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.71 | Public IP: 103.110.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:36 IST Fri Jun 26 2020 | Duration: 10h:11m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1875476659 | Bytes Rx: 251610545 | IP Addr: 10.149.235.71 | Public IP: 103.110.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:36 IST Fri Jun 26 2020 | Duration: 10h:11m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1875476659 | Bytes Rx: 251610545 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193475 | Audit Session ID: 0a95072b2f3c30005ef55bb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193475 | Audit Session ID: 0a95072b2f3c30005ef55bb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: manreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.132 | Public IP: 157.48.213.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:35 IST Fri Jun 26 2020 | Duration: 9h:55m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 165196018 | Bytes Rx: 86072908 | IP Addr: 10.149.235.132 | Public IP: 157.48.213.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:35 IST Fri Jun 26 2020 | Duration: 9h:55m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 165196018 | Bytes Rx: 86072908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193482 | Audit Session ID: 0a95072b2f3ca0005ef55f6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 193482 | Audit Session ID: 0a95072b2f3ca0005ef55f6f | Security Group Tag: none | EasyVPN: 0 ||
Username: dkarale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.135 | Public IP: 49.35.69.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:59 IST Fri Jun 26 2020 | Duration: 9h:53m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 408512345 | Bytes Rx: 94532775 | IP Addr: 10.149.235.135 | Public IP: 49.35.69.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:59 IST Fri Jun 26 2020 | Duration: 9h:53m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 408512345 | Bytes Rx: 94532775 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193486 | Audit Session ID: 0a95072b2f3ce0005ef55fc3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193486 | Audit Session ID: 0a95072b2f3ce0005ef55fc3 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkousthu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.136 | Public IP: 27.59.173.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:24 IST Fri Jun 26 2020 | Duration: 9h:53m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1116192787 | Bytes Rx: 146639269 | IP Addr: 10.149.235.136 | Public IP: 27.59.173.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:24 IST Fri Jun 26 2020 | Duration: 9h:53m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 1116192787 | Bytes Rx: 146639269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193489 | Audit Session ID: 0a95072b2f3d10005ef55fdc | Security Group Tag: none | EasyVPN: 0 |Session ID: 193489 | Audit Session ID: 0a95072b2f3d10005ef55fdc | Security Group Tag: none | EasyVPN: 0 ||
Username: noorullah.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.248 | Public IP: 157.50.124.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:47 IST Fri Jun 26 2020 | Duration: 9h:52m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1292075885 | Bytes Rx: 155279425 | IP Addr: 10.149.234.248 | Public IP: 157.50.124.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:47 IST Fri Jun 26 2020 | Duration: 9h:52m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1292075885 | Bytes Rx: 155279425 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193490 | Audit Session ID: 0a95072b2f3d20005ef55ff3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193490 | Audit Session ID: 0a95072b2f3d20005ef55ff3 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkumarb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.250 | Public IP: 49.207.142.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:54 IST Fri Jun 26 2020 | Duration: 9h:50m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1186040972 | Bytes Rx: 679856290 | IP Addr: 10.149.234.250 | Public IP: 49.207.142.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:54 IST Fri Jun 26 2020 | Duration: 9h:50m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1186040972 | Bytes Rx: 679856290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193492 | Audit Session ID: 0a95072b2f3d40005ef56072 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193492 | Audit Session ID: 0a95072b2f3d40005ef56072 | Security Group Tag: none | EasyVPN: 0 ||
Username: JinsonA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.179 | Public IP: 45.250.226.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:52 IST Fri Jun 26 2020 | Duration: 9h:41m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 869208973 | Bytes Rx: 703286382 | IP Addr: 10.149.235.179 | Public IP: 45.250.226.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:52 IST Fri Jun 26 2020 | Duration: 9h:41m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 869208973 | Bytes Rx: 703286382 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193499 | Audit Session ID: 0a95072b2f3db0005ef5628c | Security Group Tag: none | EasyVPN: 0 |Session ID: 193499 | Audit Session ID: 0a95072b2f3db0005ef5628c | Security Group Tag: none | EasyVPN: 0 ||
Username: akskadak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.184 | Public IP: 106.51.29.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:30 IST Fri Jun 26 2020 | Duration: 9h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 659801745 | Bytes Rx: 640239750 | IP Addr: 10.149.235.184 | Public IP: 106.51.29.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:30 IST Fri Jun 26 2020 | Duration: 9h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 659801745 | Bytes Rx: 640239750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193505 | Audit Session ID: 0a95072b2f3e10005ef562ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 193505 | Audit Session ID: 0a95072b2f3e10005ef562ee | Security Group Tag: none | EasyVPN: 0 ||
Username: kirupala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.29 | Public IP: 103.92.202.222 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:55 IST Fri Jun 26 2020 | Duration: 9h:35m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1543398038 | Bytes Rx: 377990454 | IP Addr: 10.149.235.29 | Public IP: 103.92.202.222 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:55 IST Fri Jun 26 2020 | Duration: 9h:35m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1543398038 | Bytes Rx: 377990454 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193516 | Audit Session ID: 0a95072b2f3ec0005ef563f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193516 | Audit Session ID: 0a95072b2f3ec0005ef563f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: nivsanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.56 | Public IP: 106.208.73.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:12 IST Fri Jun 26 2020 | Duration: 9h:32m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 325765426 | Bytes Rx: 228659215 | IP Addr: 10.149.235.56 | Public IP: 106.208.73.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:12 IST Fri Jun 26 2020 | Duration: 9h:32m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 325765426 | Bytes Rx: 228659215 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193522 | Audit Session ID: 0a95072b2f3f20005ef564bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 193522 | Audit Session ID: 0a95072b2f3f20005ef564bc | Security Group Tag: none | EasyVPN: 0 ||
Username: MuthJaya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.69 | Public IP: 106.208.19.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:55 IST Fri Jun 26 2020 | Duration: 9h:31m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 242187940 | Bytes Rx: 95544393 | IP Addr: 10.149.235.69 | Public IP: 106.208.19.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:55 IST Fri Jun 26 2020 | Duration: 9h:31m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 242187940 | Bytes Rx: 95544393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193525 | Audit Session ID: 0a95072b2f3f50005ef564e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193525 | Audit Session ID: 0a95072b2f3f50005ef564e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: chkumari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.34 | Public IP: 223.225.35.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:51 IST Fri Jun 26 2020 | Duration: 9h:24m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 2651229801 | Bytes Rx: 1045150255 | IP Addr: 10.149.234.34 | Public IP: 223.225.35.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:51 IST Fri Jun 26 2020 | Duration: 9h:24m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 2651229801 | Bytes Rx: 1045150255 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193535 | Audit Session ID: 0a95072b2f3ff0005ef56687 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193535 | Audit Session ID: 0a95072b2f3ff0005ef56687 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ntejeswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.67 | Public IP: 49.37.8.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:03 IST Fri Jun 26 2020 | Duration: 9h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 352153127 | Bytes Rx: 72137035 | IP Addr: 10.149.235.67 | Public IP: 49.37.8.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:03 IST Fri Jun 26 2020 | Duration: 9h:09m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 352153127 | Bytes Rx: 72137035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193544 | Audit Session ID: 0a95072b2f4080005ef56a17 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193544 | Audit Session ID: 0a95072b2f4080005ef56a17 | Security Group Tag: none | EasyVPN: 0 ||
Username: njeur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.75 | Public IP: 157.47.19.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:34 IST Fri Jun 26 2020 | Duration: 9h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1673123881 | Bytes Rx: 122504200 | IP Addr: 10.149.235.75 | Public IP: 157.47.19.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:34 IST Fri Jun 26 2020 | Duration: 9h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1673123881 | Bytes Rx: 122504200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193545 | Audit Session ID: 0a95072b2f4090005ef56a72 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193545 | Audit Session ID: 0a95072b2f4090005ef56a72 | Security Group Tag: none | EasyVPN: 0 ||
Username: LVashist | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.186 | Public IP: 106.215.209.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:06 IST Fri Jun 26 2020 | Duration: 9h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1172974720 | Bytes Rx: 373493351 | IP Addr: 10.149.235.186 | Public IP: 106.215.209.219 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:06 IST Fri Jun 26 2020 | Duration: 9h:03m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1172974720 | Bytes Rx: 373493351 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193549 | Audit Session ID: 0a95072b2f40d0005ef56b82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193549 | Audit Session ID: 0a95072b2f40d0005ef56b82 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.hariharan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.185 | Public IP: 49.37.204.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:00 IST Fri Jun 26 2020 | Duration: 9h:02m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 2643440106 | Bytes Rx: 905097115 | IP Addr: 10.149.235.185 | Public IP: 49.37.204.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:00:00 IST Fri Jun 26 2020 | Duration: 9h:02m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 2643440106 | Bytes Rx: 905097115 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193550 | Audit Session ID: 0a95072b2f40e0005ef56bb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193550 | Audit Session ID: 0a95072b2f40e0005ef56bb8 | Security Group Tag: none | EasyVPN: 0 ||
