sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: mvaidkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC26 | IP Addr: 10.150.245.35 | Public IP: 103.203.63.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:56 IST Fri Jun 19 2020 | Duration: 1h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 127353853 | Bytes Rx: 99284629 | IP Addr: 10.150.245.35 | Public IP: 103.203.63.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:56 IST Fri Jun 19 2020 | Duration: 1h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 127353853 | Bytes Rx: 99284629 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37814 | Audit Session ID: 0a96cf69093b60005eec15c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37814 | Audit Session ID: 0a96cf69093b60005eec15c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: PracKale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.184 | Public IP: 49.35.35.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:13 IST Fri Jun 19 2020 | Duration: 1h:04m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 78588994 | Bytes Rx: 12543078 | IP Addr: 10.150.236.184 | Public IP: 49.35.35.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:13 IST Fri Jun 19 2020 | Duration: 1h:04m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 78588994 | Bytes Rx: 12543078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37815 | Audit Session ID: 0a96cf69093b70005eec15d9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37815 | Audit Session ID: 0a96cf69093b70005eec15d9 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishwbha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC12 | IP Addr: 10.150.245.243 | Public IP: 45.127.91.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:43 IST Fri Jun 19 2020 | Duration: 1h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 71632402 | Bytes Rx: 14067495 | IP Addr: 10.150.245.243 | Public IP: 45.127.91.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:43 IST Fri Jun 19 2020 | Duration: 1h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 71632402 | Bytes Rx: 14067495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37817 | Audit Session ID: 0a96cf69093b90005eec1633 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37817 | Audit Session ID: 0a96cf69093b90005eec1633 | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhday | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC67 | IP Addr: 10.150.245.45 | Public IP: 106.210.191.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:16 IST Fri Jun 19 2020 | Duration: 1h:02m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 40272291 | Bytes Rx: 19226697 | IP Addr: 10.150.245.45 | Public IP: 106.210.191.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:16 IST Fri Jun 19 2020 | Duration: 1h:02m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 40272291 | Bytes Rx: 19226697 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37819 | Audit Session ID: 0a96cf69093bb0005eec1654 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37819 | Audit Session ID: 0a96cf69093bb0005eec1654 | Security Group Tag: none | EasyVPN: 0 ||
Username: MuruKupp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.16 | Public IP: 117.222.171.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:22 IST Fri Jun 19 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 44023904 | Bytes Rx: 43967146 | IP Addr: 10.150.236.16 | Public IP: 117.222.171.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:22 IST Fri Jun 19 2020 | Duration: 0h:55m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 44023904 | Bytes Rx: 43967146 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37822 | Audit Session ID: 0a96cf69093be0005eec17fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 37822 | Audit Session ID: 0a96cf69093be0005eec17fe | Security Group Tag: none | EasyVPN: 0 ||
Username: m.chandrashekhar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.73 | Public IP: 103.57.71.18 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:13:42 IST Fri Jun 19 2020 | Duration: 0h:54m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 94992076 | Bytes Rx: 36356866 | IP Addr: 10.150.236.73 | Public IP: 103.57.71.18 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:13:42 IST Fri Jun 19 2020 | Duration: 0h:54m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 94992076 | Bytes Rx: 36356866 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37823 | Audit Session ID: 0a96cf69093bf0005eec184e | Security Group Tag: none | EasyVPN: 0 |Session ID: 37823 | Audit Session ID: 0a96cf69093bf0005eec184e | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.84 | Public IP: 110.224.58.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:45 IST Fri Jun 19 2020 | Duration: 0h:54m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 7501294 | Bytes Rx: 8820712 | IP Addr: 10.150.236.84 | Public IP: 110.224.58.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:45 IST Fri Jun 19 2020 | Duration: 0h:54m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 7501294 | Bytes Rx: 8820712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37824 | Audit Session ID: 0a96cf69093c00005eec1851 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37824 | Audit Session ID: 0a96cf69093c00005eec1851 | Security Group Tag: none | EasyVPN: 0 ||
Username: akunthel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.92 | Public IP: 223.186.2.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:52 IST Fri Jun 19 2020 | Duration: 0h:54m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 34043911 | Bytes Rx: 11240595 | IP Addr: 10.150.236.92 | Public IP: 223.186.2.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:52 IST Fri Jun 19 2020 | Duration: 0h:54m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 34043911 | Bytes Rx: 11240595 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37826 | Audit Session ID: 0a96cf69093c20005eec1858 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37826 | Audit Session ID: 0a96cf69093c20005eec1858 | Security Group Tag: none | EasyVPN: 0 ||
Username: DnyYadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.93 | Public IP: 106.210.242.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:54 IST Fri Jun 19 2020 | Duration: 0h:53m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 134561257 | Bytes Rx: 30701644 | IP Addr: 10.150.236.93 | Public IP: 106.210.242.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:54 IST Fri Jun 19 2020 | Duration: 0h:53m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 134561257 | Bytes Rx: 30701644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37827 | Audit Session ID: 0a96cf69093c30005eec1896 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37827 | Audit Session ID: 0a96cf69093c30005eec1896 | Security Group Tag: none | EasyVPN: 0 ||
Username: PDhuldha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.94 | Public IP: 106.210.232.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:48 IST Fri Jun 19 2020 | Duration: 0h:52m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 11572058 | Bytes Rx: 3729288 | IP Addr: 10.150.236.94 | Public IP: 106.210.232.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:48 IST Fri Jun 19 2020 | Duration: 0h:52m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 11572058 | Bytes Rx: 3729288 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37828 | Audit Session ID: 0a96cf69093c40005eec18cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 37828 | Audit Session ID: 0a96cf69093c40005eec18cc | Security Group Tag: none | EasyVPN: 0 ||
Username: Kalpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.95 | Public IP: 106.220.162.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:10 IST Fri Jun 19 2020 | Duration: 0h:52m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 22248274 | Bytes Rx: 12478106 | IP Addr: 10.150.236.95 | Public IP: 106.220.162.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:10 IST Fri Jun 19 2020 | Duration: 0h:52m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 22248274 | Bytes Rx: 12478106 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37829 | Audit Session ID: 0a96cf69093c50005eec18e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37829 | Audit Session ID: 0a96cf69093c50005eec18e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: GKShukla | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.96 | Public IP: 106.193.97.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:33 IST Fri Jun 19 2020 | Duration: 0h:51m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 14438919 | Bytes Rx: 6490372 | IP Addr: 10.150.236.96 | Public IP: 106.193.97.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:33 IST Fri Jun 19 2020 | Duration: 0h:51m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 14438919 | Bytes Rx: 6490372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37831 | Audit Session ID: 0a96cf69093c70005eec18f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37831 | Audit Session ID: 0a96cf69093c70005eec18f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: svavhal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.75 | Public IP: 49.35.17.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:46 IST Fri Jun 19 2020 | Duration: 0h:49m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 113337447 | Bytes Rx: 30793023 | IP Addr: 10.150.236.75 | Public IP: 49.35.17.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:18:46 IST Fri Jun 19 2020 | Duration: 0h:49m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 113337447 | Bytes Rx: 30793023 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37832 | Audit Session ID: 0a96cf69093c80005eec197e | Security Group Tag: none | EasyVPN: 0 |Session ID: 37832 | Audit Session ID: 0a96cf69093c80005eec197e | Security Group Tag: none | EasyVPN: 0 ||
Username: GLohar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.97 | Public IP: 106.200.106.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:18 IST Fri Jun 19 2020 | Duration: 0h:48m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 66862313 | Bytes Rx: 24453036 | IP Addr: 10.150.236.97 | Public IP: 106.200.106.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:18 IST Fri Jun 19 2020 | Duration: 0h:48m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 66862313 | Bytes Rx: 24453036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37833 | Audit Session ID: 0a96cf69093c90005eec199e | Security Group Tag: none | EasyVPN: 0 |Session ID: 37833 | Audit Session ID: 0a96cf69093c90005eec199e | Security Group Tag: none | EasyVPN: 0 ||
Username: ABhosale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.98 | Public IP: 223.178.147.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:02 IST Fri Jun 19 2020 | Duration: 0h:48m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 39851440 | Bytes Rx: 11919205 | IP Addr: 10.150.236.98 | Public IP: 223.178.147.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:02 IST Fri Jun 19 2020 | Duration: 0h:48m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 39851440 | Bytes Rx: 11919205 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37835 | Audit Session ID: 0a96cf69093cb0005eec19ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 37835 | Audit Session ID: 0a96cf69093cb0005eec19ca | Security Group Tag: none | EasyVPN: 0 ||
Username: swsukale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.99 | Public IP: 157.47.53.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:22 IST Fri Jun 19 2020 | Duration: 0h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 313689730 | Bytes Rx: 34100183 | IP Addr: 10.150.236.99 | Public IP: 157.47.53.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:22 IST Fri Jun 19 2020 | Duration: 0h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 313689730 | Bytes Rx: 34100183 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37836 | Audit Session ID: 0a96cf69093cc0005eec19de | Security Group Tag: none | EasyVPN: 0 |Session ID: 37836 | Audit Session ID: 0a96cf69093cc0005eec19de | Security Group Tag: none | EasyVPN: 0 ||
Username: nkarhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.100 | Public IP: 103.195.202.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:57 IST Fri Jun 19 2020 | Duration: 0h:47m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 107332568 | Bytes Rx: 24809816 | IP Addr: 10.150.236.100 | Public IP: 103.195.202.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:57 IST Fri Jun 19 2020 | Duration: 0h:47m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 107332568 | Bytes Rx: 24809816 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37837 | Audit Session ID: 0a96cf69093cd0005eec1a01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37837 | Audit Session ID: 0a96cf69093cd0005eec1a01 | Security Group Tag: none | EasyVPN: 0 ||
Username: ndattara | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.101 | Public IP: 42.106.212.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:09 IST Fri Jun 19 2020 | Duration: 0h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 175018535 | Bytes Rx: 33624210 | IP Addr: 10.150.236.101 | Public IP: 42.106.212.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:09 IST Fri Jun 19 2020 | Duration: 0h:47m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 175018535 | Bytes Rx: 33624210 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37838 | Audit Session ID: 0a96cf69093ce0005eec1a0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 37838 | Audit Session ID: 0a96cf69093ce0005eec1a0d | Security Group Tag: none | EasyVPN: 0 ||
Username: AksNapte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.103 | Public IP: 103.127.164.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:39 IST Fri Jun 19 2020 | Duration: 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 19008032 | Bytes Rx: 4110623 | IP Addr: 10.150.236.103 | Public IP: 103.127.164.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:39 IST Fri Jun 19 2020 | Duration: 0h:46m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 19008032 | Bytes Rx: 4110623 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37839 | Audit Session ID: 0a96cf69093cf0005eec1a2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 37839 | Audit Session ID: 0a96cf69093cf0005eec1a2b | Security Group Tag: none | EasyVPN: 0 ||
Username: APONKSHE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.43 | Public IP: 103.86.183.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:25 IST Fri Jun 19 2020 | Duration: 0h:45m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 4561240 | Bytes Rx: 1751563 | IP Addr: 10.150.236.43 | Public IP: 103.86.183.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:22:25 IST Fri Jun 19 2020 | Duration: 0h:45m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 4561240 | Bytes Rx: 1751563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37841 | Audit Session ID: 0a96cf69093d10005eec1a59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37841 | Audit Session ID: 0a96cf69093d10005eec1a59 | Security Group Tag: none | EasyVPN: 0 ||
