sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 3h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 837259395 | Bytes Rx: 199988871 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 3h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 837259395 | Bytes Rx: 199988871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: zubshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.179 | Public IP: 103.195.83.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:41 IST Sat May 30 2020 | Duration: 6h:53m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1346411857 | Bytes Rx: 280080560 | IP Addr: 10.149.232.179 | Public IP: 103.195.83.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:41 IST Sat May 30 2020 | Duration: 6h:53m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 1346411857 | Bytes Rx: 280080560 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123902 | Audit Session ID: 0a95072a1e3fe0005ed1cdc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123902 | Audit Session ID: 0a95072a1e3fe0005ed1cdc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishalp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 157.47.19.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:04 IST Sat May 30 2020 | Duration: 6h:50m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 5381706244 | Bytes Rx: 343076248 | IP Addr: 10.149.232.169 | Public IP: 157.47.19.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:04 IST Sat May 30 2020 | Duration: 6h:50m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 5381706244 | Bytes Rx: 343076248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123903 | Audit Session ID: 0a95072a1e3ff0005ed1ce8c | Security Group Tag: none | EasyVPN: 0 |Session ID: 123903 | Audit Session ID: 0a95072a1e3ff0005ed1ce8c | Security Group Tag: none | EasyVPN: 0 ||
Username: BHaribab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.183 | Public IP: 106.208.105.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:38 IST Sat May 30 2020 | Duration: 6h:44m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 56675912 | Bytes Rx: 22818184 | IP Addr: 10.149.232.183 | Public IP: 106.208.105.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:38 IST Sat May 30 2020 | Duration: 6h:44m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 56675912 | Bytes Rx: 22818184 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123908 | Audit Session ID: 0a95072a1e4040005ed1cfda | Security Group Tag: none | EasyVPN: 0 |Session ID: 123908 | Audit Session ID: 0a95072a1e4040005ed1cfda | Security Group Tag: none | EasyVPN: 0 ||
Username: ajay.munjal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.182 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:05 IST Sat May 30 2020 | Duration: 6h:44m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 169057333 | Bytes Rx: 320334461 | IP Addr: 10.149.232.182 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:05 IST Sat May 30 2020 | Duration: 6h:44m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 169057333 | Bytes Rx: 320334461 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123910 | Audit Session ID: 0a95072a1e4060005ed1cff5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123910 | Audit Session ID: 0a95072a1e4060005ed1cff5 | Security Group Tag: none | EasyVPN: 0 ||
Username: lswamina | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.185 | Public IP: 106.208.88.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:05 IST Sat May 30 2020 | Duration: 6h:37m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 106687441 | Bytes Rx: 70744456 | IP Addr: 10.149.232.185 | Public IP: 106.208.88.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:05 IST Sat May 30 2020 | Duration: 6h:37m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 106687441 | Bytes Rx: 70744456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123913 | Audit Session ID: 0a95072a1e4090005ed1d199 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123913 | Audit Session ID: 0a95072a1e4090005ed1d199 | Security Group Tag: none | EasyVPN: 0 ||
Username: noorullah.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.18 | Public IP: 157.51.228.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:00 IST Sat May 30 2020 | Duration: 6h:27m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 91584276 | Bytes Rx: 72269076 | IP Addr: 10.149.233.18 | Public IP: 157.51.228.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:00 IST Sat May 30 2020 | Duration: 6h:27m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 91584276 | Bytes Rx: 72269076 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123922 | Audit Session ID: 0a95072a1e4120005ed1d3ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 123922 | Audit Session ID: 0a95072a1e4120005ed1d3ec | Security Group Tag: none | EasyVPN: 0 ||
Username: MuskanK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.19 | Public IP: 47.9.234.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:19 IST Sat May 30 2020 | Duration: 6h:26m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1168506852 | Bytes Rx: 161512891 | IP Addr: 10.149.233.19 | Public IP: 47.9.234.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:19 IST Sat May 30 2020 | Duration: 6h:26m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1168506852 | Bytes Rx: 161512891 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123923 | Audit Session ID: 0a95072a1e4130005ed1d3ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 123923 | Audit Session ID: 0a95072a1e4130005ed1d3ff | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.158 | Public IP: 183.83.69.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:30 IST Sat May 30 2020 | Duration: 6h:21m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 87496902 | Bytes Rx: 41687491 | IP Addr: 10.149.233.158 | Public IP: 183.83.69.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:30 IST Sat May 30 2020 | Duration: 6h:21m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 87496902 | Bytes Rx: 41687491 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123931 | Audit Session ID: 0a95072a1e41b0005ed1d536 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123931 | Audit Session ID: 0a95072a1e41b0005ed1d536 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunpSP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 106.208.131.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:11 IST Sat May 30 2020 | Duration: 6h:13m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 515449514 | Bytes Rx: 141116971 | IP Addr: 10.149.232.154 | Public IP: 106.208.131.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:11 IST Sat May 30 2020 | Duration: 6h:13m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 515449514 | Bytes Rx: 141116971 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123945 | Audit Session ID: 0a95072a1e4290005ed1d73f | Security Group Tag: none | EasyVPN: 0 |Session ID: 123945 | Audit Session ID: 0a95072a1e4290005ed1d73f | Security Group Tag: none | EasyVPN: 0 ||
Username: KumVivek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 150.107.10.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:04 IST Sat May 30 2020 | Duration: 6h:03m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 126493131 | Bytes Rx: 44462769 | IP Addr: 10.149.232.156 | Public IP: 150.107.10.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:04 IST Sat May 30 2020 | Duration: 6h:03m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 126493131 | Bytes Rx: 44462769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123953 | Audit Session ID: 0a95072a1e4310005ed1d990 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123953 | Audit Session ID: 0a95072a1e4310005ed1d990 | Security Group Tag: none | EasyVPN: 0 ||
Username: enatesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.158 | Public IP: 27.4.126.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:37 IST Sat May 30 2020 | Duration: 6h:02m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 94463583 | Bytes Rx: 33767919 | IP Addr: 10.149.232.158 | Public IP: 27.4.126.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:37 IST Sat May 30 2020 | Duration: 6h:02m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 94463583 | Bytes Rx: 33767919 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123956 | Audit Session ID: 0a95072a1e4340005ed1d9b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123956 | Audit Session ID: 0a95072a1e4340005ed1d9b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: guptmani | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.160 | Public IP: 117.207.179.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:48 IST Sat May 30 2020 | Duration: 6h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1726856168 | Bytes Rx: 104500452 | IP Addr: 10.149.232.160 | Public IP: 117.207.179.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:48 IST Sat May 30 2020 | Duration: 6h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1726856168 | Bytes Rx: 104500452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123960 | Audit Session ID: 0a95072a1e4380005ed1d9bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 123960 | Audit Session ID: 0a95072a1e4380005ed1d9bc | Security Group Tag: none | EasyVPN: 0 ||
Username: Harish.kokate | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.161 | Public IP: 45.249.40.11 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:28:49 IST Sat May 30 2020 | Duration: 6h:01m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 233594318 | Bytes Rx: 61564040 | IP Addr: 10.149.232.161 | Public IP: 45.249.40.11 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:28:49 IST Sat May 30 2020 | Duration: 6h:01m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 233594318 | Bytes Rx: 61564040 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123962 | Audit Session ID: 0a95072a1e43a0005ed1d9f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123962 | Audit Session ID: 0a95072a1e43a0005ed1d9f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: arumaana | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.165 | Public IP: 157.46.11.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:26 IST Sat May 30 2020 | Duration: 5h:52m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 332836866 | Bytes Rx: 75057198 | IP Addr: 10.149.233.165 | Public IP: 157.46.11.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:37:26 IST Sat May 30 2020 | Duration: 5h:52m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 332836866 | Bytes Rx: 75057198 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123968 | Audit Session ID: 0a95072a1e4400005ed1dbfe | Security Group Tag: none | EasyVPN: 0 |Session ID: 123968 | Audit Session ID: 0a95072a1e4400005ed1dbfe | Security Group Tag: none | EasyVPN: 0 ||
Username: aramaswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.26 | Public IP: 111.92.59.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:45 IST Sat May 30 2020 | Duration: 5h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 181654318 | Bytes Rx: 24779450 | IP Addr: 10.149.233.26 | Public IP: 111.92.59.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:45 IST Sat May 30 2020 | Duration: 5h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 181654318 | Bytes Rx: 24779450 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123974 | Audit Session ID: 0a95072a1e4460005ed1dea5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123974 | Audit Session ID: 0a95072a1e4460005ed1dea5 | Security Group Tag: none | EasyVPN: 0 ||
Username: niprabhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.188 | Public IP: 49.207.137.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:48 IST Sat May 30 2020 | Duration: 5h:37m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2091832035 | Bytes Rx: 285877765 | IP Addr: 10.149.232.188 | Public IP: 49.207.137.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:48 IST Sat May 30 2020 | Duration: 5h:37m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2091832035 | Bytes Rx: 285877765 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123980 | Audit Session ID: 0a95072a1e44c0005ed1df98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123980 | Audit Session ID: 0a95072a1e44c0005ed1df98 | Security Group Tag: none | EasyVPN: 0 ||
Username: raradhak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 202.83.45.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:00 IST Sat May 30 2020 | Duration: 5h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 580327225 | Bytes Rx: 143412393 | IP Addr: 10.149.232.189 | Public IP: 202.83.45.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:00 IST Sat May 30 2020 | Duration: 5h:37m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 580327225 | Bytes Rx: 143412393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123982 | Audit Session ID: 0a95072a1e44e0005ed1dfa4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123982 | Audit Session ID: 0a95072a1e44e0005ed1dfa4 | Security Group Tag: none | EasyVPN: 0 ||
Username: govipala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 157.51.79.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:37 IST Sat May 30 2020 | Duration: 5h:34m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 596888148 | Bytes Rx: 322079863 | IP Addr: 10.149.232.192 | Public IP: 157.51.79.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:37 IST Sat May 30 2020 | Duration: 5h:34m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 596888148 | Bytes Rx: 322079863 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123986 | Audit Session ID: 0a95072a1e4520005ed1e041 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123986 | Audit Session ID: 0a95072a1e4520005ed1e041 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksathiya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.165 | Public IP: 122.164.191.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:48 IST Sat May 30 2020 | Duration: 5h:33m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 312473376 | Bytes Rx: 225257787 | IP Addr: 10.149.232.165 | Public IP: 122.164.191.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:48 IST Sat May 30 2020 | Duration: 5h:33m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 312473376 | Bytes Rx: 225257787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123993 | Audit Session ID: 0a95072a1e4590005ed1e088 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123993 | Audit Session ID: 0a95072a1e4590005ed1e088 | Security Group Tag: none | EasyVPN: 0 ||
Username: shrdeshp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 157.33.160.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:08 IST Sat May 30 2020 | Duration: 5h:32m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 316297165 | Bytes Rx: 146344186 | IP Addr: 10.149.232.177 | Public IP: 157.33.160.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:08 IST Sat May 30 2020 | Duration: 5h:32m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 316297165 | Bytes Rx: 146344186 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123998 | Audit Session ID: 0a95072a1e45e0005ed1e0d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123998 | Audit Session ID: 0a95072a1e45e0005ed1e0d8 | Security Group Tag: none | EasyVPN: 0 ||
