sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: nrebiere | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.121 | Public IP: 82.124.27.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:08 UTC Fri Jun 26 2020 | Duration: 4h:02m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 447837491 | Bytes Rx: 147999143 | IP Addr: 10.145.232.121 | Public IP: 82.124.27.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:08 UTC Fri Jun 26 2020 | Duration: 4h:02m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 447837491 | Bytes Rx: 147999143 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 557 | Audit Session ID: 0a9107280022d0005ef5b210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 557 | Audit Session ID: 0a9107280022d0005ef5b210 | Security Group Tag: none | EasyVPN: 0 ||
Username: PLAO | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.93 | Public IP: 92.184.96.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:19 UTC Fri Jun 26 2020 | Duration: 3h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 439474661 | Bytes Rx: 110123316 | IP Addr: 10.145.232.93 | Public IP: 92.184.96.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:19 UTC Fri Jun 26 2020 | Duration: 3h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 439474661 | Bytes Rx: 110123316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 561 | Audit Session ID: 0a910728002310005ef5b2cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 561 | Audit Session ID: 0a910728002310005ef5b2cf | Security Group Tag: none | EasyVPN: 0 ||
Username: zuhamyv | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.210 | Public IP: 86.129.190.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:45 UTC Fri Jun 26 2020 | Duration: 3h:49m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1349946810 | Bytes Rx: 602653453 | IP Addr: 10.145.232.210 | Public IP: 86.129.190.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:45 UTC Fri Jun 26 2020 | Duration: 3h:49m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 1349946810 | Bytes Rx: 602653453 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 563 | Audit Session ID: 0a910728002330005ef5b505 | Security Group Tag: none | EasyVPN: 0 |Session ID: 563 | Audit Session ID: 0a910728002330005ef5b505 | Security Group Tag: none | EasyVPN: 0 ||
Username: dirkhage | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.123 | Public IP: 79.231.205.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:43 UTC Fri Jun 26 2020 | Duration: 3h:45m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 207957614 | Bytes Rx: 84502875 | IP Addr: 10.145.232.123 | Public IP: 79.231.205.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:43 UTC Fri Jun 26 2020 | Duration: 3h:45m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 207957614 | Bytes Rx: 84502875 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 565 | Audit Session ID: 0a910728002350005ef5b5f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 565 | Audit Session ID: 0a910728002350005ef5b5f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: vidyarb | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.125 | Public IP: 94.5.31.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:39 UTC Fri Jun 26 2020 | Duration: 3h:42m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 825376853 | Bytes Rx: 120871097 | IP Addr: 10.145.232.125 | Public IP: 94.5.31.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:39 UTC Fri Jun 26 2020 | Duration: 3h:42m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 825376853 | Bytes Rx: 120871097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 568 | Audit Session ID: 0a910728002380005ef5b6df | Security Group Tag: none | EasyVPN: 0 |Session ID: 568 | Audit Session ID: 0a910728002380005ef5b6df | Security Group Tag: none | EasyVPN: 0 ||
Username: sattsing | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.90 | Public IP: 86.181.96.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:17 UTC Fri Jun 26 2020 | Duration: 3h:41m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 696346304 | Bytes Rx: 377361457 | IP Addr: 10.145.232.90 | Public IP: 86.181.96.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:17 UTC Fri Jun 26 2020 | Duration: 3h:41m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 696346304 | Bytes Rx: 377361457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 569 | Audit Session ID: 0a910728002390005ef5b705 | Security Group Tag: none | EasyVPN: 0 |Session ID: 569 | Audit Session ID: 0a910728002390005ef5b705 | Security Group Tag: none | EasyVPN: 0 ||
Username: eopoku | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.126 | Public IP: 82.37.82.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:20 UTC Fri Jun 26 2020 | Duration: 3h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1460355874 | Bytes Rx: 455565225 | IP Addr: 10.145.232.126 | Public IP: 82.37.82.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:51:20 UTC Fri Jun 26 2020 | Duration: 3h:41m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1460355874 | Bytes Rx: 455565225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 570 | Audit Session ID: 0a9107280023a0005ef5b708 | Security Group Tag: none | EasyVPN: 0 |Session ID: 570 | Audit Session ID: 0a9107280023a0005ef5b708 | Security Group Tag: none | EasyVPN: 0 ||
Username: mwest | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.225 | Public IP: 109.158.111.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:36 UTC Fri Jun 26 2020 | Duration: 3h:36m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1057657539 | Bytes Rx: 470865094 | IP Addr: 10.145.232.225 | Public IP: 109.158.111.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:36 UTC Fri Jun 26 2020 | Duration: 3h:36m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 1057657539 | Bytes Rx: 470865094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 573 | Audit Session ID: 0a9107280023d0005ef5b844 | Security Group Tag: none | EasyVPN: 0 |Session ID: 573 | Audit Session ID: 0a9107280023d0005ef5b844 | Security Group Tag: none | EasyVPN: 0 ||
Username: eshawyer | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.129 | Public IP: 90.207.134.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:49 UTC Fri Jun 26 2020 | Duration: 3h:33m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1122840738 | Bytes Rx: 244714306 | IP Addr: 10.145.232.129 | Public IP: 90.207.134.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:58:49 UTC Fri Jun 26 2020 | Duration: 3h:33m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 1122840738 | Bytes Rx: 244714306 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 576 | Audit Session ID: 0a910728002400005ef5b8c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 576 | Audit Session ID: 0a910728002400005ef5b8c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: Npulgam | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.237 | Public IP: 42.106.203.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:42 UTC Fri Jun 26 2020 | Duration: 3h:16m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 48920270 | Bytes Rx: 13382590 | IP Addr: 10.145.232.237 | Public IP: 42.106.203.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:15:42 UTC Fri Jun 26 2020 | Duration: 3h:16m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 48920270 | Bytes Rx: 13382590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 591 | Audit Session ID: 0a9107280024f0005ef5bcbe | Security Group Tag: none | EasyVPN: 0 |Session ID: 591 | Audit Session ID: 0a9107280024f0005ef5bcbe | Security Group Tag: none | EasyVPN: 0 ||
Username: narmstro | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.192 | Public IP: 82.46.1.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:23 UTC Fri Jun 26 2020 | Duration: 3h:03m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 139317474 | Bytes Rx: 82097819 | IP Addr: 10.145.232.192 | Public IP: 82.46.1.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:29:23 UTC Fri Jun 26 2020 | Duration: 3h:03m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 139317474 | Bytes Rx: 82097819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 598 | Audit Session ID: 0a910728002560005ef5bff3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 598 | Audit Session ID: 0a910728002560005ef5bff3 | Security Group Tag: none | EasyVPN: 0 ||
Username: NMOUACI | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.239 | Public IP: 92.153.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:19 UTC Fri Jun 26 2020 | Duration: 2h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 48690666 | Bytes Rx: 23876099 | IP Addr: 10.145.232.239 | Public IP: 92.153.250.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:33:19 UTC Fri Jun 26 2020 | Duration: 2h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 48690666 | Bytes Rx: 23876099 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 600 | Audit Session ID: 0a910728002580005ef5c0df | Security Group Tag: none | EasyVPN: 0 |Session ID: 600 | Audit Session ID: 0a910728002580005ef5c0df | Security Group Tag: none | EasyVPN: 0 ||
Username: mraczkie | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.240 | Public IP: 83.24.198.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:31 UTC Fri Jun 26 2020 | Duration: 2h:56m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 404114200 | Bytes Rx: 81100548 | IP Addr: 10.145.232.240 | Public IP: 83.24.198.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:36:31 UTC Fri Jun 26 2020 | Duration: 2h:56m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 404114200 | Bytes Rx: 81100548 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 602 | Audit Session ID: 0a9107280025a0005ef5c19f | Security Group Tag: none | EasyVPN: 0 |Session ID: 602 | Audit Session ID: 0a9107280025a0005ef5c19f | Security Group Tag: none | EasyVPN: 0 ||
Username: ttsahour | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.128 | Public IP: 77.97.238.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:20 UTC Fri Jun 26 2020 | Duration: 2h:51m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 135577200 | Bytes Rx: 36671859 | IP Addr: 10.145.232.128 | Public IP: 77.97.238.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:20 UTC Fri Jun 26 2020 | Duration: 2h:51m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 135577200 | Bytes Rx: 36671859 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 606 | Audit Session ID: 0a9107280025e0005ef5c2c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 606 | Audit Session ID: 0a9107280025e0005ef5c2c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sathsamp | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.134 | Public IP: 42.111.131.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:10 UTC Fri Jun 26 2020 | Duration: 2h:50m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 96070723 | Bytes Rx: 23862164 | IP Addr: 10.145.232.134 | Public IP: 42.111.131.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:10 UTC Fri Jun 26 2020 | Duration: 2h:50m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 96070723 | Bytes Rx: 23862164 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 608 | Audit Session ID: 0a910728002600005ef5c2f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 608 | Audit Session ID: 0a910728002600005ef5c2f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vilas.thawale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.130 | Public IP: 81.103.13.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:02 UTC Fri Jun 26 2020 | Duration: 2h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1123583028 | Bytes Rx: 58604755 | IP Addr: 10.145.232.130 | Public IP: 81.103.13.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:02 UTC Fri Jun 26 2020 | Duration: 2h:40m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1123583028 | Bytes Rx: 58604755 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 610 | Audit Session ID: 0a910728002620005ef5c542 | Security Group Tag: none | EasyVPN: 0 |Session ID: 610 | Audit Session ID: 0a910728002620005ef5c542 | Security Group Tag: none | EasyVPN: 0 ||
Username: mgovakov | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.140 | Public IP: 31.173.26.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:24 UTC Fri Jun 26 2020 | Duration: 2h:36m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 92851697 | Bytes Rx: 41987506 | IP Addr: 10.145.232.140 | Public IP: 31.173.26.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:24 UTC Fri Jun 26 2020 | Duration: 2h:36m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 92851697 | Bytes Rx: 41987506 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 615 | Audit Session ID: 0a910728002670005ef5c648 | Security Group Tag: none | EasyVPN: 0 |Session ID: 615 | Audit Session ID: 0a910728002670005ef5c648 | Security Group Tag: none | EasyVPN: 0 ||
Username: nblain | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.141 | Public IP: 176.139.121.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:26 UTC Fri Jun 26 2020 | Duration: 2h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 75708249 | Bytes Rx: 22699486 | IP Addr: 10.145.232.141 | Public IP: 176.139.121.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:26 UTC Fri Jun 26 2020 | Duration: 2h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 75708249 | Bytes Rx: 22699486 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 616 | Audit Session ID: 0a910728002680005ef5c64a | Security Group Tag: none | EasyVPN: 0 |Session ID: 616 | Audit Session ID: 0a910728002680005ef5c64a | Security Group Tag: none | EasyVPN: 0 ||
Username: hbackhou | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.138 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:32 UTC Fri Jun 26 2020 | Duration: 2h:33m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 303103835 | Bytes Rx: 1240446900 | IP Addr: 10.145.232.138 | Public IP: 5.67.222.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:32 UTC Fri Jun 26 2020 | Duration: 2h:33m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 303103835 | Bytes Rx: 1240446900 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 619 | Audit Session ID: 0a9107280026b0005ef5c704 | Security Group Tag: none | EasyVPN: 0 |Session ID: 619 | Audit Session ID: 0a9107280026b0005ef5c704 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pabhyank | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.241 | Public IP: 86.142.220.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:12 UTC Fri Jun 26 2020 | Duration: 2h:30m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 594186216 | Bytes Rx: 56012126 | IP Addr: 10.145.232.241 | Public IP: 86.142.220.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:02:12 UTC Fri Jun 26 2020 | Duration: 2h:30m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 594186216 | Bytes Rx: 56012126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 620 | Audit Session ID: 0a9107280026c0005ef5c7a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 620 | Audit Session ID: 0a9107280026c0005ef5c7a4 | Security Group Tag: none | EasyVPN: 0 ||
