sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 22h:11m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 588751828 | Bytes Rx: 270550921 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramakodi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.16 | Public IP: 49.37.198.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:25 IST Wed Jun 24 2020 | Duration: 4h:16m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 443738174 | Bytes Rx: 77466792 | IP Addr: 10.149.233.16 | Public IP: 49.37.198.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:25 IST Wed Jun 24 2020 | Duration: 4h:16m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 443738174 | Bytes Rx: 77466792 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169865 | Audit Session ID: 0a95072a297890005ef2a92d | Security Group Tag: none | EasyVPN: 0 |Session ID: 169865 | Audit Session ID: 0a95072a297890005ef2a92d | Security Group Tag: none | EasyVPN: 0 ||
Username: Spuri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.17 | Public IP: 103.114.224.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:53 IST Wed Jun 24 2020 | Duration: 4h:16m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 571965299 | Bytes Rx: 163980592 | IP Addr: 10.149.233.17 | Public IP: 103.114.224.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:53 IST Wed Jun 24 2020 | Duration: 4h:16m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 571965299 | Bytes Rx: 163980592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169866 | Audit Session ID: 0a95072a2978a0005ef2a949 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169866 | Audit Session ID: 0a95072a2978a0005ef2a949 | Security Group Tag: none | EasyVPN: 0 ||
Username: Kragotha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.20 | Public IP: 157.50.222.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:25 IST Wed Jun 24 2020 | Duration: 4h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 340324254 | Bytes Rx: 66124986 | IP Addr: 10.149.233.20 | Public IP: 157.50.222.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:25 IST Wed Jun 24 2020 | Duration: 4h:12m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 340324254 | Bytes Rx: 66124986 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169869 | Audit Session ID: 0a95072a2978d0005ef2aa1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 169869 | Audit Session ID: 0a95072a2978d0005ef2aa1d | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.21 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 IST Wed Jun 24 2020 | Duration: 4h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 5081300094 | Bytes Rx: 300767192 | IP Addr: 10.149.233.21 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:46 IST Wed Jun 24 2020 | Duration: 4h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 5081300094 | Bytes Rx: 300767192 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169870 | Audit Session ID: 0a95072a2978e0005ef2aa32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169870 | Audit Session ID: 0a95072a2978e0005ef2aa32 | Security Group Tag: none | EasyVPN: 0 ||
Username: sosuryaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.23 | Public IP: 157.33.157.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:26 IST Wed Jun 24 2020 | Duration: 4h:07m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1238611778 | Bytes Rx: 183958283 | IP Addr: 10.149.233.23 | Public IP: 157.33.157.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:54:26 IST Wed Jun 24 2020 | Duration: 4h:07m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1238611778 | Bytes Rx: 183958283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169873 | Audit Session ID: 0a95072a297910005ef2ab4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 169873 | Audit Session ID: 0a95072a297910005ef2ab4a | Security Group Tag: none | EasyVPN: 0 ||
Username: JulieT | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 157.47.34.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Wed Jun 24 2020 | Duration: 4h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 99884587 | Bytes Rx: 33696557 | IP Addr: 10.149.233.24 | Public IP: 157.47.34.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Wed Jun 24 2020 | Duration: 4h:06m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 99884587 | Bytes Rx: 33696557 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169874 | Audit Session ID: 0a95072a297920005ef2abae | Security Group Tag: none | EasyVPN: 0 |Session ID: 169874 | Audit Session ID: 0a95072a297920005ef2abae | Security Group Tag: none | EasyVPN: 0 ||
Username: sives | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:19 IST Wed Jun 24 2020 | Duration: 3h:51m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 344519137 | Bytes Rx: 91260960 | IP Addr: 10.149.232.156 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:11:19 IST Wed Jun 24 2020 | Duration: 3h:51m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 344519137 | Bytes Rx: 91260960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169875 | Audit Session ID: 0a95072a297930005ef2af3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 169875 | Audit Session ID: 0a95072a297930005ef2af3f | Security Group Tag: none | EasyVPN: 0 ||
Username: stalla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 106.200.187.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:48 IST Wed Jun 24 2020 | Duration: 3h:49m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 281705884 | Bytes Rx: 136323818 | IP Addr: 10.149.232.169 | Public IP: 106.200.187.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:12:48 IST Wed Jun 24 2020 | Duration: 3h:49m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 281705884 | Bytes Rx: 136323818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169877 | Audit Session ID: 0a95072a297950005ef2af98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169877 | Audit Session ID: 0a95072a297950005ef2af98 | Security Group Tag: none | EasyVPN: 0 ||
Username: BGanesan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.171 | Public IP: 106.201.130.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:53 IST Wed Jun 24 2020 | Duration: 3h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 189077983 | Bytes Rx: 39378402 | IP Addr: 10.149.232.171 | Public IP: 106.201.130.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:33:53 IST Wed Jun 24 2020 | Duration: 3h:28m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 189077983 | Bytes Rx: 39378402 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169882 | Audit Session ID: 0a95072a2979a0005ef2b489 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169882 | Audit Session ID: 0a95072a2979a0005ef2b489 | Security Group Tag: none | EasyVPN: 0 ||
Username: santospa | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.219 | Public IP: 49.35.122.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:12 IST Wed Jun 24 2020 | Duration: 3h:25m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 471648916 | Bytes Rx: 90064460 | IP Addr: 10.149.233.219 | Public IP: 49.35.122.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:37:12 IST Wed Jun 24 2020 | Duration: 3h:25m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 471648916 | Bytes Rx: 90064460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169887 | Audit Session ID: 0a95072a2979f0005ef2b550 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169887 | Audit Session ID: 0a95072a2979f0005ef2b550 | Security Group Tag: none | EasyVPN: 0 ||
Username: kasreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.222 | Public IP: 27.59.143.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:05 IST Wed Jun 24 2020 | Duration: 3h:24m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 144838805 | Bytes Rx: 44440844 | IP Addr: 10.149.233.222 | Public IP: 27.59.143.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:05 IST Wed Jun 24 2020 | Duration: 3h:24m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 144838805 | Bytes Rx: 44440844 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169889 | Audit Session ID: 0a95072a297a10005ef2b585 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169889 | Audit Session ID: 0a95072a297a10005ef2b585 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivaprasad.y | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.221 | Public IP: 49.37.137.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:56 IST Wed Jun 24 2020 | Duration: 3h:23m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 331224113 | Bytes Rx: 116896531 | IP Addr: 10.149.233.221 | Public IP: 49.37.137.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:56 IST Wed Jun 24 2020 | Duration: 3h:23m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 331224113 | Bytes Rx: 116896531 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169892 | Audit Session ID: 0a95072a297a40005ef2b5b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169892 | Audit Session ID: 0a95072a297a40005ef2b5b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: chayan.saha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.178 | Public IP: 171.76.131.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:33 IST Wed Jun 24 2020 | Duration: 3h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 115634582 | Bytes Rx: 71167083 | IP Addr: 10.149.232.178 | Public IP: 171.76.131.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:33 IST Wed Jun 24 2020 | Duration: 3h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 115634582 | Bytes Rx: 71167083 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169896 | Audit Session ID: 0a95072a297a80005ef2b709 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169896 | Audit Session ID: 0a95072a297a80005ef2b709 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajesg r | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.179 | Public IP: 157.45.195.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:49 IST Wed Jun 24 2020 | Duration: 3h:16m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 175881104 | Bytes Rx: 41902002 | IP Addr: 10.149.232.179 | Public IP: 157.45.195.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:49 IST Wed Jun 24 2020 | Duration: 3h:16m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 175881104 | Bytes Rx: 41902002 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169897 | Audit Session ID: 0a95072a297a90005ef2b755 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169897 | Audit Session ID: 0a95072a297a90005ef2b755 | Security Group Tag: none | EasyVPN: 0 ||
Username: narakale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.183 | Public IP: 157.45.248.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:49 IST Wed Jun 24 2020 | Duration: 3h:15m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 161746913 | Bytes Rx: 54807979 | IP Addr: 10.149.232.183 | Public IP: 157.45.248.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:49 IST Wed Jun 24 2020 | Duration: 3h:15m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 161746913 | Bytes Rx: 54807979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169901 | Audit Session ID: 0a95072a297ad0005ef2b791 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169901 | Audit Session ID: 0a95072a297ad0005ef2b791 | Security Group Tag: none | EasyVPN: 0 ||
Username: MJagenat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.182 | Public IP: 122.164.230.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:06 IST Wed Jun 24 2020 | Duration: 3h:15m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 26008805 | Bytes Rx: 12489127 | IP Addr: 10.149.232.182 | Public IP: 122.164.230.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:06 IST Wed Jun 24 2020 | Duration: 3h:15m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 26008805 | Bytes Rx: 12489127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169903 | Audit Session ID: 0a95072a297af0005ef2b7a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169903 | Audit Session ID: 0a95072a297af0005ef2b7a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.184 | Public IP: 157.49.172.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:12 IST Wed Jun 24 2020 | Duration: 3h:15m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 322819931 | Bytes Rx: 50353820 | IP Addr: 10.149.232.184 | Public IP: 157.49.172.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:12 IST Wed Jun 24 2020 | Duration: 3h:15m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 322819931 | Bytes Rx: 50353820 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169904 | Audit Session ID: 0a95072a297b00005ef2b7a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169904 | Audit Session ID: 0a95072a297b00005ef2b7a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.singhal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.185 | Public IP: 42.106.195.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:41 IST Wed Jun 24 2020 | Duration: 3h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 224313554 | Bytes Rx: 186766098 | IP Addr: 10.149.232.185 | Public IP: 42.106.195.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:41 IST Wed Jun 24 2020 | Duration: 3h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 224313554 | Bytes Rx: 186766098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169905 | Audit Session ID: 0a95072a297b10005ef2b7c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169905 | Audit Session ID: 0a95072a297b10005ef2b7c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: pdhanala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.187 | Public IP: 115.98.145.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:17 IST Wed Jun 24 2020 | Duration: 3h:12m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 620261852 | Bytes Rx: 41671116 | IP Addr: 10.149.232.187 | Public IP: 115.98.145.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:17 IST Wed Jun 24 2020 | Duration: 3h:12m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 620261852 | Bytes Rx: 41671116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169907 | Audit Session ID: 0a95072a297b30005ef2b861 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169907 | Audit Session ID: 0a95072a297b30005ef2b861 | Security Group Tag: none | EasyVPN: 0 ||
Username: BPatel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 157.32.76.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:53 IST Wed Jun 24 2020 | Duration: 3h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 223194875 | Bytes Rx: 18211949 | IP Addr: 10.149.232.190 | Public IP: 157.32.76.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:53 IST Wed Jun 24 2020 | Duration: 3h:11m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 223194875 | Bytes Rx: 18211949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169910 | Audit Session ID: 0a95072a297b60005ef2b885 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169910 | Audit Session ID: 0a95072a297b60005ef2b885 | Security Group Tag: none | EasyVPN: 0 ||
