sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: martiner | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 ||
Username: AditTile | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 106.77.53.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:07 IST Fri Jun 5 2020 | Duration: 7h:50m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 645578365 | Bytes Rx: 239100387 | IP Addr: 10.150.236.102 | Public IP: 106.77.53.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:07 IST Fri Jun 5 2020 | Duration: 7h:50m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 645578365 | Bytes Rx: 239100387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284359 | Audit Session ID: 0a96cf69456c70005ed99d8b | Security Group Tag: none | EasyVPN: 0 |Session ID: 284359 | Audit Session ID: 0a96cf69456c70005ed99d8b | Security Group Tag: none | EasyVPN: 0 ||
Username: bkanawad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.185 | Public IP: 106.220.190.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:16 IST Fri Jun 5 2020 | Duration: 7h:44m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 198786025 | Bytes Rx: 125303160 | IP Addr: 10.150.237.185 | Public IP: 106.220.190.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:55:16 IST Fri Jun 5 2020 | Duration: 7h:44m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 198786025 | Bytes Rx: 125303160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284372 | Audit Session ID: 0a96cf69456d40005ed99efc | Security Group Tag: none | EasyVPN: 0 |Session ID: 284372 | Audit Session ID: 0a96cf69456d40005ed99efc | Security Group Tag: none | EasyVPN: 0 ||
Username: Dbendale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC5 | IP Addr: 10.150.245.14 | Public IP: 103.204.160.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:05 IST Fri Jun 5 2020 | Duration: 7h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 616418701 | Bytes Rx: 577051521 | IP Addr: 10.150.245.14 | Public IP: 103.204.160.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:05 IST Fri Jun 5 2020 | Duration: 7h:42m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 616418701 | Bytes Rx: 577051521 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284375 | Audit Session ID: 0a96cf69456d70005ed99f69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284375 | Audit Session ID: 0a96cf69456d70005ed99f69 | Security Group Tag: none | EasyVPN: 0 ||
Username: RUdewal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.43 | Public IP: 106.66.240.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:11 IST Fri Jun 5 2020 | Duration: 7h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1083848730 | Bytes Rx: 277197204 | IP Addr: 10.150.236.43 | Public IP: 106.66.240.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:11 IST Fri Jun 5 2020 | Duration: 7h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1083848730 | Bytes Rx: 277197204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284377 | Audit Session ID: 0a96cf69456d90005ed99fab | Security Group Tag: none | EasyVPN: 0 |Session ID: 284377 | Audit Session ID: 0a96cf69456d90005ed99fab | Security Group Tag: none | EasyVPN: 0 ||
Username: NGavhale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.46 | Public IP: 103.252.171.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:34 IST Fri Jun 5 2020 | Duration: 7h:39m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 992161459 | Bytes Rx: 196331317 | IP Addr: 10.150.236.46 | Public IP: 103.252.171.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:34 IST Fri Jun 5 2020 | Duration: 7h:39m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 992161459 | Bytes Rx: 196331317 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284383 | Audit Session ID: 0a96cf69456df0005ed99ffe | Security Group Tag: none | EasyVPN: 0 |Session ID: 284383 | Audit Session ID: 0a96cf69456df0005ed99ffe | Security Group Tag: none | EasyVPN: 0 ||
Username: PRahane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC9 | IP Addr: 10.150.245.18 | Public IP: 223.178.152.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:11 IST Fri Jun 5 2020 | Duration: 7h:38m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 578385729 | Bytes Rx: 541654416 | IP Addr: 10.150.245.18 | Public IP: 223.178.152.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:11 IST Fri Jun 5 2020 | Duration: 7h:38m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 578385729 | Bytes Rx: 541654416 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284388 | Audit Session ID: 0a96cf69456e40005ed9a05f | Security Group Tag: none | EasyVPN: 0 |Session ID: 284388 | Audit Session ID: 0a96cf69456e40005ed9a05f | Security Group Tag: none | EasyVPN: 0 ||
Username: SneGawal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.120 | Public IP: 157.33.135.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:01 IST Fri Jun 5 2020 | Duration: 7h:37m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 753033446 | Bytes Rx: 163460142 | IP Addr: 10.150.236.120 | Public IP: 157.33.135.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:01 IST Fri Jun 5 2020 | Duration: 7h:37m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 753033446 | Bytes Rx: 163460142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284395 | Audit Session ID: 0a96cf69456eb0005ed9a091 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284395 | Audit Session ID: 0a96cf69456eb0005ed9a091 | Security Group Tag: none | EasyVPN: 0 ||
Username: shusingh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.123 | Public IP: 27.97.137.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:03 IST Fri Jun 5 2020 | Duration: 7h:37m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 11216133368 | Bytes Rx: 767034818 | IP Addr: 10.150.236.123 | Public IP: 27.97.137.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:03 IST Fri Jun 5 2020 | Duration: 7h:37m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 11216133368 | Bytes Rx: 767034818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284396 | Audit Session ID: 0a96cf69456ec0005ed9a093 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284396 | Audit Session ID: 0a96cf69456ec0005ed9a093 | Security Group Tag: none | EasyVPN: 0 ||
Username: sandeep.khadkikar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.125 | Public IP: 103.135.8.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:14 IST Fri Jun 5 2020 | Duration: 7h:37m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 512748610 | Bytes Rx: 186367917 | IP Addr: 10.150.236.125 | Public IP: 103.135.8.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:14 IST Fri Jun 5 2020 | Duration: 7h:37m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 512748610 | Bytes Rx: 186367917 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284398 | Audit Session ID: 0a96cf69456ee0005ed9a09e | Security Group Tag: none | EasyVPN: 0 |Session ID: 284398 | Audit Session ID: 0a96cf69456ee0005ed9a09e | Security Group Tag: none | EasyVPN: 0 ||
Username: Kalpatil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.124 | Public IP: 106.193.213.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:18 IST Fri Jun 5 2020 | Duration: 7h:37m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 507324004 | Bytes Rx: 191354484 | IP Addr: 10.150.236.124 | Public IP: 106.193.213.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:18 IST Fri Jun 5 2020 | Duration: 7h:37m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 507324004 | Bytes Rx: 191354484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284399 | Audit Session ID: 0a96cf69456ef0005ed9a0a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284399 | Audit Session ID: 0a96cf69456ef0005ed9a0a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: PriyaSP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC32 | IP Addr: 10.150.245.41 | Public IP: 49.35.81.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:39 IST Fri Jun 5 2020 | Duration: 7h:36m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 440713027 | Bytes Rx: 142426263 | IP Addr: 10.150.245.41 | Public IP: 49.35.81.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:39 IST Fri Jun 5 2020 | Duration: 7h:36m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 440713027 | Bytes Rx: 142426263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284400 | Audit Session ID: 0a96cf69456f00005ed9a0b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284400 | Audit Session ID: 0a96cf69456f00005ed9a0b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: smattekh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.136 | Public IP: 106.77.51.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:56 IST Fri Jun 5 2020 | Duration: 7h:36m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1208217453 | Bytes Rx: 205738323 | IP Addr: 10.150.236.136 | Public IP: 106.77.51.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:56 IST Fri Jun 5 2020 | Duration: 7h:36m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1208217453 | Bytes Rx: 205738323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284401 | Audit Session ID: 0a96cf69456f10005ed9a0c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284401 | Audit Session ID: 0a96cf69456f10005ed9a0c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sadiks | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.137 | Public IP: 103.221.248.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:07 IST Fri Jun 5 2020 | Duration: 7h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 909954883 | Bytes Rx: 233162123 | IP Addr: 10.150.236.137 | Public IP: 103.221.248.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:07 IST Fri Jun 5 2020 | Duration: 7h:36m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 909954883 | Bytes Rx: 233162123 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284402 | Audit Session ID: 0a96cf69456f20005ed9a0d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284402 | Audit Session ID: 0a96cf69456f20005ed9a0d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PDhuldha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.203 | Public IP: 106.193.240.206 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:03:22 IST Fri Jun 5 2020 | Duration: 7h:35m:59s | Inactivity:  0h:08m:14s | Bytes Tx: 570065679 | Bytes Rx: 70022128 | IP Addr: 10.150.236.203 | Public IP: 106.193.240.206 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:03:22 IST Fri Jun 5 2020 | Duration: 7h:35m:59s | Inactivity:  0h:08m:14s | Bytes Tx: 570065679 | Bytes Rx: 70022128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284405 | Audit Session ID: 0a96cf69456f50005ed9a0e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284405 | Audit Session ID: 0a96cf69456f50005ed9a0e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: anamika.ranade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.21 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:03 IST Fri Jun 5 2020 | Duration: 7h:32m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 162683398 | Bytes Rx: 70892505 | IP Addr: 10.150.236.21 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:03 IST Fri Jun 5 2020 | Duration: 7h:32m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 162683398 | Bytes Rx: 70892505 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284414 | Audit Session ID: 0a96cf69456fe0005ed9a1bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 284414 | Audit Session ID: 0a96cf69456fe0005ed9a1bf | Security Group Tag: none | EasyVPN: 0 ||
Username: shirawoo | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.55 | Public IP: 106.193.178.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:38 IST Fri Jun 5 2020 | Duration: 7h:28m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1633104871 | Bytes Rx: 310079396 | IP Addr: 10.150.236.55 | Public IP: 106.193.178.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:10:38 IST Fri Jun 5 2020 | Duration: 7h:28m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1633104871 | Bytes Rx: 310079396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284419 | Audit Session ID: 0a96cf69457030005ed9a296 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284419 | Audit Session ID: 0a96cf69457030005ed9a296 | Security Group Tag: none | EasyVPN: 0 ||
Username: psunkara | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.27 | Public IP: 157.44.141.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:12 IST Fri Jun 5 2020 | Duration: 7h:24m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 178596021 | Bytes Rx: 421158701 | IP Addr: 10.150.236.27 | Public IP: 157.44.141.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:12 IST Fri Jun 5 2020 | Duration: 7h:24m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 178596021 | Bytes Rx: 421158701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284424 | Audit Session ID: 0a96cf69457080005ed9a3a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284424 | Audit Session ID: 0a96cf69457080005ed9a3a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SKangane | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.175 | Public IP: 49.35.28.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:54 IST Fri Jun 5 2020 | Duration: 7h:22m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 890366395 | Bytes Rx: 181410747 | IP Addr: 10.150.237.175 | Public IP: 49.35.28.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:16:54 IST Fri Jun 5 2020 | Duration: 7h:22m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 890366395 | Bytes Rx: 181410747 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284426 | Audit Session ID: 0a96cf694570a0005ed9a40e | Security Group Tag: none | EasyVPN: 0 |Session ID: 284426 | Audit Session ID: 0a96cf694570a0005ed9a40e | Security Group Tag: none | EasyVPN: 0 ||
Username: VVKale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.170 | Public IP: 157.33.235.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:13 IST Fri Jun 5 2020 | Duration: 7h:19m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 448869376 | Bytes Rx: 315072483 | IP Addr: 10.150.236.170 | Public IP: 157.33.235.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:13 IST Fri Jun 5 2020 | Duration: 7h:19m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 448869376 | Bytes Rx: 315072483 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284430 | Audit Session ID: 0a96cf694570e0005ed9a4d5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284430 | Audit Session ID: 0a96cf694570e0005ed9a4d5 | Security Group Tag: none | EasyVPN: 0 ||
Username: kanissin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.77 | Public IP: 103.139.242.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:51 IST Fri Jun 5 2020 | Duration: 7h:17m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 242733233 | Bytes Rx: 116692052 | IP Addr: 10.150.237.77 | Public IP: 103.139.242.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:51 IST Fri Jun 5 2020 | Duration: 7h:17m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 242733233 | Bytes Rx: 116692052 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 284432 | Audit Session ID: 0a96cf69457100005ed9a537 | Security Group Tag: none | EasyVPN: 0 |Session ID: 284432 | Audit Session ID: 0a96cf69457100005ed9a537 | Security Group Tag: none | EasyVPN: 0 ||
