sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.249.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 7h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4372617588 | Bytes Rx: 1936484261 | IP Addr: 10.150.244.173 | Public IP: 219.91.249.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 7h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4372617588 | Bytes Rx: 1936484261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShubhraS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.58 | Public IP: 103.84.81.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:48 IST Thu Jun 25 2020 | Duration: 10h:50m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1490722000 | Bytes Rx: 376874384 | IP Addr: 10.150.236.58 | Public IP: 103.84.81.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:09:48 IST Thu Jun 25 2020 | Duration: 10h:50m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1490722000 | Bytes Rx: 376874384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59103 | Audit Session ID: 0a96cf690e6df0005ef40064 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59103 | Audit Session ID: 0a96cf690e6df0005ef40064 | Security Group Tag: none | EasyVPN: 0 ||
Username: avnavale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.117 | Public IP: 1.39.26.32 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:45:21 IST Thu Jun 25 2020 | Duration: 10h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1638751155 | Bytes Rx: 270763190 | IP Addr: 10.150.237.117 | Public IP: 1.39.26.32 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:45:21 IST Thu Jun 25 2020 | Duration: 10h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1638751155 | Bytes Rx: 270763190 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59162 | Audit Session ID: 0a96cf690e71a0005ef408b9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59162 | Audit Session ID: 0a96cf690e71a0005ef408b9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.dhiwar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.96 | Public IP: 103.97.104.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:30 IST Thu Jun 25 2020 | Duration: 10h:07m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 653621891 | Bytes Rx: 444123026 | IP Addr: 10.150.236.96 | Public IP: 103.97.104.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:30 IST Thu Jun 25 2020 | Duration: 10h:07m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 653621891 | Bytes Rx: 444123026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59171 | Audit Session ID: 0a96cf690e7230005ef40a66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59171 | Audit Session ID: 0a96cf690e7230005ef40a66 | Security Group Tag: none | EasyVPN: 0 ||
Username: PatiAmar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.60 | Public IP: 106.220.207.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:33 IST Thu Jun 25 2020 | Duration: 9h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 577888991 | Bytes Rx: 282194391 | IP Addr: 10.150.237.60 | Public IP: 106.220.207.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:33 IST Thu Jun 25 2020 | Duration: 9h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 577888991 | Bytes Rx: 282194391 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59182 | Audit Session ID: 0a96cf690e72e0005ef40d39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59182 | Audit Session ID: 0a96cf690e72e0005ef40d39 | Security Group Tag: none | EasyVPN: 0 ||
Username: sandchin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.81 | Public IP: 14.96.90.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:22 IST Thu Jun 25 2020 | Duration: 9h:53m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2115252464 | Bytes Rx: 534553941 | IP Addr: 10.150.236.81 | Public IP: 14.96.90.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:22 IST Thu Jun 25 2020 | Duration: 9h:53m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2115252464 | Bytes Rx: 534553941 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59187 | Audit Session ID: 0a96cf690e7330005ef40de2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59187 | Audit Session ID: 0a96cf690e7330005ef40de2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjanap | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.121 | Public IP: 103.252.27.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:05 IST Thu Jun 25 2020 | Duration: 9h:30m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 245969085 | Bytes Rx: 255877041 | IP Addr: 10.150.237.121 | Public IP: 103.252.27.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:05 IST Thu Jun 25 2020 | Duration: 9h:30m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 245969085 | Bytes Rx: 255877041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59235 | Audit Session ID: 0a96cf690e7630005ef41335 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59235 | Audit Session ID: 0a96cf690e7630005ef41335 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulmat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.123 | Public IP: 103.221.72.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:18 IST Thu Jun 25 2020 | Duration: 9h:29m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 930689792 | Bytes Rx: 245604351 | IP Addr: 10.150.237.123 | Public IP: 103.221.72.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:18 IST Thu Jun 25 2020 | Duration: 9h:29m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 930689792 | Bytes Rx: 245604351 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59238 | Audit Session ID: 0a96cf690e7660005ef4137e | Security Group Tag: none | EasyVPN: 0 |Session ID: 59238 | Audit Session ID: 0a96cf690e7660005ef4137e | Security Group Tag: none | EasyVPN: 0 ||
Username: gkavitak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.67 | Public IP: 106.193.241.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:25 IST Thu Jun 25 2020 | Duration: 9h:20m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1628606719 | Bytes Rx: 340165810 | IP Addr: 10.150.237.67 | Public IP: 106.193.241.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:25 IST Thu Jun 25 2020 | Duration: 9h:20m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 1628606719 | Bytes Rx: 340165810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59257 | Audit Session ID: 0a96cf690e7790005ef41565 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59257 | Audit Session ID: 0a96cf690e7790005ef41565 | Security Group Tag: none | EasyVPN: 0 ||
Username: pekumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.83 | Public IP: 106.198.224.186 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:40:04 IST Thu Jun 25 2020 | Duration: 9h:20m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 990711535 | Bytes Rx: 505715139 | IP Addr: 10.150.237.83 | Public IP: 106.198.224.186 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:40:04 IST Thu Jun 25 2020 | Duration: 9h:20m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 990711535 | Bytes Rx: 505715139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59259 | Audit Session ID: 0a96cf690e77b0005ef4158c | Security Group Tag: none | EasyVPN: 0 |Session ID: 59259 | Audit Session ID: 0a96cf690e77b0005ef4158c | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.85 | Public IP: 49.35.30.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:27 IST Thu Jun 25 2020 | Duration: 9h:19m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 584115993 | Bytes Rx: 166905618 | IP Addr: 10.150.237.85 | Public IP: 49.35.30.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:27 IST Thu Jun 25 2020 | Duration: 9h:19m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 584115993 | Bytes Rx: 166905618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59261 | Audit Session ID: 0a96cf690e77d0005ef415a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59261 | Audit Session ID: 0a96cf690e77d0005ef415a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: prpol | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.110 | Public IP: 1.23.48.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:06 IST Thu Jun 25 2020 | Duration: 9h:12m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 943323995 | Bytes Rx: 102735341 | IP Addr: 10.150.236.110 | Public IP: 1.23.48.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:06 IST Thu Jun 25 2020 | Duration: 9h:12m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 943323995 | Bytes Rx: 102735341 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59269 | Audit Session ID: 0a96cf690e7850005ef4176e | Security Group Tag: none | EasyVPN: 0 |Session ID: 59269 | Audit Session ID: 0a96cf690e7850005ef4176e | Security Group Tag: none | EasyVPN: 0 ||
Username: ojakhadi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.111 | Public IP: 103.195.202.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:53 IST Thu Jun 25 2020 | Duration: 9h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 456737170 | Bytes Rx: 391397789 | IP Addr: 10.150.236.111 | Public IP: 103.195.202.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:53 IST Thu Jun 25 2020 | Duration: 9h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 456737170 | Bytes Rx: 391397789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59271 | Audit Session ID: 0a96cf690e7870005ef4179d | Security Group Tag: none | EasyVPN: 0 |Session ID: 59271 | Audit Session ID: 0a96cf690e7870005ef4179d | Security Group Tag: none | EasyVPN: 0 ||
Username: ashosing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.173 | Public IP: 106.215.26.231 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 08:51:46 IST Thu Jun 25 2020 | Duration: 9h:08m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 983651543 | Bytes Rx: 246419651 | IP Addr: 10.150.237.173 | Public IP: 106.215.26.231 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 08:51:46 IST Thu Jun 25 2020 | Duration: 9h:08m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 983651543 | Bytes Rx: 246419651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59276 | Audit Session ID: 0a96cf690e78c0005ef4184a | Security Group Tag: none | EasyVPN: 0 |Session ID: 59276 | Audit Session ID: 0a96cf690e78c0005ef4184a | Security Group Tag: none | EasyVPN: 0 ||
Username: rahul.joshi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.125 | Public IP: 117.195.13.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:44 IST Thu Jun 25 2020 | Duration: 9h:07m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 699758318 | Bytes Rx: 196976220 | IP Addr: 10.150.237.125 | Public IP: 117.195.13.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:44 IST Thu Jun 25 2020 | Duration: 9h:07m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 699758318 | Bytes Rx: 196976220 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59279 | Audit Session ID: 0a96cf690e78f0005ef41884 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59279 | Audit Session ID: 0a96cf690e78f0005ef41884 | Security Group Tag: none | EasyVPN: 0 ||
Username: AVanjari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.137 | Public IP: 1.23.48.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:13 IST Thu Jun 25 2020 | Duration: 9h:06m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 252278827 | Bytes Rx: 92197203 | IP Addr: 10.150.237.137 | Public IP: 1.23.48.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:13 IST Thu Jun 25 2020 | Duration: 9h:06m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 252278827 | Bytes Rx: 92197203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59287 | Audit Session ID: 0a96cf690e7970005ef418dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 59287 | Audit Session ID: 0a96cf690e7970005ef418dd | Security Group Tag: none | EasyVPN: 0 ||
Username: PratDesa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.141 | Public IP: 49.35.91.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:30 IST Thu Jun 25 2020 | Duration: 9h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 341606130 | Bytes Rx: 129531855 | IP Addr: 10.150.237.141 | Public IP: 49.35.91.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:56:30 IST Thu Jun 25 2020 | Duration: 9h:03m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 341606130 | Bytes Rx: 129531855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59296 | Audit Session ID: 0a96cf690e7a00005ef41966 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59296 | Audit Session ID: 0a96cf690e7a00005ef41966 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitahuja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.97 | Public IP: 117.236.140.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:32 IST Thu Jun 25 2020 | Duration: 9h:02m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5146865287 | Bytes Rx: 437325761 | IP Addr: 10.150.236.97 | Public IP: 117.236.140.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:32 IST Thu Jun 25 2020 | Duration: 9h:02m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 5146865287 | Bytes Rx: 437325761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59302 | Audit Session ID: 0a96cf690e7a60005ef419a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59302 | Audit Session ID: 0a96cf690e7a60005ef419a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: yyawalka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.115 | Public IP: 122.179.172.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:39 IST Thu Jun 25 2020 | Duration: 9h:02m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3061746271 | Bytes Rx: 1027340633 | IP Addr: 10.150.236.115 | Public IP: 122.179.172.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:39 IST Thu Jun 25 2020 | Duration: 9h:02m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3061746271 | Bytes Rx: 1027340633 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59303 | Audit Session ID: 0a96cf690e7a70005ef419ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 59303 | Audit Session ID: 0a96cf690e7a70005ef419ab | Security Group Tag: none | EasyVPN: 0 ||
Username: ShrKatka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.116 | Public IP: 43.241.27.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:44 IST Thu Jun 25 2020 | Duration: 9h:02m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 70768899 | Bytes Rx: 74239102 | IP Addr: 10.150.236.116 | Public IP: 43.241.27.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:44 IST Thu Jun 25 2020 | Duration: 9h:02m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 70768899 | Bytes Rx: 74239102 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59305 | Audit Session ID: 0a96cf690e7a90005ef419b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 59305 | Audit Session ID: 0a96cf690e7a90005ef419b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: amolgaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC6 | IP Addr: 10.150.245.249 | Public IP: 103.124.143.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:47 IST Thu Jun 25 2020 | Duration: 9h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3048229020 | Bytes Rx: 1229324813 | IP Addr: 10.150.245.249 | Public IP: 103.124.143.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:59:47 IST Thu Jun 25 2020 | Duration: 9h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 3048229020 | Bytes Rx: 1229324813 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 59310 | Audit Session ID: 0a96cf690e7ae0005ef41a2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 59310 | Audit Session ID: 0a96cf690e7ae0005ef41a2b | Security Group Tag: none | EasyVPN: 0 ||
