sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 2h:43m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 789998748 | Bytes Rx: 361704251 | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 2h:43m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 789998748 | Bytes Rx: 361704251 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 ||
Username: rawasthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 122.179.246.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:11 IST Fri Jun 12 2020 | Duration: 8h:08m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3007492425 | Bytes Rx: 335347332 | IP Addr: 10.149.233.133 | Public IP: 122.179.246.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:11 IST Fri Jun 12 2020 | Duration: 8h:08m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3007492425 | Bytes Rx: 335347332 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147825 | Audit Session ID: 0a95072a241710005ee2e8b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147825 | Audit Session ID: 0a95072a241710005ee2e8b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.81 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:36 IST Fri Jun 12 2020 | Duration: 8h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 5819277400 | Bytes Rx: 393614105 | IP Addr: 10.149.232.81 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:36 IST Fri Jun 12 2020 | Duration: 8h:04m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 5819277400 | Bytes Rx: 393614105 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147829 | Audit Session ID: 0a95072a241750005ee2e9bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 147829 | Audit Session ID: 0a95072a241750005ee2e9bc | Security Group Tag: none | EasyVPN: 0 ||
Username: PrafulG | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 106.51.234.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:49 IST Fri Jun 12 2020 | Duration: 8h:03m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 314321017 | Bytes Rx: 188557926 | IP Addr: 10.149.232.82 | Public IP: 106.51.234.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:49 IST Fri Jun 12 2020 | Duration: 8h:03m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 314321017 | Bytes Rx: 188557926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147830 | Audit Session ID: 0a95072a241760005ee2e9c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147830 | Audit Session ID: 0a95072a241760005ee2e9c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: BaburajR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.86 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:42 IST Fri Jun 12 2020 | Duration: 8h:01m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 432618540 | Bytes Rx: 97767205 | IP Addr: 10.149.232.86 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:42 IST Fri Jun 12 2020 | Duration: 8h:01m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 432618540 | Bytes Rx: 97767205 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147834 | Audit Session ID: 0a95072a2417a0005ee2ea76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147834 | Audit Session ID: 0a95072a2417a0005ee2ea76 | Security Group Tag: none | EasyVPN: 0 ||
Username: somnath.datta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 223.191.3.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:53 IST Fri Jun 12 2020 | Duration: 8h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 370319214 | Bytes Rx: 143503996 | IP Addr: 10.149.232.87 | Public IP: 223.191.3.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:53 IST Fri Jun 12 2020 | Duration: 8h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 370319214 | Bytes Rx: 143503996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147835 | Audit Session ID: 0a95072a2417b0005ee2ea81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147835 | Audit Session ID: 0a95072a2417b0005ee2ea81 | Security Group Tag: none | EasyVPN: 0 ||
Username: durai.raj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.90 | Public IP: 27.62.18.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:29 IST Fri Jun 12 2020 | Duration: 7h:59m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 815934306 | Bytes Rx: 233408513 | IP Addr: 10.149.232.90 | Public IP: 27.62.18.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:29 IST Fri Jun 12 2020 | Duration: 7h:59m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 815934306 | Bytes Rx: 233408513 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147839 | Audit Session ID: 0a95072a2417f0005ee2eae1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147839 | Audit Session ID: 0a95072a2417f0005ee2eae1 | Security Group Tag: none | EasyVPN: 0 ||
Username: renmanik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.93 | Public IP: 49.207.140.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:09 IST Fri Jun 12 2020 | Duration: 7h:55m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2120750889 | Bytes Rx: 300191034 | IP Addr: 10.149.232.93 | Public IP: 49.207.140.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:09 IST Fri Jun 12 2020 | Duration: 7h:55m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2120750889 | Bytes Rx: 300191034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147841 | Audit Session ID: 0a95072a241810005ee2ebbd | Security Group Tag: none | EasyVPN: 0 |Session ID: 147841 | Audit Session ID: 0a95072a241810005ee2ebbd | Security Group Tag: none | EasyVPN: 0 ||
Username: ramyanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.99 | Public IP: 157.51.139.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:16 IST Fri Jun 12 2020 | Duration: 7h:41m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1507051577 | Bytes Rx: 128600088 | IP Addr: 10.149.232.99 | Public IP: 157.51.139.127 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:16 IST Fri Jun 12 2020 | Duration: 7h:41m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 1507051577 | Bytes Rx: 128600088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147854 | Audit Session ID: 0a95072a2418e0005ee2ef0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 147854 | Audit Session ID: 0a95072a2418e0005ee2ef0c | Security Group Tag: none | EasyVPN: 0 ||
Username: pkarve | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.139 | Public IP: 183.87.140.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:40 IST Fri Jun 12 2020 | Duration: 7h:33m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 332321983 | Bytes Rx: 71514274 | IP Addr: 10.149.233.139 | Public IP: 183.87.140.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:40 IST Fri Jun 12 2020 | Duration: 7h:33m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 332321983 | Bytes Rx: 71514274 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147860 | Audit Session ID: 0a95072a241940005ee2f104 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147860 | Audit Session ID: 0a95072a241940005ee2f104 | Security Group Tag: none | EasyVPN: 0 ||
Username: cagoram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.142 | Public IP: 157.50.52.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:44 IST Fri Jun 12 2020 | Duration: 7h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 577223049 | Bytes Rx: 117652573 | IP Addr: 10.149.233.142 | Public IP: 157.50.52.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:44 IST Fri Jun 12 2020 | Duration: 7h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 577223049 | Bytes Rx: 117652573 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147863 | Audit Session ID: 0a95072a241970005ee2f39c | Security Group Tag: none | EasyVPN: 0 |Session ID: 147863 | Audit Session ID: 0a95072a241970005ee2f39c | Security Group Tag: none | EasyVPN: 0 ||
Username: lswamina | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.143 | Public IP: 106.208.112.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:51 IST Fri Jun 12 2020 | Duration: 7h:21m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 137258162 | Bytes Rx: 110381785 | IP Addr: 10.149.233.143 | Public IP: 106.208.112.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:51 IST Fri Jun 12 2020 | Duration: 7h:21m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 137258162 | Bytes Rx: 110381785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147864 | Audit Session ID: 0a95072a241980005ee2f3a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147864 | Audit Session ID: 0a95072a241980005ee2f3a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekkk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.141 | Public IP: 49.207.133.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:04 IST Fri Jun 12 2020 | Duration: 7h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1000996222 | Bytes Rx: 418418272 | IP Addr: 10.149.233.141 | Public IP: 49.207.133.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:04 IST Fri Jun 12 2020 | Duration: 7h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1000996222 | Bytes Rx: 418418272 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147865 | Audit Session ID: 0a95072a241990005ee2f3ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 147865 | Audit Session ID: 0a95072a241990005ee2f3ec | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.145 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:43 IST Fri Jun 12 2020 | Duration: 7h:20m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1080005608 | Bytes Rx: 85043951 | IP Addr: 10.149.233.145 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:43 IST Fri Jun 12 2020 | Duration: 7h:20m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 1080005608 | Bytes Rx: 85043951 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147867 | Audit Session ID: 0a95072a2419b0005ee2f413 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147867 | Audit Session ID: 0a95072a2419b0005ee2f413 | Security Group Tag: none | EasyVPN: 0 ||
Username: muumarji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.146 | Public IP: 223.237.178.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:26 IST Fri Jun 12 2020 | Duration: 7h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 505821332 | Bytes Rx: 330833732 | IP Addr: 10.149.233.146 | Public IP: 223.237.178.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:26 IST Fri Jun 12 2020 | Duration: 7h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 505821332 | Bytes Rx: 330833732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147869 | Audit Session ID: 0a95072a2419d0005ee2f43e | Security Group Tag: none | EasyVPN: 0 |Session ID: 147869 | Audit Session ID: 0a95072a2419d0005ee2f43e | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.148 | Public IP: 157.45.160.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:06 IST Fri Jun 12 2020 | Duration: 7h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 831776513 | Bytes Rx: 78432127 | IP Addr: 10.149.233.148 | Public IP: 157.45.160.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:06 IST Fri Jun 12 2020 | Duration: 7h:18m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 831776513 | Bytes Rx: 78432127 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147871 | Audit Session ID: 0a95072a2419f0005ee2f466 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147871 | Audit Session ID: 0a95072a2419f0005ee2f466 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirukoth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.149 | Public IP: 115.97.34.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:46 IST Fri Jun 12 2020 | Duration: 7h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 97945082 | Bytes Rx: 86419689 | IP Addr: 10.149.233.149 | Public IP: 115.97.34.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:50:46 IST Fri Jun 12 2020 | Duration: 7h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 97945082 | Bytes Rx: 86419689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147872 | Audit Session ID: 0a95072a241a00005ee2f48e | Security Group Tag: none | EasyVPN: 0 |Session ID: 147872 | Audit Session ID: 0a95072a241a00005ee2f48e | Security Group Tag: none | EasyVPN: 0 ||
Username: dkarale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.102 | Public IP: 106.77.2.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:07 IST Fri Jun 12 2020 | Duration: 7h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 264043610 | Bytes Rx: 60398433 | IP Addr: 10.149.232.102 | Public IP: 106.77.2.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:07 IST Fri Jun 12 2020 | Duration: 7h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 264043610 | Bytes Rx: 60398433 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147876 | Audit Session ID: 0a95072a241a40005ee2f557 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147876 | Audit Session ID: 0a95072a241a40005ee2f557 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.hariharan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.103 | Public IP: 49.37.200.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:37 IST Fri Jun 12 2020 | Duration: 7h:14m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1702303266 | Bytes Rx: 651773844 | IP Addr: 10.149.232.103 | Public IP: 49.37.200.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:54:37 IST Fri Jun 12 2020 | Duration: 7h:14m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 1702303266 | Bytes Rx: 651773844 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147877 | Audit Session ID: 0a95072a241a50005ee2f575 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147877 | Audit Session ID: 0a95072a241a50005ee2f575 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkumarb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.107 | Public IP: 49.207.132.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:55:34 IST Fri Jun 12 2020 | Duration: 7h:13m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 809419073 | Bytes Rx: 303421787 | IP Addr: 10.149.232.107 | Public IP: 49.207.132.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:55:34 IST Fri Jun 12 2020 | Duration: 7h:13m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 809419073 | Bytes Rx: 303421787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147881 | Audit Session ID: 0a95072a241a90005ee2f5ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 147881 | Audit Session ID: 0a95072a241a90005ee2f5ae | Security Group Tag: none | EasyVPN: 0 ||
