sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.177.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 23h:20m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 982929509 | Bytes Rx: 455583407 | IP Addr: 10.147.96.222 | Public IP: 122.177.177.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 23h:20m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 982929509 | Bytes Rx: 455583407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sauswain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.83 | Public IP: 157.35.72.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:00 IST Fri Jun 19 2020 | Duration: 6h:16m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 108748605 | Bytes Rx: 23566858 | IP Addr: 10.150.236.83 | Public IP: 157.35.72.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:00 IST Fri Jun 19 2020 | Duration: 6h:16m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 108748605 | Bytes Rx: 23566858 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37733 | Audit Session ID: 0a96cf69093650005eec0a50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37733 | Audit Session ID: 0a96cf69093650005eec0a50 | Security Group Tag: none | EasyVPN: 0 ||
Username: VasuVenk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.215 | Public IP: 106.201.177.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:17:57 IST Fri Jun 19 2020 | Duration: 6h:12m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 122160300 | Bytes Rx: 45036336 | IP Addr: 10.150.237.215 | Public IP: 106.201.177.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:17:57 IST Fri Jun 19 2020 | Duration: 6h:12m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 122160300 | Bytes Rx: 45036336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37737 | Audit Session ID: 0a96cf69093690005eec0b3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 37737 | Audit Session ID: 0a96cf69093690005eec0b3d | Security Group Tag: none | EasyVPN: 0 ||
Username: karparde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.137 | Public IP: 157.47.22.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:32 IST Fri Jun 19 2020 | Duration: 6h:08m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 570170302 | Bytes Rx: 149117825 | IP Addr: 10.150.236.137 | Public IP: 157.47.22.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:21:32 IST Fri Jun 19 2020 | Duration: 6h:08m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 570170302 | Bytes Rx: 149117825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37740 | Audit Session ID: 0a96cf690936c0005eec0c14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37740 | Audit Session ID: 0a96cf690936c0005eec0c14 | Security Group Tag: none | EasyVPN: 0 ||
Username: PraJagta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.12 | Public IP: 106.193.228.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:19 IST Fri Jun 19 2020 | Duration: 5h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 459088788 | Bytes Rx: 124928659 | IP Addr: 10.150.236.12 | Public IP: 106.193.228.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:19 IST Fri Jun 19 2020 | Duration: 5h:56m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 459088788 | Bytes Rx: 124928659 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37750 | Audit Session ID: 0a96cf69093760005eec0ed7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37750 | Audit Session ID: 0a96cf69093760005eec0ed7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunPawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.17 | Public IP: 45.113.249.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:37 IST Fri Jun 19 2020 | Duration: 5h:52m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1089355718 | Bytes Rx: 205885224 | IP Addr: 10.150.236.17 | Public IP: 45.113.249.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:37 IST Fri Jun 19 2020 | Duration: 5h:52m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 1089355718 | Bytes Rx: 205885224 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37758 | Audit Session ID: 0a96cf690937e0005eec0fd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37758 | Audit Session ID: 0a96cf690937e0005eec0fd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: SauKadam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.79 | Public IP: 106.193.212.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:06 IST Fri Jun 19 2020 | Duration: 5h:48m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 356014970 | Bytes Rx: 92140814 | IP Addr: 10.150.236.79 | Public IP: 106.193.212.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:42:06 IST Fri Jun 19 2020 | Duration: 5h:48m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 356014970 | Bytes Rx: 92140814 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37763 | Audit Session ID: 0a96cf69093830005eec10e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37763 | Audit Session ID: 0a96cf69093830005eec10e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: NikiJadh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC29 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:27 IST Fri Jun 19 2020 | Duration: 5h:46m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 234206752 | Bytes Rx: 65862349 | IP Addr: 10.150.245.38 | Public IP: 103.132.172.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:27 IST Fri Jun 19 2020 | Duration: 5h:46m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 234206752 | Bytes Rx: 65862349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37764 | Audit Session ID: 0a96cf69093840005eec1137 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37764 | Audit Session ID: 0a96cf69093840005eec1137 | Security Group Tag: none | EasyVPN: 0 ||
Username: NitTawar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.136 | Public IP: 106.193.97.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:52 IST Fri Jun 19 2020 | Duration: 5h:46m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 171375232 | Bytes Rx: 81458914 | IP Addr: 10.150.236.136 | Public IP: 106.193.97.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:52 IST Fri Jun 19 2020 | Duration: 5h:46m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 171375232 | Bytes Rx: 81458914 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37766 | Audit Session ID: 0a96cf69093860005eec1150 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37766 | Audit Session ID: 0a96cf69093860005eec1150 | Security Group Tag: none | EasyVPN: 0 ||
Username: pritkada | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.145 | Public IP: 103.243.112.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:11 IST Fri Jun 19 2020 | Duration: 5h:45m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 565273199 | Bytes Rx: 113042585 | IP Addr: 10.150.236.145 | Public IP: 103.243.112.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:11 IST Fri Jun 19 2020 | Duration: 5h:45m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 565273199 | Bytes Rx: 113042585 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37770 | Audit Session ID: 0a96cf690938a0005eec119f | Security Group Tag: none | EasyVPN: 0 |Session ID: 37770 | Audit Session ID: 0a96cf690938a0005eec119f | Security Group Tag: none | EasyVPN: 0 ||
Username: pratiksh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.18 | Public IP: 106.220.130.25 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 06:48:29 IST Fri Jun 19 2020 | Duration: 5h:41m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 559267444 | Bytes Rx: 75174144 | IP Addr: 10.150.236.18 | Public IP: 106.220.130.25 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 06:48:29 IST Fri Jun 19 2020 | Duration: 5h:41m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 559267444 | Bytes Rx: 75174144 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37772 | Audit Session ID: 0a96cf690938c0005eec1265 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37772 | Audit Session ID: 0a96cf690938c0005eec1265 | Security Group Tag: none | EasyVPN: 0 ||
Username: VBandgar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.19 | Public IP: 49.35.98.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:42 IST Fri Jun 19 2020 | Duration: 5h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 316575211 | Bytes Rx: 124880366 | IP Addr: 10.150.236.19 | Public IP: 49.35.98.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:42 IST Fri Jun 19 2020 | Duration: 5h:41m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 316575211 | Bytes Rx: 124880366 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37773 | Audit Session ID: 0a96cf690938d0005eec1272 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37773 | Audit Session ID: 0a96cf690938d0005eec1272 | Security Group Tag: none | EasyVPN: 0 ||
Username: PranPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC8 | IP Addr: 10.150.245.17 | Public IP: 157.47.51.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:02 IST Fri Jun 19 2020 | Duration: 5h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 734111035 | Bytes Rx: 273376745 | IP Addr: 10.150.245.17 | Public IP: 157.47.51.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:02 IST Fri Jun 19 2020 | Duration: 5h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 734111035 | Bytes Rx: 273376745 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37774 | Audit Session ID: 0a96cf690938e0005eec12c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37774 | Audit Session ID: 0a96cf690938e0005eec12c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: anamika.ranade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.78 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:32 IST Fri Jun 19 2020 | Duration: 5h:39m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 149820473 | Bytes Rx: 64563883 | IP Addr: 10.150.236.78 | Public IP: 116.75.180.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:32 IST Fri Jun 19 2020 | Duration: 5h:39m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 149820473 | Bytes Rx: 64563883 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37776 | Audit Session ID: 0a96cf69093900005eec12e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37776 | Audit Session ID: 0a96cf69093900005eec12e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: SBarve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC12 | IP Addr: 10.150.245.21 | Public IP: 106.210.146.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Fri Jun 19 2020 | Duration: 5h:34m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 590475171 | Bytes Rx: 146121993 | IP Addr: 10.150.245.21 | Public IP: 106.210.146.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:56:06 IST Fri Jun 19 2020 | Duration: 5h:34m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 590475171 | Bytes Rx: 146121993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37781 | Audit Session ID: 0a96cf69093950005eec142e | Security Group Tag: none | EasyVPN: 0 |Session ID: 37781 | Audit Session ID: 0a96cf69093950005eec142e | Security Group Tag: none | EasyVPN: 0 ||
Username: aingale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.88 | Public IP: 106.220.161.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:56 IST Fri Jun 19 2020 | Duration: 5h:31m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 110869346 | Bytes Rx: 72938480 | IP Addr: 10.150.236.88 | Public IP: 106.220.161.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:56 IST Fri Jun 19 2020 | Duration: 5h:31m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 110869346 | Bytes Rx: 72938480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37784 | Audit Session ID: 0a96cf69093980005eec14d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37784 | Audit Session ID: 0a96cf69093980005eec14d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: agite | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.91 | Public IP: 157.33.131.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 5h:31m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 194563516 | Bytes Rx: 64527201 | IP Addr: 10.150.236.91 | Public IP: 157.33.131.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 5h:31m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 194563516 | Bytes Rx: 64527201 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37786 | Audit Session ID: 0a96cf690939a0005eec14e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37786 | Audit Session ID: 0a96cf690939a0005eec14e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: tmukadam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.89 | Public IP: 45.113.249.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 5h:31m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 223806825 | Bytes Rx: 147929594 | IP Addr: 10.150.236.89 | Public IP: 45.113.249.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:13 IST Fri Jun 19 2020 | Duration: 5h:31m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 223806825 | Bytes Rx: 147929594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37787 | Audit Session ID: 0a96cf690939b0005eec14e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37787 | Audit Session ID: 0a96cf690939b0005eec14e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: viskalid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.90 | Public IP: 117.228.204.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:27 IST Fri Jun 19 2020 | Duration: 5h:30m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 144957233 | Bytes Rx: 63225754 | IP Addr: 10.150.236.90 | Public IP: 117.228.204.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:27 IST Fri Jun 19 2020 | Duration: 5h:30m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 144957233 | Bytes Rx: 63225754 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37788 | Audit Session ID: 0a96cf690939c0005eec14f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37788 | Audit Session ID: 0a96cf690939c0005eec14f7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankuskat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.11 | Public IP: 157.47.63.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:40 IST Fri Jun 19 2020 | Duration: 5h:30m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 429982112 | Bytes Rx: 181911662 | IP Addr: 10.150.236.11 | Public IP: 157.47.63.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:40 IST Fri Jun 19 2020 | Duration: 5h:30m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 429982112 | Bytes Rx: 181911662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37789 | Audit Session ID: 0a96cf690939d0005eec1504 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37789 | Audit Session ID: 0a96cf690939d0005eec1504 | Security Group Tag: none | EasyVPN: 0 ||
Username: khumrask | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC6 | IP Addr: 10.150.245.15 | Public IP: 49.33.180.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:42 IST Fri Jun 19 2020 | Duration: 5h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 444922975 | Bytes Rx: 133141815 | IP Addr: 10.150.245.15 | Public IP: 49.33.180.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:42 IST Fri Jun 19 2020 | Duration: 5h:30m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 444922975 | Bytes Rx: 133141815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37790 | Audit Session ID: 0a96cf690939e0005eec1506 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37790 | Audit Session ID: 0a96cf690939e0005eec1506 | Security Group Tag: none | EasyVPN: 0 ||
