sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 15h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 57293515602 | Bytes Rx: 8430190058 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 15h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 57293515602 | Bytes Rx: 8430190058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: nikunj.j | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.80 | Public IP: 171.77.129.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:49:36 GMT Tue Jun 23 2020 | Duration: 2h:10m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 104513310 | Bytes Rx: 53498931 | IP Addr: 10.144.232.80 | Public IP: 171.77.129.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:49:36 GMT Tue Jun 23 2020 | Duration: 2h:10m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 104513310 | Bytes Rx: 53498931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72370 | Audit Session ID: 0a90076b11ab20005ef197f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72370 | Audit Session ID: 0a90076b11ab20005ef197f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: vignatar | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.226 | Public IP: 223.228.148.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:57:08 GMT Tue Jun 23 2020 | Duration: 2h:03m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 49324316 | Bytes Rx: 42832345 | IP Addr: 10.144.230.226 | Public IP: 223.228.148.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:57:08 GMT Tue Jun 23 2020 | Duration: 2h:03m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 49324316 | Bytes Rx: 42832345 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72371 | Audit Session ID: 0a90076b11ab30005ef199b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72371 | Audit Session ID: 0a90076b11ab30005ef199b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssehgal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.85 | Public IP: 110.172.179.163 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:58:13 GMT Tue Jun 23 2020 | Duration: 2h:02m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120470910 | Bytes Rx: 111108638 | IP Addr: 10.144.232.85 | Public IP: 110.172.179.163 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:58:13 GMT Tue Jun 23 2020 | Duration: 2h:02m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 120470910 | Bytes Rx: 111108638 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72373 | Audit Session ID: 0a90076b11ab50005ef199f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72373 | Audit Session ID: 0a90076b11ab50005ef199f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: NParesh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.100 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:12:50 GMT Tue Jun 23 2020 | Duration: 1h:47m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 193164704 | Bytes Rx: 39968493 | IP Addr: 10.144.232.100 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:12:50 GMT Tue Jun 23 2020 | Duration: 1h:47m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 193164704 | Bytes Rx: 39968493 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72374 | Audit Session ID: 0a90076b11ab60005ef19d62 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72374 | Audit Session ID: 0a90076b11ab60005ef19d62 | Security Group Tag: none | EasyVPN: 0 ||
Username: VaibSriv | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.215 | Public IP: 42.106.198.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:20:29 GMT Tue Jun 23 2020 | Duration: 1h:39m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 275545322 | Bytes Rx: 73626049 | IP Addr: 10.144.230.215 | Public IP: 42.106.198.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:20:29 GMT Tue Jun 23 2020 | Duration: 1h:39m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 275545322 | Bytes Rx: 73626049 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72377 | Audit Session ID: 0a90076b11ab90005ef19f2d | Security Group Tag: none | EasyVPN: 0 |Session ID: 72377 | Audit Session ID: 0a90076b11ab90005ef19f2d | Security Group Tag: none | EasyVPN: 0 ||
Username: adobson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.227 | Public IP: 81.111.52.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:20:52 GMT Tue Jun 23 2020 | Duration: 1h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 199961570 | Bytes Rx: 68415112 | IP Addr: 10.144.230.227 | Public IP: 81.111.52.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:20:52 GMT Tue Jun 23 2020 | Duration: 1h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 199961570 | Bytes Rx: 68415112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72378 | Audit Session ID: 0a90076b11aba0005ef19f44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72378 | Audit Session ID: 0a90076b11aba0005ef19f44 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkittu | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.106 | Public IP: 223.182.213.225 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 06:22:13 GMT Tue Jun 23 2020 | Duration: 1h:38m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 251318262 | Bytes Rx: 15619452 | IP Addr: 10.144.232.106 | Public IP: 223.182.213.225 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 06:22:13 GMT Tue Jun 23 2020 | Duration: 1h:38m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 251318262 | Bytes Rx: 15619452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72380 | Audit Session ID: 0a90076b11abc0005ef19f95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72380 | Audit Session ID: 0a90076b11abc0005ef19f95 | Security Group Tag: none | EasyVPN: 0 ||
Username: KunalKad | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.228 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:22:57 GMT Tue Jun 23 2020 | Duration: 1h:37m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 211084790 | Bytes Rx: 22780434 | IP Addr: 10.144.230.228 | Public IP: 103.135.201.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:22:57 GMT Tue Jun 23 2020 | Duration: 1h:37m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 211084790 | Bytes Rx: 22780434 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72384 | Audit Session ID: 0a90076b11ac00005ef19fc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72384 | Audit Session ID: 0a90076b11ac00005ef19fc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: atayal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.113 | Public IP: 49.36.142.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:23:00 GMT Tue Jun 23 2020 | Duration: 1h:37m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 64580366 | Bytes Rx: 11015173 | IP Addr: 10.144.232.113 | Public IP: 49.36.142.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:23:00 GMT Tue Jun 23 2020 | Duration: 1h:37m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 64580366 | Bytes Rx: 11015173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72385 | Audit Session ID: 0a90076b11ac10005ef19fc4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72385 | Audit Session ID: 0a90076b11ac10005ef19fc4 | Security Group Tag: none | EasyVPN: 0 ||
Username: kyip | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.116 | Public IP: 59.152.199.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:30:13 GMT Tue Jun 23 2020 | Duration: 1h:30m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 9933733 | Bytes Rx: 7353455 | IP Addr: 10.144.232.116 | Public IP: 59.152.199.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:30:13 GMT Tue Jun 23 2020 | Duration: 1h:30m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 9933733 | Bytes Rx: 7353455 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72387 | Audit Session ID: 0a90076b11ac30005ef1a175 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72387 | Audit Session ID: 0a90076b11ac30005ef1a175 | Security Group Tag: none | EasyVPN: 0 ||
Username: nvasudev | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.117 | Public IP: 182.65.31.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:34:21 GMT Tue Jun 23 2020 | Duration: 1h:26m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 47640103 | Bytes Rx: 11353593 | IP Addr: 10.144.232.117 | Public IP: 182.65.31.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:34:21 GMT Tue Jun 23 2020 | Duration: 1h:26m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 47640103 | Bytes Rx: 11353593 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72388 | Audit Session ID: 0a90076b11ac40005ef1a26d | Security Group Tag: none | EasyVPN: 0 |Session ID: 72388 | Audit Session ID: 0a90076b11ac40005ef1a26d | Security Group Tag: none | EasyVPN: 0 ||
Username: satygvdm | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.222 | Public IP: 103.46.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:42:47 GMT Tue Jun 23 2020 | Duration: 1h:17m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 12277053 | Bytes Rx: 6153931 | IP Addr: 10.144.230.222 | Public IP: 103.46.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:42:47 GMT Tue Jun 23 2020 | Duration: 1h:17m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 12277053 | Bytes Rx: 6153931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72390 | Audit Session ID: 0a90076b11ac60005ef1a467 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72390 | Audit Session ID: 0a90076b11ac60005ef1a467 | Security Group Tag: none | EasyVPN: 0 ||
Username: xacazali | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.118 | Public IP: 90.173.57.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:04:04 GMT Tue Jun 23 2020 | Duration: 0h:56m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 126254309 | Bytes Rx: 31529166 | IP Addr: 10.144.232.118 | Public IP: 90.173.57.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:04:04 GMT Tue Jun 23 2020 | Duration: 0h:56m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 126254309 | Bytes Rx: 31529166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72395 | Audit Session ID: 0a90076b11acb0005ef1a964 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72395 | Audit Session ID: 0a90076b11acb0005ef1a964 | Security Group Tag: none | EasyVPN: 0 ||
Username: abirchan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.115 | Public IP: 106.198.28.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:09:47 GMT Tue Jun 23 2020 | Duration: 0h:50m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 39642221 | Bytes Rx: 19354033 | IP Addr: 10.144.232.115 | Public IP: 106.198.28.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:09:47 GMT Tue Jun 23 2020 | Duration: 0h:50m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 39642221 | Bytes Rx: 19354033 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72397 | Audit Session ID: 0a90076b11acd0005ef1aabb | Security Group Tag: none | EasyVPN: 0 |Session ID: 72397 | Audit Session ID: 0a90076b11acd0005ef1aabb | Security Group Tag: none | EasyVPN: 0 ||
Username: NMOUACI | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.229 | Public IP: 84.14.45.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:09:56 GMT Tue Jun 23 2020 | Duration: 0h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 37217656 | Bytes Rx: 13163263 | IP Addr: 10.144.230.229 | Public IP: 84.14.45.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:09:56 GMT Tue Jun 23 2020 | Duration: 0h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 37217656 | Bytes Rx: 13163263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72398 | Audit Session ID: 0a90076b11ace0005ef1aac4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72398 | Audit Session ID: 0a90076b11ace0005ef1aac4 | Security Group Tag: none | EasyVPN: 0 ||
Username: giotomas | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.119 | Public IP: 79.45.87.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:10:14 GMT Tue Jun 23 2020 | Duration: 0h:50m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 59266201 | Bytes Rx: 8896151 | IP Addr: 10.144.232.119 | Public IP: 79.45.87.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:10:14 GMT Tue Jun 23 2020 | Duration: 0h:50m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 59266201 | Bytes Rx: 8896151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72399 | Audit Session ID: 0a90076b11acf0005ef1aad6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72399 | Audit Session ID: 0a90076b11acf0005ef1aad6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ppahari | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.50 | Public IP: 183.83.141.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:20:08 GMT Tue Jun 23 2020 | Duration: 0h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 13391797 | Bytes Rx: 5904414 | IP Addr: 10.144.232.50 | Public IP: 183.83.141.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:20:08 GMT Tue Jun 23 2020 | Duration: 0h:40m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 13391797 | Bytes Rx: 5904414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72401 | Audit Session ID: 0a90076b11ad10005ef1ad28 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72401 | Audit Session ID: 0a90076b11ad10005ef1ad28 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGustran | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.230 | Public IP: 195.219.99.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:22:12 GMT Tue Jun 23 2020 | Duration: 0h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 13241440 | Bytes Rx: 8003310 | IP Addr: 10.144.230.230 | Public IP: 195.219.99.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:22:12 GMT Tue Jun 23 2020 | Duration: 0h:38m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 13241440 | Bytes Rx: 8003310 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72402 | Audit Session ID: 0a90076b11ad20005ef1ada4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72402 | Audit Session ID: 0a90076b11ad20005ef1ada4 | Security Group Tag: none | EasyVPN: 0 ||
Username: Dgarcia | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.231 | Public IP: 82.130.143.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:31:09 GMT Tue Jun 23 2020 | Duration: 0h:29m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 109956285 | Bytes Rx: 10867352 | IP Addr: 10.144.230.231 | Public IP: 82.130.143.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:31:09 GMT Tue Jun 23 2020 | Duration: 0h:29m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 109956285 | Bytes Rx: 10867352 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72403 | Audit Session ID: 0a90076b11ad30005ef1afbd | Security Group Tag: none | EasyVPN: 0 |Session ID: 72403 | Audit Session ID: 0a90076b11ad30005ef1afbd | Security Group Tag: none | EasyVPN: 0 ||
Username: JArthur | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.49 | Public IP: 106.208.25.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:34:08 GMT Tue Jun 23 2020 | Duration: 0h:26m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 62344923 | Bytes Rx: 4098376 | IP Addr: 10.144.232.49 | Public IP: 106.208.25.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:34:08 GMT Tue Jun 23 2020 | Duration: 0h:26m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 62344923 | Bytes Rx: 4098376 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72404 | Audit Session ID: 0a90076b11ad40005ef1b070 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72404 | Audit Session ID: 0a90076b11ad40005ef1b070 | Security Group Tag: none | EasyVPN: 0 ||
