sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: Barajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.143 | Public IP: 157.46.76.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:15 IST Fri Jun 5 2020 | Duration: 7h:27m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 480521569 | Bytes Rx: 167944811 | IP Addr: 10.149.233.143 | Public IP: 157.46.76.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:15 IST Fri Jun 5 2020 | Duration: 7h:27m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 480521569 | Bytes Rx: 167944811 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134644 | Audit Session ID: 0a95072a20df40005ed9a94b | Security Group Tag: none | EasyVPN: 0 |Session ID: 134644 | Audit Session ID: 0a95072a20df40005ed9a94b | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.jinachandran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.19 | Public IP: 43.229.88.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:31 IST Fri Jun 5 2020 | Duration: 7h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 203700871 | Bytes Rx: 123828619 | IP Addr: 10.149.233.19 | Public IP: 43.229.88.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:31 IST Fri Jun 5 2020 | Duration: 7h:05m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 203700871 | Bytes Rx: 123828619 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134651 | Audit Session ID: 0a95072a20dfb0005ed9ae83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134651 | Audit Session ID: 0a95072a20dfb0005ed9ae83 | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.63 | Public IP: 157.49.209.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:55 IST Fri Jun 5 2020 | Duration: 6h:58m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 213605489 | Bytes Rx: 100971246 | IP Addr: 10.149.233.63 | Public IP: 157.49.209.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:55 IST Fri Jun 5 2020 | Duration: 6h:58m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 213605489 | Bytes Rx: 100971246 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134654 | Audit Session ID: 0a95072a20dfe0005ed9b003 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134654 | Audit Session ID: 0a95072a20dfe0005ed9b003 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.thakur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.73 | Public IP: 223.186.138.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:56 IST Fri Jun 5 2020 | Duration: 6h:57m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 290257311 | Bytes Rx: 170631558 | IP Addr: 10.149.233.73 | Public IP: 223.186.138.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:56 IST Fri Jun 5 2020 | Duration: 6h:57m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 290257311 | Bytes Rx: 170631558 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134656 | Audit Session ID: 0a95072a20e000005ed9b040 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134656 | Audit Session ID: 0a95072a20e000005ed9b040 | Security Group Tag: none | EasyVPN: 0 ||
Username: kapil.gadgil | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.193 | Public IP: 117.215.29.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:19 IST Fri Jun 5 2020 | Duration: 6h:48m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 689352255 | Bytes Rx: 1383288737 | IP Addr: 10.149.232.193 | Public IP: 117.215.29.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:19 IST Fri Jun 5 2020 | Duration: 6h:48m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 689352255 | Bytes Rx: 1383288737 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134663 | Audit Session ID: 0a95072a20e070005ed9b273 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134663 | Audit Session ID: 0a95072a20e070005ed9b273 | Security Group Tag: none | EasyVPN: 0 ||
Username: sangnair | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 122.164.154.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:18 IST Fri Jun 5 2020 | Duration: 6h:42m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1356263357 | Bytes Rx: 802381919 | IP Addr: 10.149.232.194 | Public IP: 122.164.154.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:18 IST Fri Jun 5 2020 | Duration: 6h:42m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1356263357 | Bytes Rx: 802381919 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134667 | Audit Session ID: 0a95072a20e0b0005ed9b3da | Security Group Tag: none | EasyVPN: 0 |Session ID: 134667 | Audit Session ID: 0a95072a20e0b0005ed9b3da | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.70 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:13 IST Fri Jun 5 2020 | Duration: 6h:30m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 244752322 | Bytes Rx: 142845894 | IP Addr: 10.149.233.70 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:13 IST Fri Jun 5 2020 | Duration: 6h:30m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 244752322 | Bytes Rx: 142845894 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134687 | Audit Session ID: 0a95072a20e1f0005ed9b6a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134687 | Audit Session ID: 0a95072a20e1f0005ed9b6a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarpan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.90 | Public IP: 106.207.77.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:05 IST Fri Jun 5 2020 | Duration: 6h:28m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 337356994 | Bytes Rx: 56106692 | IP Addr: 10.149.233.90 | Public IP: 106.207.77.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:38:05 IST Fri Jun 5 2020 | Duration: 6h:28m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 337356994 | Bytes Rx: 56106692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134690 | Audit Session ID: 0a95072a20e220005ed9b715 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134690 | Audit Session ID: 0a95072a20e220005ed9b715 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsrikar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:27 IST Fri Jun 5 2020 | Duration: 6h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 97332040 | Bytes Rx: 46285768 | IP Addr: 10.149.232.190 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:27 IST Fri Jun 5 2020 | Duration: 6h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 97332040 | Bytes Rx: 46285768 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134704 | Audit Session ID: 0a95072a20e300005ed9b9bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 134704 | Audit Session ID: 0a95072a20e300005ed9b9bf | Security Group Tag: none | EasyVPN: 0 ||
Username: JiBachha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.85 | Public IP: 49.35.57.45 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:02:28 IST Fri Jun 5 2020 | Duration: 6h:04m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 236827776 | Bytes Rx: 220843302 | IP Addr: 10.149.233.85 | Public IP: 49.35.57.45 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:02:28 IST Fri Jun 5 2020 | Duration: 6h:04m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 236827776 | Bytes Rx: 220843302 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134714 | Audit Session ID: 0a95072a20e3a0005ed9bccc | Security Group Tag: none | EasyVPN: 0 |Session ID: 134714 | Audit Session ID: 0a95072a20e3a0005ed9bccc | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.100 | Public IP: 223.176.35.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:38 IST Fri Jun 5 2020 | Duration: 6h:04m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 188266148 | Bytes Rx: 120451972 | IP Addr: 10.149.233.100 | Public IP: 223.176.35.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:02:38 IST Fri Jun 5 2020 | Duration: 6h:04m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 188266148 | Bytes Rx: 120451972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134715 | Audit Session ID: 0a95072a20e3b0005ed9bcd6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134715 | Audit Session ID: 0a95072a20e3b0005ed9bcd6 | Security Group Tag: none | EasyVPN: 0 ||
Username: mraaj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.101 | Public IP: 171.78.156.194 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:03:06 IST Fri Jun 5 2020 | Duration: 6h:03m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 303861630 | Bytes Rx: 1632277112 | IP Addr: 10.149.233.101 | Public IP: 171.78.156.194 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:03:06 IST Fri Jun 5 2020 | Duration: 6h:03m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 303861630 | Bytes Rx: 1632277112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134717 | Audit Session ID: 0a95072a20e3d0005ed9bcf2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134717 | Audit Session ID: 0a95072a20e3d0005ed9bcf2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksathiya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.97 | Public IP: 171.60.214.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:11 IST Fri Jun 5 2020 | Duration: 6h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2732730222 | Bytes Rx: 983647529 | IP Addr: 10.149.233.97 | Public IP: 171.60.214.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:11 IST Fri Jun 5 2020 | Duration: 6h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 2732730222 | Bytes Rx: 983647529 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134718 | Audit Session ID: 0a95072a20e3e0005ed9bd33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134718 | Audit Session ID: 0a95072a20e3e0005ed9bd33 | Security Group Tag: none | EasyVPN: 0 ||
Username: MuskanK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.104 | Public IP: 47.29.99.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:14 IST Fri Jun 5 2020 | Duration: 6h:02m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 196467159 | Bytes Rx: 85385358 | IP Addr: 10.149.233.104 | Public IP: 47.29.99.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:04:14 IST Fri Jun 5 2020 | Duration: 6h:02m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 196467159 | Bytes Rx: 85385358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134719 | Audit Session ID: 0a95072a20e3f0005ed9bd36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134719 | Audit Session ID: 0a95072a20e3f0005ed9bd36 | Security Group Tag: none | EasyVPN: 0 ||
Username: amuravik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.105 | Public IP: 27.5.139.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:38 IST Fri Jun 5 2020 | Duration: 6h:01m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 436387417 | Bytes Rx: 112878780 | IP Addr: 10.149.233.105 | Public IP: 27.5.139.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:38 IST Fri Jun 5 2020 | Duration: 6h:01m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 436387417 | Bytes Rx: 112878780 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134721 | Audit Session ID: 0a95072a20e410005ed9bd8a | Security Group Tag: none | EasyVPN: 0 |Session ID: 134721 | Audit Session ID: 0a95072a20e410005ed9bd8a | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.106 | Public IP: 157.45.174.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:44 IST Fri Jun 5 2020 | Duration: 6h:01m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 606655918 | Bytes Rx: 111114433 | IP Addr: 10.149.233.106 | Public IP: 157.45.174.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:44 IST Fri Jun 5 2020 | Duration: 6h:01m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 606655918 | Bytes Rx: 111114433 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134722 | Audit Session ID: 0a95072a20e420005ed9bd90 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134722 | Audit Session ID: 0a95072a20e420005ed9bd90 | Security Group Tag: none | EasyVPN: 0 ||
Username: shravkam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.108 | Public IP: 157.48.11.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:46 IST Fri Jun 5 2020 | Duration: 6h:01m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 317384844 | Bytes Rx: 230480277 | IP Addr: 10.149.233.108 | Public IP: 157.48.11.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:46 IST Fri Jun 5 2020 | Duration: 6h:01m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 317384844 | Bytes Rx: 230480277 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134724 | Audit Session ID: 0a95072a20e440005ed9bd92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134724 | Audit Session ID: 0a95072a20e440005ed9bd92 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhramasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.89 | Public IP: 157.51.126.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:44 IST Fri Jun 5 2020 | Duration: 6h:00m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 62413945 | Bytes Rx: 38034881 | IP Addr: 10.149.233.89 | Public IP: 157.51.126.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:06:44 IST Fri Jun 5 2020 | Duration: 6h:00m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 62413945 | Bytes Rx: 38034881 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134727 | Audit Session ID: 0a95072a20e470005ed9bdcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 134727 | Audit Session ID: 0a95072a20e470005ed9bdcc | Security Group Tag: none | EasyVPN: 0 ||
Username: SanjGaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.112 | Public IP: 1.187.46.168 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:07:13 IST Fri Jun 5 2020 | Duration: 5h:59m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1085307493 | Bytes Rx: 378160826 | IP Addr: 10.149.233.112 | Public IP: 1.187.46.168 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:07:13 IST Fri Jun 5 2020 | Duration: 5h:59m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1085307493 | Bytes Rx: 378160826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134729 | Audit Session ID: 0a95072a20e490005ed9bde9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134729 | Audit Session ID: 0a95072a20e490005ed9bde9 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.venkatesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.113 | Public IP: 49.207.142.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:01 IST Fri Jun 5 2020 | Duration: 5h:58m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 754896948 | Bytes Rx: 95614038 | IP Addr: 10.149.233.113 | Public IP: 49.207.142.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:01 IST Fri Jun 5 2020 | Duration: 5h:58m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 754896948 | Bytes Rx: 95614038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 134732 | Audit Session ID: 0a95072a20e4c0005ed9be19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 134732 | Audit Session ID: 0a95072a20e4c0005ed9be19 | Security Group Tag: none | EasyVPN: 0 ||
