sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 106.208.24.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 15h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55926688231 | Bytes Rx: 3159854350 | IP Addr: 10.149.232.154 | Public IP: 106.208.24.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 15h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55926688231 | Bytes Rx: 3159854350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: BhuvanaC | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.108 | Public IP: 157.50.183.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:18 IST Sat Jun 20 2020 | Duration: 1h:34m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 37019390 | Bytes Rx: 15334336 | IP Addr: 10.149.232.108 | Public IP: 157.50.183.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:18 IST Sat Jun 20 2020 | Duration: 1h:34m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 37019390 | Bytes Rx: 15334336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163729 | Audit Session ID: 0a95072a27f910005eed9dfa | Security Group Tag: none | EasyVPN: 0 |Session ID: 163729 | Audit Session ID: 0a95072a27f910005eed9dfa | Security Group Tag: none | EasyVPN: 0 ||
Username: gramaras | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.181 | Public IP: 49.207.143.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:30 IST Sat Jun 20 2020 | Duration: 1h:33m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 125269932 | Bytes Rx: 15106204 | IP Addr: 10.149.232.181 | Public IP: 49.207.143.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:56:30 IST Sat Jun 20 2020 | Duration: 1h:33m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 125269932 | Bytes Rx: 15106204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163730 | Audit Session ID: 0a95072a27f920005eed9e06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163730 | Audit Session ID: 0a95072a27f920005eed9e06 | Security Group Tag: none | EasyVPN: 0 ||
Username: anb.rao | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.183 | Public IP: 183.83.225.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:23 IST Sat Jun 20 2020 | Duration: 1h:32m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 95215788 | Bytes Rx: 125707223 | IP Addr: 10.149.232.183 | Public IP: 183.83.225.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:23 IST Sat Jun 20 2020 | Duration: 1h:32m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 95215788 | Bytes Rx: 125707223 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163732 | Audit Session ID: 0a95072a27f940005eed9e3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163732 | Audit Session ID: 0a95072a27f940005eed9e3b | Security Group Tag: none | EasyVPN: 0 ||
Username: ajay.munjal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.184 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:50 IST Sat Jun 20 2020 | Duration: 1h:32m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 49931255 | Bytes Rx: 34944652 | IP Addr: 10.149.232.184 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:50 IST Sat Jun 20 2020 | Duration: 1h:32m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 49931255 | Bytes Rx: 34944652 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163733 | Audit Session ID: 0a95072a27f950005eed9e56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163733 | Audit Session ID: 0a95072a27f950005eed9e56 | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.185 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:55 IST Sat Jun 20 2020 | Duration: 1h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 292622577 | Bytes Rx: 23573958 | IP Addr: 10.149.232.185 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:57:55 IST Sat Jun 20 2020 | Duration: 1h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 292622577 | Bytes Rx: 23573958 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163734 | Audit Session ID: 0a95072a27f960005eed9e5b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163734 | Audit Session ID: 0a95072a27f960005eed9e5b | Security Group Tag: none | EasyVPN: 0 ||
Username: PEmmanue | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.155 | Public IP: 106.203.75.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:33 IST Sat Jun 20 2020 | Duration: 1h:29m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 209575291 | Bytes Rx: 31490954 | IP Addr: 10.149.232.155 | Public IP: 106.203.75.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:00:33 IST Sat Jun 20 2020 | Duration: 1h:29m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 209575291 | Bytes Rx: 31490954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163740 | Audit Session ID: 0a95072a27f9c0005eed9ef9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163740 | Audit Session ID: 0a95072a27f9c0005eed9ef9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirti.sandheliya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.106 | Public IP: 183.87.54.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:03:57 IST Sat Jun 20 2020 | Duration: 1h:26m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 656156866 | Bytes Rx: 45658199 | IP Addr: 10.149.232.106 | Public IP: 183.87.54.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:03:57 IST Sat Jun 20 2020 | Duration: 1h:26m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 656156866 | Bytes Rx: 45658199 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163741 | Audit Session ID: 0a95072a27f9d0005eed9fc5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163741 | Audit Session ID: 0a95072a27f9d0005eed9fc5 | Security Group Tag: none | EasyVPN: 0 ||
Username: kvellaiy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.63 | Public IP: 183.83.153.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:28 IST Sat Jun 20 2020 | Duration: 1h:24m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 7034007 | Bytes Rx: 3944182 | IP Addr: 10.149.233.63 | Public IP: 183.83.153.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:05:28 IST Sat Jun 20 2020 | Duration: 1h:24m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 7034007 | Bytes Rx: 3944182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163742 | Audit Session ID: 0a95072a27f9e0005eeda020 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163742 | Audit Session ID: 0a95072a27f9e0005eeda020 | Security Group Tag: none | EasyVPN: 0 ||
Username: prravich | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.176 | Public IP: 27.62.3.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:00 IST Sat Jun 20 2020 | Duration: 1h:24m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 347685899 | Bytes Rx: 19972598 | IP Addr: 10.149.232.176 | Public IP: 27.62.3.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:00 IST Sat Jun 20 2020 | Duration: 1h:24m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 347685899 | Bytes Rx: 19972598 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163743 | Audit Session ID: 0a95072a27f9f0005eeda040 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163743 | Audit Session ID: 0a95072a27f9f0005eeda040 | Security Group Tag: none | EasyVPN: 0 ||
Username: velmurugan.c | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 157.50.222.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:29 IST Sat Jun 20 2020 | Duration: 1h:23m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 36881997 | Bytes Rx: 25136679 | IP Addr: 10.149.232.151 | Public IP: 157.50.222.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:29 IST Sat Jun 20 2020 | Duration: 1h:23m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 36881997 | Bytes Rx: 25136679 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163744 | Audit Session ID: 0a95072a27fa00005eeda05d | Security Group Tag: none | EasyVPN: 0 |Session ID: 163744 | Audit Session ID: 0a95072a27fa00005eeda05d | Security Group Tag: none | EasyVPN: 0 ||
Username: vdeulgao | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.187 | Public IP: 106.210.254.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:52 IST Sat Jun 20 2020 | Duration: 1h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 336995735 | Bytes Rx: 25965330 | IP Addr: 10.149.232.187 | Public IP: 106.210.254.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:06:52 IST Sat Jun 20 2020 | Duration: 1h:23m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 336995735 | Bytes Rx: 25965330 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163746 | Audit Session ID: 0a95072a27fa20005eeda074 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163746 | Audit Session ID: 0a95072a27fa20005eeda074 | Security Group Tag: none | EasyVPN: 0 ||
Username: aduraiar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.188 | Public IP: 157.50.93.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:08 IST Sat Jun 20 2020 | Duration: 1h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 27481745 | Bytes Rx: 140097162 | IP Addr: 10.149.232.188 | Public IP: 157.50.93.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:08:08 IST Sat Jun 20 2020 | Duration: 1h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 27481745 | Bytes Rx: 140097162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163748 | Audit Session ID: 0a95072a27fa40005eeda0c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163748 | Audit Session ID: 0a95072a27fa40005eeda0c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: narathiy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.172 | Public IP: 106.208.74.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:04 IST Sat Jun 20 2020 | Duration: 1h:14m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 40995551 | Bytes Rx: 13770700 | IP Addr: 10.149.232.172 | Public IP: 106.208.74.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:16:04 IST Sat Jun 20 2020 | Duration: 1h:14m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 40995551 | Bytes Rx: 13770700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163755 | Audit Session ID: 0a95072a27fab0005eeda29c | Security Group Tag: none | EasyVPN: 0 |Session ID: 163755 | Audit Session ID: 0a95072a27fab0005eeda29c | Security Group Tag: none | EasyVPN: 0 ||
Username: prsahu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 42.109.128.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:48 IST Sat Jun 20 2020 | Duration: 1h:12m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 101144615 | Bytes Rx: 15754902 | IP Addr: 10.149.232.189 | Public IP: 42.109.128.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:17:48 IST Sat Jun 20 2020 | Duration: 1h:12m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 101144615 | Bytes Rx: 15754902 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163756 | Audit Session ID: 0a95072a27fac0005eeda304 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163756 | Audit Session ID: 0a95072a27fac0005eeda304 | Security Group Tag: none | EasyVPN: 0 ||
Username: mdowlath | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 157.50.40.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:15 IST Sat Jun 20 2020 | Duration: 1h:12m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 229363162 | Bytes Rx: 23555625 | IP Addr: 10.149.232.190 | Public IP: 157.50.40.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:15 IST Sat Jun 20 2020 | Duration: 1h:12m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 229363162 | Bytes Rx: 23555625 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163757 | Audit Session ID: 0a95072a27fad0005eeda31f | Security Group Tag: none | EasyVPN: 0 |Session ID: 163757 | Audit Session ID: 0a95072a27fad0005eeda31f | Security Group Tag: none | EasyVPN: 0 ||
Username: ranusuya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.191 | Public IP: 157.50.147.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:25 IST Sat Jun 20 2020 | Duration: 1h:11m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 23111639 | Bytes Rx: 19592572 | IP Addr: 10.149.232.191 | Public IP: 157.50.147.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:18:25 IST Sat Jun 20 2020 | Duration: 1h:11m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 23111639 | Bytes Rx: 19592572 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163758 | Audit Session ID: 0a95072a27fae0005eeda329 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163758 | Audit Session ID: 0a95072a27fae0005eeda329 | Security Group Tag: none | EasyVPN: 0 ||
Username: SThiruse | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:29 IST Sat Jun 20 2020 | Duration: 1h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 40201979 | Bytes Rx: 30540972 | IP Addr: 10.149.232.203 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:29 IST Sat Jun 20 2020 | Duration: 1h:10m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 40201979 | Bytes Rx: 30540972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163763 | Audit Session ID: 0a95072a27fb30005eeda369 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163763 | Audit Session ID: 0a95072a27fb30005eeda369 | Security Group Tag: none | EasyVPN: 0 ||
Username: suresh.babu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.206 | Public IP: 27.6.89.94 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:20:00 IST Sat Jun 20 2020 | Duration: 1h:10m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 278038161 | Bytes Rx: 41030683 | IP Addr: 10.149.232.206 | Public IP: 27.6.89.94 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:20:00 IST Sat Jun 20 2020 | Duration: 1h:10m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 278038161 | Bytes Rx: 41030683 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163765 | Audit Session ID: 0a95072a27fb50005eeda388 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163765 | Audit Session ID: 0a95072a27fb50005eeda388 | Security Group Tag: none | EasyVPN: 0 ||
Username: rokhuteg | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.207 | Public IP: 106.77.1.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:52 IST Sat Jun 20 2020 | Duration: 1h:09m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 33145763 | Bytes Rx: 12902875 | IP Addr: 10.149.232.207 | Public IP: 106.77.1.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:52 IST Sat Jun 20 2020 | Duration: 1h:09m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 33145763 | Bytes Rx: 12902875 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163767 | Audit Session ID: 0a95072a27fb70005eeda3bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 163767 | Audit Session ID: 0a95072a27fb70005eeda3bc | Security Group Tag: none | EasyVPN: 0 ||
Username: rdevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.208 | Public IP: 157.50.105.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:55 IST Sat Jun 20 2020 | Duration: 1h:09m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 206185734 | Bytes Rx: 22992705 | IP Addr: 10.149.232.208 | Public IP: 157.50.105.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:55 IST Sat Jun 20 2020 | Duration: 1h:09m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 206185734 | Bytes Rx: 22992705 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163768 | Audit Session ID: 0a95072a27fb80005eeda3bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 163768 | Audit Session ID: 0a95072a27fb80005eeda3bf | Security Group Tag: none | EasyVPN: 0 ||
