sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: JinsonA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.172 | Public IP: 111.125.208.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:59 IST Sat May 30 2020 | Duration: 5h:54m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 649220298 | Bytes Rx: 47178610 | IP Addr: 10.149.232.172 | Public IP: 111.125.208.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:35:59 IST Sat May 30 2020 | Duration: 5h:54m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 649220298 | Bytes Rx: 47178610 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123882 | Audit Session ID: 0a95072a1e3ea0005ed1bf87 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123882 | Audit Session ID: 0a95072a1e3ea0005ed1bf87 | Security Group Tag: none | EasyVPN: 0 ||
Username: hasrat.jamal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.110 | Public IP: 42.110.131.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:59 IST Sat May 30 2020 | Duration: 5h:35m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 6674206587 | Bytes Rx: 253300789 | IP Addr: 10.149.232.110 | Public IP: 42.110.131.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:54:59 IST Sat May 30 2020 | Duration: 5h:35m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 6674206587 | Bytes Rx: 253300789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123890 | Audit Session ID: 0a95072a1e3f20005ed1c3fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 123890 | Audit Session ID: 0a95072a1e3f20005ed1c3fb | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.152 | Public IP: 223.187.253.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:15 IST Sat May 30 2020 | Duration: 5h:32m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1423577122 | Bytes Rx: 135117429 | IP Addr: 10.149.233.152 | Public IP: 223.187.253.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:15 IST Sat May 30 2020 | Duration: 5h:32m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1423577122 | Bytes Rx: 135117429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123891 | Audit Session ID: 0a95072a1e3f30005ed1c4bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 123891 | Audit Session ID: 0a95072a1e3f30005ed1c4bf | Security Group Tag: none | EasyVPN: 0 ||
Username: sasif | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.159 | Public IP: 106.210.185.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:32 IST Sat May 30 2020 | Duration: 5h:31m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 603083878 | Bytes Rx: 257146637 | IP Addr: 10.149.233.159 | Public IP: 106.210.185.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:32 IST Sat May 30 2020 | Duration: 5h:31m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 603083878 | Bytes Rx: 257146637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123892 | Audit Session ID: 0a95072a1e3f40005ed1c4d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123892 | Audit Session ID: 0a95072a1e3f40005ed1c4d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: keshav.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.171 | Public IP: 27.5.134.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:25 IST Sat May 30 2020 | Duration: 5h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 454894953 | Bytes Rx: 213106023 | IP Addr: 10.149.232.171 | Public IP: 27.5.134.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:25 IST Sat May 30 2020 | Duration: 5h:12m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 454894953 | Bytes Rx: 213106023 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123895 | Audit Session ID: 0a95072a1e3f70005ed1c93d | Security Group Tag: none | EasyVPN: 0 |Session ID: 123895 | Audit Session ID: 0a95072a1e3f70005ed1c93d | Security Group Tag: none | EasyVPN: 0 ||
Username: pvictor | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.232 | Public IP: 157.50.127.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:43 IST Sat May 30 2020 | Duration: 5h:03m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 395190005 | Bytes Rx: 65415960 | IP Addr: 10.149.232.232 | Public IP: 157.50.127.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:43 IST Sat May 30 2020 | Duration: 5h:03m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 395190005 | Bytes Rx: 65415960 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123898 | Audit Session ID: 0a95072a1e3fa0005ed1cb6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 123898 | Audit Session ID: 0a95072a1e3fa0005ed1cb6b | Security Group Tag: none | EasyVPN: 0 ||
Username: zubshaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.179 | Public IP: 103.195.83.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:41 IST Sat May 30 2020 | Duration: 4h:53m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 259190966 | Bytes Rx: 106819359 | IP Addr: 10.149.232.179 | Public IP: 103.195.83.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:41 IST Sat May 30 2020 | Duration: 4h:53m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 259190966 | Bytes Rx: 106819359 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123902 | Audit Session ID: 0a95072a1e3fe0005ed1cdc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123902 | Audit Session ID: 0a95072a1e3fe0005ed1cdc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishalp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 157.47.19.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:04 IST Sat May 30 2020 | Duration: 4h:50m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 4129087750 | Bytes Rx: 261797238 | IP Addr: 10.149.232.169 | Public IP: 157.47.19.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:40:04 IST Sat May 30 2020 | Duration: 4h:50m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 4129087750 | Bytes Rx: 261797238 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123903 | Audit Session ID: 0a95072a1e3ff0005ed1ce8c | Security Group Tag: none | EasyVPN: 0 |Session ID: 123903 | Audit Session ID: 0a95072a1e3ff0005ed1ce8c | Security Group Tag: none | EasyVPN: 0 ||
Username: BHaribab | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.183 | Public IP: 106.208.105.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:38 IST Sat May 30 2020 | Duration: 4h:44m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 51429016 | Bytes Rx: 19931327 | IP Addr: 10.149.232.183 | Public IP: 106.208.105.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:38 IST Sat May 30 2020 | Duration: 4h:44m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 51429016 | Bytes Rx: 19931327 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123908 | Audit Session ID: 0a95072a1e4040005ed1cfda | Security Group Tag: none | EasyVPN: 0 |Session ID: 123908 | Audit Session ID: 0a95072a1e4040005ed1cfda | Security Group Tag: none | EasyVPN: 0 ||
Username: ajay.munjal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.182 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:05 IST Sat May 30 2020 | Duration: 4h:44m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 161383313 | Bytes Rx: 317144332 | IP Addr: 10.149.232.182 | Public IP: 106.201.87.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:46:05 IST Sat May 30 2020 | Duration: 4h:44m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 161383313 | Bytes Rx: 317144332 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123910 | Audit Session ID: 0a95072a1e4060005ed1cff5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123910 | Audit Session ID: 0a95072a1e4060005ed1cff5 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.184 | Public IP: 115.118.5.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:05 IST Sat May 30 2020 | Duration: 4h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 2219352993 | Bytes Rx: 156591624 | IP Addr: 10.149.232.184 | Public IP: 115.118.5.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:05 IST Sat May 30 2020 | Duration: 4h:42m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 2219352993 | Bytes Rx: 156591624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123911 | Audit Session ID: 0a95072a1e4070005ed1d06d | Security Group Tag: none | EasyVPN: 0 |Session ID: 123911 | Audit Session ID: 0a95072a1e4070005ed1d06d | Security Group Tag: none | EasyVPN: 0 ||
Username: lswamina | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.185 | Public IP: 106.208.88.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:05 IST Sat May 30 2020 | Duration: 4h:37m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 64071378 | Bytes Rx: 41154551 | IP Addr: 10.149.232.185 | Public IP: 106.208.88.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:53:05 IST Sat May 30 2020 | Duration: 4h:37m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 64071378 | Bytes Rx: 41154551 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123913 | Audit Session ID: 0a95072a1e4090005ed1d199 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123913 | Audit Session ID: 0a95072a1e4090005ed1d199 | Security Group Tag: none | EasyVPN: 0 ||
Username: noorullah.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.18 | Public IP: 157.51.228.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:00 IST Sat May 30 2020 | Duration: 4h:27m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 66307933 | Bytes Rx: 32038251 | IP Addr: 10.149.233.18 | Public IP: 157.51.228.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:00 IST Sat May 30 2020 | Duration: 4h:27m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 66307933 | Bytes Rx: 32038251 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123922 | Audit Session ID: 0a95072a1e4120005ed1d3ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 123922 | Audit Session ID: 0a95072a1e4120005ed1d3ec | Security Group Tag: none | EasyVPN: 0 ||
Username: MuskanK | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.19 | Public IP: 47.9.238.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:19 IST Sat May 30 2020 | Duration: 4h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 597715145 | Bytes Rx: 73820430 | IP Addr: 10.149.233.19 | Public IP: 47.9.238.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:19 IST Sat May 30 2020 | Duration: 4h:26m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 597715145 | Bytes Rx: 73820430 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123923 | Audit Session ID: 0a95072a1e4130005ed1d3ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 123923 | Audit Session ID: 0a95072a1e4130005ed1d3ff | Security Group Tag: none | EasyVPN: 0 ||
Username: Hmavale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.20 | Public IP: 106.209.211.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:35 IST Sat May 30 2020 | Duration: 4h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 693628619 | Bytes Rx: 149675536 | IP Addr: 10.149.233.20 | Public IP: 106.209.211.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:03:35 IST Sat May 30 2020 | Duration: 4h:26m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 693628619 | Bytes Rx: 149675536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123925 | Audit Session ID: 0a95072a1e4150005ed1d40f | Security Group Tag: none | EasyVPN: 0 |Session ID: 123925 | Audit Session ID: 0a95072a1e4150005ed1d40f | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.158 | Public IP: 183.83.69.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:30 IST Sat May 30 2020 | Duration: 4h:21m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 54177779 | Bytes Rx: 19976143 | IP Addr: 10.149.233.158 | Public IP: 183.83.69.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:08:30 IST Sat May 30 2020 | Duration: 4h:21m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 54177779 | Bytes Rx: 19976143 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123931 | Audit Session ID: 0a95072a1e41b0005ed1d536 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123931 | Audit Session ID: 0a95072a1e41b0005ed1d536 | Security Group Tag: none | EasyVPN: 0 ||
Username: udayasri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.17 | Public IP: 115.97.53.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:34 IST Sat May 30 2020 | Duration: 4h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1612506465 | Bytes Rx: 191706736 | IP Addr: 10.149.233.17 | Public IP: 115.97.53.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:10:34 IST Sat May 30 2020 | Duration: 4h:19m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1612506465 | Bytes Rx: 191706736 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123934 | Audit Session ID: 0a95072a1e41e0005ed1d5b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123934 | Audit Session ID: 0a95072a1e41e0005ed1d5b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunpSP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 106.208.131.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:11 IST Sat May 30 2020 | Duration: 4h:13m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 370290126 | Bytes Rx: 86802150 | IP Addr: 10.149.232.154 | Public IP: 106.208.131.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:17:11 IST Sat May 30 2020 | Duration: 4h:13m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 370290126 | Bytes Rx: 86802150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123945 | Audit Session ID: 0a95072a1e4290005ed1d73f | Security Group Tag: none | EasyVPN: 0 |Session ID: 123945 | Audit Session ID: 0a95072a1e4290005ed1d73f | Security Group Tag: none | EasyVPN: 0 ||
Username: KumVivek | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.156 | Public IP: 150.107.10.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:04 IST Sat May 30 2020 | Duration: 4h:03m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 95492096 | Bytes Rx: 37434906 | IP Addr: 10.149.232.156 | Public IP: 150.107.10.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:27:04 IST Sat May 30 2020 | Duration: 4h:03m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 95492096 | Bytes Rx: 37434906 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123953 | Audit Session ID: 0a95072a1e4310005ed1d990 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123953 | Audit Session ID: 0a95072a1e4310005ed1d990 | Security Group Tag: none | EasyVPN: 0 ||
