sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 12h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9899795693 | Bytes Rx: 1761968721 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 12h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9899795693 | Bytes Rx: 1761968721 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: Atapkire | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.20 | Public IP: 49.35.209.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:23 IST Fri Jun 26 2020 | Duration: 4h:10m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1143062811 | Bytes Rx: 176506917 | IP Addr: 10.149.235.20 | Public IP: 49.35.209.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:52:23 IST Fri Jun 26 2020 | Duration: 4h:10m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 1143062811 | Bytes Rx: 176506917 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193431 | Audit Session ID: 0a95072b2f3970005ef54dcf | Security Group Tag: none | EasyVPN: 0 |Session ID: 193431 | Audit Session ID: 0a95072b2f3970005ef54dcf | Security Group Tag: none | EasyVPN: 0 ||
Username: somnath.datta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.21 | Public IP: 223.191.55.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:15 IST Fri Jun 26 2020 | Duration: 4h:09m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 20912281 | Bytes Rx: 15347712 | IP Addr: 10.149.235.21 | Public IP: 223.191.55.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:53:15 IST Fri Jun 26 2020 | Duration: 4h:09m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 20912281 | Bytes Rx: 15347712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193432 | Audit Session ID: 0a95072b2f3980005ef54e03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193432 | Audit Session ID: 0a95072b2f3980005ef54e03 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssdpawar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.47 | Public IP: 157.47.42.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:21 IST Fri Jun 26 2020 | Duration: 4h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1614823547 | Bytes Rx: 257971355 | IP Addr: 10.149.235.47 | Public IP: 157.47.42.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:21 IST Fri Jun 26 2020 | Duration: 4h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1614823547 | Bytes Rx: 257971355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193436 | Audit Session ID: 0a95072b2f39c0005ef54ef9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193436 | Audit Session ID: 0a95072b2f39c0005ef54ef9 | Security Group Tag: none | EasyVPN: 0 ||
Username: aanvitha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.48 | Public IP: 60.243.176.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:44 IST Fri Jun 26 2020 | Duration: 4h:03m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 230299188 | Bytes Rx: 99724259 | IP Addr: 10.149.235.48 | Public IP: 60.243.176.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:58:44 IST Fri Jun 26 2020 | Duration: 4h:03m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 230299188 | Bytes Rx: 99724259 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193437 | Audit Session ID: 0a95072b2f39d0005ef54f4c | Security Group Tag: none | EasyVPN: 0 |Session ID: 193437 | Audit Session ID: 0a95072b2f39d0005ef54f4c | Security Group Tag: none | EasyVPN: 0 ||
Username: vvelu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.49 | Public IP: 49.206.124.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:45 IST Fri Jun 26 2020 | Duration: 4h:02m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 206254456 | Bytes Rx: 64054594 | IP Addr: 10.149.235.49 | Public IP: 49.206.124.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:45 IST Fri Jun 26 2020 | Duration: 4h:02m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 206254456 | Bytes Rx: 64054594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193438 | Audit Session ID: 0a95072b2f39e0005ef54f89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193438 | Audit Session ID: 0a95072b2f39e0005ef54f89 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.singhal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.50 | Public IP: 103.226.84.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:25 IST Fri Jun 26 2020 | Duration: 4h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 389296938 | Bytes Rx: 363140810 | IP Addr: 10.149.235.50 | Public IP: 103.226.84.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:25 IST Fri Jun 26 2020 | Duration: 4h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 389296938 | Bytes Rx: 363140810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193439 | Audit Session ID: 0a95072b2f39f0005ef54fb1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193439 | Audit Session ID: 0a95072b2f39f0005ef54fb1 | Security Group Tag: none | EasyVPN: 0 ||
Username: sosuryaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.53 | Public IP: 49.35.221.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:41 IST Fri Jun 26 2020 | Duration: 4h:00m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1178188635 | Bytes Rx: 181661275 | IP Addr: 10.149.235.53 | Public IP: 49.35.221.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:41 IST Fri Jun 26 2020 | Duration: 4h:00m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1178188635 | Bytes Rx: 181661275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193442 | Audit Session ID: 0a95072b2f3a20005ef54ffd | Security Group Tag: none | EasyVPN: 0 |Session ID: 193442 | Audit Session ID: 0a95072b2f3a20005ef54ffd | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.54 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:10 IST Fri Jun 26 2020 | Duration: 4h:00m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 436780168 | Bytes Rx: 231121903 | IP Addr: 10.149.235.54 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:10 IST Fri Jun 26 2020 | Duration: 4h:00m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 436780168 | Bytes Rx: 231121903 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193443 | Audit Session ID: 0a95072b2f3a30005ef5501a | Security Group Tag: none | EasyVPN: 0 |Session ID: 193443 | Audit Session ID: 0a95072b2f3a30005ef5501a | Security Group Tag: none | EasyVPN: 0 ||
Username: damodSR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.57 | Public IP: 122.171.60.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:32 IST Fri Jun 26 2020 | Duration: 3h:57m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 264994895 | Bytes Rx: 122676546 | IP Addr: 10.149.235.57 | Public IP: 122.171.60.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:32 IST Fri Jun 26 2020 | Duration: 3h:57m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 264994895 | Bytes Rx: 122676546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193446 | Audit Session ID: 0a95072b2f3a60005ef550e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193446 | Audit Session ID: 0a95072b2f3a60005ef550e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.59 | Public IP: 157.50.208.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:34 IST Fri Jun 26 2020 | Duration: 3h:55m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 114372569 | Bytes Rx: 38284162 | IP Addr: 10.149.235.59 | Public IP: 157.50.208.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:34 IST Fri Jun 26 2020 | Duration: 3h:55m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 114372569 | Bytes Rx: 38284162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193448 | Audit Session ID: 0a95072b2f3a80005ef5515e | Security Group Tag: none | EasyVPN: 0 |Session ID: 193448 | Audit Session ID: 0a95072b2f3a80005ef5515e | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.60 | Public IP: 157.50.167.87 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:08:08 IST Fri Jun 26 2020 | Duration: 3h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 142516327 | Bytes Rx: 77141511 | IP Addr: 10.149.235.60 | Public IP: 157.50.167.87 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:08:08 IST Fri Jun 26 2020 | Duration: 3h:54m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 142516327 | Bytes Rx: 77141511 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193450 | Audit Session ID: 0a95072b2f3aa0005ef55180 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193450 | Audit Session ID: 0a95072b2f3aa0005ef55180 | Security Group Tag: none | EasyVPN: 0 ||
Username: ronnybaa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.61 | Public IP: 157.41.150.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:10 IST Fri Jun 26 2020 | Duration: 3h:54m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 63875340 | Bytes Rx: 34389490 | IP Addr: 10.149.235.61 | Public IP: 157.41.150.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:10 IST Fri Jun 26 2020 | Duration: 3h:54m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 63875340 | Bytes Rx: 34389490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193451 | Audit Session ID: 0a95072b2f3ab0005ef55182 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193451 | Audit Session ID: 0a95072b2f3ab0005ef55182 | Security Group Tag: none | EasyVPN: 0 ||
Username: yvarade | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.66 | Public IP: 49.35.105.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:26 IST Fri Jun 26 2020 | Duration: 3h:48m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 68142440 | Bytes Rx: 31468019 | IP Addr: 10.149.235.66 | Public IP: 49.35.105.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:26 IST Fri Jun 26 2020 | Duration: 3h:48m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 68142440 | Bytes Rx: 31468019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193459 | Audit Session ID: 0a95072b2f3b30005ef552fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 193459 | Audit Session ID: 0a95072b2f3b30005ef552fa | Security Group Tag: none | EasyVPN: 0 ||
Username: cprabu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.147 | Public IP: 106.201.153.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:01 IST Fri Jun 26 2020 | Duration: 3h:42m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 381886749 | Bytes Rx: 71737165 | IP Addr: 10.149.234.147 | Public IP: 106.201.153.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:01 IST Fri Jun 26 2020 | Duration: 3h:42m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 381886749 | Bytes Rx: 71737165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193463 | Audit Session ID: 0a95072b2f3b70005ef55449 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193463 | Audit Session ID: 0a95072b2f3b70005ef55449 | Security Group Tag: none | EasyVPN: 0 ||
Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.152 | Public IP: 157.48.58.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:11 IST Fri Jun 26 2020 | Duration: 3h:42m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 417669574 | Bytes Rx: 103990830 | IP Addr: 10.149.234.152 | Public IP: 157.48.58.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:11 IST Fri Jun 26 2020 | Duration: 3h:42m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 417669574 | Bytes Rx: 103990830 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193464 | Audit Session ID: 0a95072b2f3b80005ef55453 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193464 | Audit Session ID: 0a95072b2f3b80005ef55453 | Security Group Tag: none | EasyVPN: 0 ||
Username: tejdeshm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.149 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:16 IST Fri Jun 26 2020 | Duration: 3h:42m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 406493406 | Bytes Rx: 150388022 | IP Addr: 10.149.234.149 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:16 IST Fri Jun 26 2020 | Duration: 3h:42m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 406493406 | Bytes Rx: 150388022 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193465 | Audit Session ID: 0a95072b2f3b90005ef55458 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193465 | Audit Session ID: 0a95072b2f3b90005ef55458 | Security Group Tag: none | EasyVPN: 0 ||
Username: sives | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.154 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:37 IST Fri Jun 26 2020 | Duration: 3h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 203005714 | Bytes Rx: 57191200 | IP Addr: 10.149.234.154 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:37 IST Fri Jun 26 2020 | Duration: 3h:40m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 203005714 | Bytes Rx: 57191200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193466 | Audit Session ID: 0a95072b2f3ba0005ef554a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193466 | Audit Session ID: 0a95072b2f3ba0005ef554a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: abonda | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.65 | Public IP: 59.96.216.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:13 IST Fri Jun 26 2020 | Duration: 3h:26m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 388167822 | Bytes Rx: 119073222 | IP Addr: 10.149.235.65 | Public IP: 59.96.216.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:36:13 IST Fri Jun 26 2020 | Duration: 3h:26m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 388167822 | Bytes Rx: 119073222 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193467 | Audit Session ID: 0a95072b2f3bb0005ef55815 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193467 | Audit Session ID: 0a95072b2f3bb0005ef55815 | Security Group Tag: none | EasyVPN: 0 ||
Username: pmuthuku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.24 | Public IP: 157.50.135.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:41 IST Fri Jun 26 2020 | Duration: 3h:20m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1024014750 | Bytes Rx: 53932437 | IP Addr: 10.149.235.24 | Public IP: 157.50.135.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:41 IST Fri Jun 26 2020 | Duration: 3h:20m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1024014750 | Bytes Rx: 53932437 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193468 | Audit Session ID: 0a95072b2f3bc0005ef5595d | Security Group Tag: none | EasyVPN: 0 |Session ID: 193468 | Audit Session ID: 0a95072b2f3bc0005ef5595d | Security Group Tag: none | EasyVPN: 0 ||
