sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 16h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 10797626245 | Bytes Rx: 1853073017 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 16h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 10797626245 | Bytes Rx: 1853073017 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: VDESARAJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.54 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:10 IST Fri Jun 26 2020 | Duration: 8h:28m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 705327237 | Bytes Rx: 280068414 | IP Addr: 10.149.235.54 | Public IP: 183.83.69.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:10 IST Fri Jun 26 2020 | Duration: 8h:28m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 705327237 | Bytes Rx: 280068414 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193443 | Audit Session ID: 0a95072b2f3a30005ef5501a | Security Group Tag: none | EasyVPN: 0 |Session ID: 193443 | Audit Session ID: 0a95072b2f3a30005ef5501a | Security Group Tag: none | EasyVPN: 0 ||
Username: damodSR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.57 | Public IP: 122.171.60.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:32 IST Fri Jun 26 2020 | Duration: 8h:25m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 366818618 | Bytes Rx: 274214296 | IP Addr: 10.149.235.57 | Public IP: 122.171.60.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:32 IST Fri Jun 26 2020 | Duration: 8h:25m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 366818618 | Bytes Rx: 274214296 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193446 | Audit Session ID: 0a95072b2f3a60005ef550e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193446 | Audit Session ID: 0a95072b2f3a60005ef550e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.59 | Public IP: 157.50.208.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:34 IST Fri Jun 26 2020 | Duration: 8h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 187616748 | Bytes Rx: 72026132 | IP Addr: 10.149.235.59 | Public IP: 157.50.208.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:34 IST Fri Jun 26 2020 | Duration: 8h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 187616748 | Bytes Rx: 72026132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193448 | Audit Session ID: 0a95072b2f3a80005ef5515e | Security Group Tag: none | EasyVPN: 0 |Session ID: 193448 | Audit Session ID: 0a95072b2f3a80005ef5515e | Security Group Tag: none | EasyVPN: 0 ||
Username: ronnybaa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.61 | Public IP: 157.41.47.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:10 IST Fri Jun 26 2020 | Duration: 8h:22m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 108448662 | Bytes Rx: 66947908 | IP Addr: 10.149.235.61 | Public IP: 157.41.47.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:08:10 IST Fri Jun 26 2020 | Duration: 8h:22m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 108448662 | Bytes Rx: 66947908 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193451 | Audit Session ID: 0a95072b2f3ab0005ef55182 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193451 | Audit Session ID: 0a95072b2f3ab0005ef55182 | Security Group Tag: none | EasyVPN: 0 ||
Username: cprabu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.147 | Public IP: 106.201.153.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:01 IST Fri Jun 26 2020 | Duration: 8h:10m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1860506223 | Bytes Rx: 219056616 | IP Addr: 10.149.234.147 | Public IP: 106.201.153.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:01 IST Fri Jun 26 2020 | Duration: 8h:10m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1860506223 | Bytes Rx: 219056616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193463 | Audit Session ID: 0a95072b2f3b70005ef55449 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193463 | Audit Session ID: 0a95072b2f3b70005ef55449 | Security Group Tag: none | EasyVPN: 0 ||
Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.152 | Public IP: 157.48.58.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:11 IST Fri Jun 26 2020 | Duration: 8h:10m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1048881033 | Bytes Rx: 171476243 | IP Addr: 10.149.234.152 | Public IP: 157.48.58.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:11 IST Fri Jun 26 2020 | Duration: 8h:10m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 1048881033 | Bytes Rx: 171476243 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193464 | Audit Session ID: 0a95072b2f3b80005ef55453 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193464 | Audit Session ID: 0a95072b2f3b80005ef55453 | Security Group Tag: none | EasyVPN: 0 ||
Username: tejdeshm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.149 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:16 IST Fri Jun 26 2020 | Duration: 8h:10m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 585398248 | Bytes Rx: 223314656 | IP Addr: 10.149.234.149 | Public IP: 103.110.255.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:16 IST Fri Jun 26 2020 | Duration: 8h:10m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 585398248 | Bytes Rx: 223314656 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193465 | Audit Session ID: 0a95072b2f3b90005ef55458 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193465 | Audit Session ID: 0a95072b2f3b90005ef55458 | Security Group Tag: none | EasyVPN: 0 ||
Username: sives | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.154 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:37 IST Fri Jun 26 2020 | Duration: 8h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 511489466 | Bytes Rx: 562689394 | IP Addr: 10.149.234.154 | Public IP: 157.50.129.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:37 IST Fri Jun 26 2020 | Duration: 8h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 511489466 | Bytes Rx: 562689394 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193466 | Audit Session ID: 0a95072b2f3ba0005ef554a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193466 | Audit Session ID: 0a95072b2f3ba0005ef554a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: pmuthuku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.24 | Public IP: 157.50.135.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:41 IST Fri Jun 26 2020 | Duration: 7h:49m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2357177743 | Bytes Rx: 137866603 | IP Addr: 10.149.235.24 | Public IP: 157.50.135.226 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:41 IST Fri Jun 26 2020 | Duration: 7h:49m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 2357177743 | Bytes Rx: 137866603 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193468 | Audit Session ID: 0a95072b2f3bc0005ef5595d | Security Group Tag: none | EasyVPN: 0 |Session ID: 193468 | Audit Session ID: 0a95072b2f3bc0005ef5595d | Security Group Tag: none | EasyVPN: 0 ||
Username: aghodera | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.87 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:35 IST Fri Jun 26 2020 | Duration: 7h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 635977692 | Bytes Rx: 404894510 | IP Addr: 10.149.234.87 | Public IP: 45.127.107.69 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:35 IST Fri Jun 26 2020 | Duration: 7h:47m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 635977692 | Bytes Rx: 404894510 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193472 | Audit Session ID: 0a95072b2f3c00005ef559cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 193472 | Audit Session ID: 0a95072b2f3c00005ef559cf | Security Group Tag: none | EasyVPN: 0 ||
Username: deependra.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.71 | Public IP: 103.110.254.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:36 IST Fri Jun 26 2020 | Duration: 7h:39m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1493697141 | Bytes Rx: 164584397 | IP Addr: 10.149.235.71 | Public IP: 103.110.254.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:36 IST Fri Jun 26 2020 | Duration: 7h:39m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1493697141 | Bytes Rx: 164584397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193475 | Audit Session ID: 0a95072b2f3c30005ef55bb0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193475 | Audit Session ID: 0a95072b2f3c30005ef55bb0 | Security Group Tag: none | EasyVPN: 0 ||
Username: manreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.132 | Public IP: 157.48.213.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:35 IST Fri Jun 26 2020 | Duration: 7h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 124263450 | Bytes Rx: 55989440 | IP Addr: 10.149.235.132 | Public IP: 157.48.213.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:35 IST Fri Jun 26 2020 | Duration: 7h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 124263450 | Bytes Rx: 55989440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193482 | Audit Session ID: 0a95072b2f3ca0005ef55f6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 193482 | Audit Session ID: 0a95072b2f3ca0005ef55f6f | Security Group Tag: none | EasyVPN: 0 ||
Username: dkarale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.135 | Public IP: 49.35.69.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:59 IST Fri Jun 26 2020 | Duration: 7h:21m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 220552573 | Bytes Rx: 71206813 | IP Addr: 10.149.235.135 | Public IP: 49.35.69.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:59 IST Fri Jun 26 2020 | Duration: 7h:21m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 220552573 | Bytes Rx: 71206813 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193486 | Audit Session ID: 0a95072b2f3ce0005ef55fc3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193486 | Audit Session ID: 0a95072b2f3ce0005ef55fc3 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkousthu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.136 | Public IP: 27.59.173.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:24 IST Fri Jun 26 2020 | Duration: 7h:21m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 585052562 | Bytes Rx: 119087938 | IP Addr: 10.149.235.136 | Public IP: 27.59.173.39 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:24 IST Fri Jun 26 2020 | Duration: 7h:21m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 585052562 | Bytes Rx: 119087938 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193489 | Audit Session ID: 0a95072b2f3d10005ef55fdc | Security Group Tag: none | EasyVPN: 0 |Session ID: 193489 | Audit Session ID: 0a95072b2f3d10005ef55fdc | Security Group Tag: none | EasyVPN: 0 ||
Username: noorullah.n | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.248 | Public IP: 157.50.124.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:47 IST Fri Jun 26 2020 | Duration: 7h:21m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1063872318 | Bytes Rx: 119016727 | IP Addr: 10.149.234.248 | Public IP: 157.50.124.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:47 IST Fri Jun 26 2020 | Duration: 7h:21m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 1063872318 | Bytes Rx: 119016727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193490 | Audit Session ID: 0a95072b2f3d20005ef55ff3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193490 | Audit Session ID: 0a95072b2f3d20005ef55ff3 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkumarb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.250 | Public IP: 49.207.143.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:54 IST Fri Jun 26 2020 | Duration: 7h:19m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1072720839 | Bytes Rx: 537469795 | IP Addr: 10.149.234.250 | Public IP: 49.207.143.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:54 IST Fri Jun 26 2020 | Duration: 7h:19m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 1072720839 | Bytes Rx: 537469795 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193492 | Audit Session ID: 0a95072b2f3d40005ef56072 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193492 | Audit Session ID: 0a95072b2f3d40005ef56072 | Security Group Tag: none | EasyVPN: 0 ||
Username: JinsonA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.179 | Public IP: 45.250.226.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:52 IST Fri Jun 26 2020 | Duration: 7h:10m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 723089674 | Bytes Rx: 128458372 | IP Addr: 10.149.235.179 | Public IP: 45.250.226.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:52 IST Fri Jun 26 2020 | Duration: 7h:10m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 723089674 | Bytes Rx: 128458372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193499 | Audit Session ID: 0a95072b2f3db0005ef5628c | Security Group Tag: none | EasyVPN: 0 |Session ID: 193499 | Audit Session ID: 0a95072b2f3db0005ef5628c | Security Group Tag: none | EasyVPN: 0 ||
Username: akskadak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.184 | Public IP: 106.51.29.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:30 IST Fri Jun 26 2020 | Duration: 7h:08m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 386262698 | Bytes Rx: 270269795 | IP Addr: 10.149.235.184 | Public IP: 106.51.29.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:30 IST Fri Jun 26 2020 | Duration: 7h:08m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 386262698 | Bytes Rx: 270269795 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193505 | Audit Session ID: 0a95072b2f3e10005ef562ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 193505 | Audit Session ID: 0a95072b2f3e10005ef562ee | Security Group Tag: none | EasyVPN: 0 ||
Username: kirupala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.29 | Public IP: 103.92.202.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:55 IST Fri Jun 26 2020 | Duration: 7h:03m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 928289194 | Bytes Rx: 201838639 | IP Addr: 10.149.235.29 | Public IP: 103.92.202.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:55 IST Fri Jun 26 2020 | Duration: 7h:03m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 928289194 | Bytes Rx: 201838639 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 193516 | Audit Session ID: 0a95072b2f3ec0005ef563f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 193516 | Audit Session ID: 0a95072b2f3ec0005ef563f7 | Security Group Tag: none | EasyVPN: 0 ||
