sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.232 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:13 IST Fri Jun 5 2020 | Duration: 2d 6h:38m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 246196299 | Bytes Rx: 121011416 | IP Addr: 10.149.233.232 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:13 IST Fri Jun 5 2020 | Duration: 2d 6h:38m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 246196299 | Bytes Rx: 121011416 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135018 | Audit Session ID: 0a95072a20f6a0005ed9cf7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135018 | Audit Session ID: 0a95072a20f6a0005ed9cf7d | Security Group Tag: none | EasyVPN: 0 ||
Username: psingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.27 | Public IP: 42.110.138.162 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:28:24 IST Sun Jun 7 2020 | Duration: 0h:32m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 12556885 | Bytes Rx: 12848587 | IP Addr: 10.149.232.27 | Public IP: 42.110.138.162 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:28:24 IST Sun Jun 7 2020 | Duration: 0h:32m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 12556885 | Bytes Rx: 12848587 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138082 | Audit Session ID: 0a95072a21b620005edcc850 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138082 | Audit Session ID: 0a95072a21b620005edcc850 | Security Group Tag: none | EasyVPN: 0 ||
Username: msannasi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.21 | Public IP: 49.206.125.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:30:07 IST Sun Jun 7 2020 | Duration: 0h:30m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 25542219 | Bytes Rx: 4514027 | IP Addr: 10.149.232.21 | Public IP: 49.206.125.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:30:07 IST Sun Jun 7 2020 | Duration: 0h:30m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 25542219 | Bytes Rx: 4514027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138083 | Audit Session ID: 0a95072a21b630005edcc8b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138083 | Audit Session ID: 0a95072a21b630005edcc8b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Babuponn | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.36 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:43:10 IST Sun Jun 7 2020 | Duration: 0h:17m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 11296119 | Bytes Rx: 7007393 | IP Addr: 10.149.232.36 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:43:10 IST Sun Jun 7 2020 | Duration: 0h:17m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 11296119 | Bytes Rx: 7007393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138088 | Audit Session ID: 0a95072a21b680005edccbc6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138088 | Audit Session ID: 0a95072a21b680005edccbc6 | Security Group Tag: none | EasyVPN: 0 ||
Username: tbhople | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.49 | Public IP: 103.110.253.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:43:48 IST Sun Jun 7 2020 | Duration: 0h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 453158455 | Bytes Rx: 22103539 | IP Addr: 10.149.232.49 | Public IP: 103.110.253.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:43:48 IST Sun Jun 7 2020 | Duration: 0h:17m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 453158455 | Bytes Rx: 22103539 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138089 | Audit Session ID: 0a95072a21b690005edccbec | Security Group Tag: none | EasyVPN: 0 |Session ID: 138089 | Audit Session ID: 0a95072a21b690005edccbec | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhandap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.50 | Public IP: 106.208.120.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:44:38 IST Sun Jun 7 2020 | Duration: 0h:16m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3566945 | Bytes Rx: 1123903 | IP Addr: 10.149.232.50 | Public IP: 106.208.120.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:44:38 IST Sun Jun 7 2020 | Duration: 0h:16m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3566945 | Bytes Rx: 1123903 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138090 | Audit Session ID: 0a95072a21b6a0005edccc1e | Security Group Tag: none | EasyVPN: 0 |Session ID: 138090 | Audit Session ID: 0a95072a21b6a0005edccc1e | Security Group Tag: none | EasyVPN: 0 ||
Username: karamjit.rathee | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.23 | Public IP: 1.38.55.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:45:59 IST Sun Jun 7 2020 | Duration: 0h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1961373 | Bytes Rx: 1592060 | IP Addr: 10.149.232.23 | Public IP: 1.38.55.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:45:59 IST Sun Jun 7 2020 | Duration: 0h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 1961373 | Bytes Rx: 1592060 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138091 | Audit Session ID: 0a95072a21b6b0005edccc6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 138091 | Audit Session ID: 0a95072a21b6b0005edccc6f | Security Group Tag: none | EasyVPN: 0 ||
Username: akssalun | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.38 | Public IP: 202.179.93.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:46:22 IST Sun Jun 7 2020 | Duration: 0h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 22755536 | Bytes Rx: 2371580 | IP Addr: 10.149.232.38 | Public IP: 202.179.93.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:46:22 IST Sun Jun 7 2020 | Duration: 0h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 22755536 | Bytes Rx: 2371580 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138092 | Audit Session ID: 0a95072a21b6c0005edccc86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138092 | Audit Session ID: 0a95072a21b6c0005edccc86 | Security Group Tag: none | EasyVPN: 0 ||
Username: monicbha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.67 | Public IP: 122.172.42.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:47:12 IST Sun Jun 7 2020 | Duration: 0h:13m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 13059282 | Bytes Rx: 3664205 | IP Addr: 10.149.232.67 | Public IP: 122.172.42.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:47:12 IST Sun Jun 7 2020 | Duration: 0h:13m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 13059282 | Bytes Rx: 3664205 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138093 | Audit Session ID: 0a95072a21b6d0005edcccb8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138093 | Audit Session ID: 0a95072a21b6d0005edcccb8 | Security Group Tag: none | EasyVPN: 0 ||
Username: monagara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.40 | Public IP: 157.46.26.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:48:37 IST Sun Jun 7 2020 | Duration: 0h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 8933503 | Bytes Rx: 2134328 | IP Addr: 10.149.232.40 | Public IP: 157.46.26.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:48:37 IST Sun Jun 7 2020 | Duration: 0h:12m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 8933503 | Bytes Rx: 2134328 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138096 | Audit Session ID: 0a95072a21b700005edccd0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 138096 | Audit Session ID: 0a95072a21b700005edccd0d | Security Group Tag: none | EasyVPN: 0 ||
Username: faizal.karim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.35 | Public IP: 182.69.206.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:48:40 IST Sun Jun 7 2020 | Duration: 0h:12m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1689991 | Bytes Rx: 1490012 | IP Addr: 10.149.232.35 | Public IP: 182.69.206.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:48:40 IST Sun Jun 7 2020 | Duration: 0h:12m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 1689991 | Bytes Rx: 1490012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138097 | Audit Session ID: 0a95072a21b710005edccd10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138097 | Audit Session ID: 0a95072a21b710005edccd10 | Security Group Tag: none | EasyVPN: 0 ||
Username: nputtapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.44 | Public IP: 27.59.48.251 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:48:41 IST Sun Jun 7 2020 | Duration: 0h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1605942 | Bytes Rx: 1621173 | IP Addr: 10.149.232.44 | Public IP: 27.59.48.251 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:48:41 IST Sun Jun 7 2020 | Duration: 0h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 1605942 | Bytes Rx: 1621173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138098 | Audit Session ID: 0a95072a21b720005edccd11 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138098 | Audit Session ID: 0a95072a21b720005edccd11 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajarajeswari.vs | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.45 | Public IP: 106.203.36.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:18 IST Sun Jun 7 2020 | Duration: 0h:11m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2777113 | Bytes Rx: 1480578 | IP Addr: 10.149.232.45 | Public IP: 106.203.36.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:18 IST Sun Jun 7 2020 | Duration: 0h:11m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 2777113 | Bytes Rx: 1480578 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138099 | Audit Session ID: 0a95072a21b730005edccd36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138099 | Audit Session ID: 0a95072a21b730005edccd36 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkarhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr:  | Public IP: 45.127.45.44 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:52:06 IST Sun Jun 7 2020 | Duration: 0h:08m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 45.127.45.44 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:52:06 IST Sun Jun 7 2020 | Duration: 0h:08m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138101 | Audit Session ID: 0a95072a21b750005edccdde | Security Group Tag: none | EasyVPN: 0 |Session ID: 138101 | Audit Session ID: 0a95072a21b750005edccdde | Security Group Tag: none | EasyVPN: 0 ||
Username: NMohamed | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.246 | Public IP: 157.51.186.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:56 IST Sun Jun 7 2020 | Duration: 0h:08m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 12929981 | Bytes Rx: 3496321 | IP Addr: 10.149.233.246 | Public IP: 157.51.186.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:56 IST Sun Jun 7 2020 | Duration: 0h:08m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 12929981 | Bytes Rx: 3496321 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138102 | Audit Session ID: 0a95072a21b760005edcce10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138102 | Audit Session ID: 0a95072a21b760005edcce10 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbaviska | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.247 | Public IP: 49.35.83.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:53:02 IST Sun Jun 7 2020 | Duration: 0h:07m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 6362045 | Bytes Rx: 1608988 | IP Addr: 10.149.233.247 | Public IP: 49.35.83.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:53:02 IST Sun Jun 7 2020 | Duration: 0h:07m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 6362045 | Bytes Rx: 1608988 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138103 | Audit Session ID: 0a95072a21b770005edcce16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138103 | Audit Session ID: 0a95072a21b770005edcce16 | Security Group Tag: none | EasyVPN: 0 ||
Username: padgnana | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.11 | Public IP: 182.65.190.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:58:55 IST Sun Jun 7 2020 | Duration: 0h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 6644642 | Bytes Rx: 2739600 | IP Addr: 10.149.232.11 | Public IP: 182.65.190.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:58:55 IST Sun Jun 7 2020 | Duration: 0h:02m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 6644642 | Bytes Rx: 2739600 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138105 | Audit Session ID: 0a95072a21b790005edccf77 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138105 | Audit Session ID: 0a95072a21b790005edccf77 | Security Group Tag: none | EasyVPN: 0 ||
Username: vramiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.248 | Public IP: 49.206.126.109 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:00:52 IST Sun Jun 7 2020 | Duration: 0h:00m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 18752 | Bytes Rx: 0 | IP Addr: 10.149.233.248 | Public IP: 49.206.126.109 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:00:52 IST Sun Jun 7 2020 | Duration: 0h:00m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 18752 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138106 | Audit Session ID: 0a95072a21b7a0005edccfec | Security Group Tag: none | EasyVPN: 0 |Session ID: 138106 | Audit Session ID: 0a95072a21b7a0005edccfec | Security Group Tag: none | EasyVPN: 0 ||
INCHNACVPN01# 
