sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 ||
Username: sosuryaw | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.174 | Public IP: 49.35.6.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:40 IST Mon Jun 22 2020 | Duration: 6h:58m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2200651338 | Bytes Rx: 363442280 | IP Addr: 10.149.233.174 | Public IP: 49.35.6.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:40 IST Mon Jun 22 2020 | Duration: 6h:58m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2200651338 | Bytes Rx: 363442280 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165193 | Audit Session ID: 0a95072a285490005ef009fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 165193 | Audit Session ID: 0a95072a285490005ef009fc | Security Group Tag: none | EasyVPN: 0 ||
Username: hravva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.175 | Public IP: 223.238.55.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:25 IST Mon Jun 22 2020 | Duration: 6h:56m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 449000583 | Bytes Rx: 171758113 | IP Addr: 10.149.233.175 | Public IP: 223.238.55.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:25 IST Mon Jun 22 2020 | Duration: 6h:56m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 449000583 | Bytes Rx: 171758113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165195 | Audit Session ID: 0a95072a2854b0005ef00a65 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165195 | Audit Session ID: 0a95072a2854b0005ef00a65 | Security Group Tag: none | EasyVPN: 0 ||
Username: cpugazhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.178 | Public IP: 183.83.155.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:27 IST Mon Jun 22 2020 | Duration: 6h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 384002886 | Bytes Rx: 93617681 | IP Addr: 10.149.233.178 | Public IP: 183.83.155.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:27 IST Mon Jun 22 2020 | Duration: 6h:55m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 384002886 | Bytes Rx: 93617681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165198 | Audit Session ID: 0a95072a2854e0005ef00aa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165198 | Audit Session ID: 0a95072a2854e0005ef00aa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PKATKADE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.180 | Public IP: 117.195.60.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:07 IST Mon Jun 22 2020 | Duration: 6h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 154937379 | Bytes Rx: 78391161 | IP Addr: 10.149.233.180 | Public IP: 117.195.60.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:07 IST Mon Jun 22 2020 | Duration: 6h:55m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 154937379 | Bytes Rx: 78391161 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165199 | Audit Session ID: 0a95072a2854f0005ef00acb | Security Group Tag: none | EasyVPN: 0 |Session ID: 165199 | Audit Session ID: 0a95072a2854f0005ef00acb | Security Group Tag: none | EasyVPN: 0 ||
Username: swadmare | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.181 | Public IP: 157.33.213.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:21 IST Mon Jun 22 2020 | Duration: 6h:54m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 327201719 | Bytes Rx: 62763799 | IP Addr: 10.149.233.181 | Public IP: 157.33.213.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:21 IST Mon Jun 22 2020 | Duration: 6h:54m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 327201719 | Bytes Rx: 62763799 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165200 | Audit Session ID: 0a95072a285500005ef00ad9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165200 | Audit Session ID: 0a95072a285500005ef00ad9 | Security Group Tag: none | EasyVPN: 0 ||
Username: gesamina | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC1 | IP Addr: 10.149.248.97 | Public IP: 106.203.42.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:54 IST Mon Jun 22 2020 | Duration: 6h:53m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1842937908 | Bytes Rx: 467555806 | IP Addr: 10.149.248.97 | Public IP: 106.203.42.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:54 IST Mon Jun 22 2020 | Duration: 6h:53m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 1842937908 | Bytes Rx: 467555806 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165201 | Audit Session ID: 0a95072a285510005ef00b36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165201 | Audit Session ID: 0a95072a285510005ef00b36 | Security Group Tag: none | EasyVPN: 0 ||
Username: pmuthuku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.165 | Public IP: 157.46.31.168 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:38:43 IST Mon Jun 22 2020 | Duration: 6h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 965296817 | Bytes Rx: 192906582 | IP Addr: 10.149.233.165 | Public IP: 157.46.31.168 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:38:43 IST Mon Jun 22 2020 | Duration: 6h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 965296817 | Bytes Rx: 192906582 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165205 | Audit Session ID: 0a95072a285550005ef012ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 165205 | Audit Session ID: 0a95072a285550005ef012ab | Security Group Tag: none | EasyVPN: 0 ||
Username: akashjh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.182 | Public IP: 157.45.184.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:45 IST Mon Jun 22 2020 | Duration: 6h:20m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 144744311 | Bytes Rx: 68309353 | IP Addr: 10.149.233.182 | Public IP: 157.45.184.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:45 IST Mon Jun 22 2020 | Duration: 6h:20m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 144744311 | Bytes Rx: 68309353 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165209 | Audit Session ID: 0a95072a285590005ef012e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165209 | Audit Session ID: 0a95072a285590005ef012e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: tethomas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.183 | Public IP: 45.127.45.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:59 IST Mon Jun 22 2020 | Duration: 6h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2624817836 | Bytes Rx: 143482868 | IP Addr: 10.149.233.183 | Public IP: 45.127.45.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:59 IST Mon Jun 22 2020 | Duration: 6h:09m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 2624817836 | Bytes Rx: 143482868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165214 | Audit Session ID: 0a95072a2855e0005ef0158b | Security Group Tag: none | EasyVPN: 0 |Session ID: 165214 | Audit Session ID: 0a95072a2855e0005ef0158b | Security Group Tag: none | EasyVPN: 0 ||
Username: ckaruman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.185 | Public IP: 223.227.34.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:30 IST Mon Jun 22 2020 | Duration: 6h:04m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 167329061 | Bytes Rx: 260595138 | IP Addr: 10.149.233.185 | Public IP: 223.227.34.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:30 IST Mon Jun 22 2020 | Duration: 6h:04m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 167329061 | Bytes Rx: 260595138 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165218 | Audit Session ID: 0a95072a285620005ef0169a | Security Group Tag: none | EasyVPN: 0 |Session ID: 165218 | Audit Session ID: 0a95072a285620005ef0169a | Security Group Tag: none | EasyVPN: 0 ||
Username: srinivas.p | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.78 | Public IP: 171.78.137.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:16 IST Mon Jun 22 2020 | Duration: 6h:01m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 551168323 | Bytes Rx: 176824399 | IP Addr: 10.149.233.78 | Public IP: 171.78.137.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:16 IST Mon Jun 22 2020 | Duration: 6h:01m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 551168323 | Bytes Rx: 176824399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165219 | Audit Session ID: 0a95072a285630005ef0177c | Security Group Tag: none | EasyVPN: 0 |Session ID: 165219 | Audit Session ID: 0a95072a285630005ef0177c | Security Group Tag: none | EasyVPN: 0 ||
Username: rajasekaran.m | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.79 | Public IP: 171.60.199.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:20 IST Mon Jun 22 2020 | Duration: 6h:00m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 519341211 | Bytes Rx: 150893945 | IP Addr: 10.149.233.79 | Public IP: 171.60.199.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:20 IST Mon Jun 22 2020 | Duration: 6h:00m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 519341211 | Bytes Rx: 150893945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165220 | Audit Session ID: 0a95072a285640005ef01780 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165220 | Audit Session ID: 0a95072a285640005ef01780 | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.158 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:59 IST Mon Jun 22 2020 | Duration: 6h:00m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1388156654 | Bytes Rx: 107908267 | IP Addr: 10.149.233.158 | Public IP: 183.83.139.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:59 IST Mon Jun 22 2020 | Duration: 6h:00m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1388156654 | Bytes Rx: 107908267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165221 | Audit Session ID: 0a95072a285650005ef017a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165221 | Audit Session ID: 0a95072a285650005ef017a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmuruges | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.190 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:09 IST Mon Jun 22 2020 | Duration: 5h:55m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 95013950 | Bytes Rx: 70081417 | IP Addr: 10.149.233.190 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:09 IST Mon Jun 22 2020 | Duration: 5h:55m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 95013950 | Bytes Rx: 70081417 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165229 | Audit Session ID: 0a95072a2856d0005ef018dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 165229 | Audit Session ID: 0a95072a2856d0005ef018dd | Security Group Tag: none | EasyVPN: 0 ||
Username: mrutpabb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.191 | Public IP: 49.37.134.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:12 IST Mon Jun 22 2020 | Duration: 5h:55m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 423768152 | Bytes Rx: 143524065 | IP Addr: 10.149.233.191 | Public IP: 49.37.134.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:12 IST Mon Jun 22 2020 | Duration: 5h:55m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 423768152 | Bytes Rx: 143524065 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165230 | Audit Session ID: 0a95072a2856e0005ef018e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165230 | Audit Session ID: 0a95072a2856e0005ef018e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: satramak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.100 | Public IP: 122.174.219.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:40 IST Mon Jun 22 2020 | Duration: 5h:53m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 836191136 | Bytes Rx: 140729855 | IP Addr: 10.149.233.100 | Public IP: 122.174.219.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:06:40 IST Mon Jun 22 2020 | Duration: 5h:53m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 836191136 | Bytes Rx: 140729855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165231 | Audit Session ID: 0a95072a2856f0005ef01938 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165231 | Audit Session ID: 0a95072a2856f0005ef01938 | Security Group Tag: none | EasyVPN: 0 ||
Username: JYarassi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.131 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:30 IST Mon Jun 22 2020 | Duration: 5h:51m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 129538089 | Bytes Rx: 52795346 | IP Addr: 10.149.233.131 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:30 IST Mon Jun 22 2020 | Duration: 5h:51m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 129538089 | Bytes Rx: 52795346 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165233 | Audit Session ID: 0a95072a285710005ef019a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165233 | Audit Session ID: 0a95072a285710005ef019a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.192 | Public IP: 157.47.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:17 IST Mon Jun 22 2020 | Duration: 5h:48m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 25914817 | Bytes Rx: 14547810 | IP Addr: 10.149.233.192 | Public IP: 157.47.116.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:17 IST Mon Jun 22 2020 | Duration: 5h:48m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 25914817 | Bytes Rx: 14547810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165240 | Audit Session ID: 0a95072a285780005ef01a89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165240 | Audit Session ID: 0a95072a285780005ef01a89 | Security Group Tag: none | EasyVPN: 0 ||
Username: sivshanm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.196 | Public IP: 103.88.76.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:43 IST Mon Jun 22 2020 | Duration: 5h:44m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 646270616 | Bytes Rx: 920407916 | IP Addr: 10.149.233.196 | Public IP: 103.88.76.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:15:43 IST Mon Jun 22 2020 | Duration: 5h:44m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 646270616 | Bytes Rx: 920407916 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165246 | Audit Session ID: 0a95072a2857e0005ef01b57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165246 | Audit Session ID: 0a95072a2857e0005ef01b57 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrafulG | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.197 | Public IP: 106.51.234.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:48 IST Mon Jun 22 2020 | Duration: 5h:42m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 146493439 | Bytes Rx: 272692204 | IP Addr: 10.149.233.197 | Public IP: 106.51.234.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:48 IST Mon Jun 22 2020 | Duration: 5h:42m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 146493439 | Bytes Rx: 272692204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165247 | Audit Session ID: 0a95072a2857f0005ef01bd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165247 | Audit Session ID: 0a95072a2857f0005ef01bd4 | Security Group Tag: none | EasyVPN: 0 ||
