sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 15h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43127526 | Bytes Rx: 26805670 | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 15h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43127526 | Bytes Rx: 26805670 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 ||
Username: AlagChan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.126 | Public IP: 157.50.194.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:57 IST Mon Jul 20 2020 | Duration: 3h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 56303249 | Bytes Rx: 51830795 | IP Addr: 10.149.232.126 | Public IP: 157.50.194.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:57 IST Mon Jul 20 2020 | Duration: 3h:22m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 56303249 | Bytes Rx: 51830795 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15169 | Audit Session ID: 0a95072a03b410005f14ee6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 15169 | Audit Session ID: 0a95072a03b410005f14ee6d | Security Group Tag: none | EasyVPN: 0 ||
Username: yamunat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.129 | Public IP: 106.203.84.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:37 IST Mon Jul 20 2020 | Duration: 3h:21m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 72730337 | Bytes Rx: 33763785 | IP Addr: 10.149.232.129 | Public IP: 106.203.84.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:38:37 IST Mon Jul 20 2020 | Duration: 3h:21m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 72730337 | Bytes Rx: 33763785 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15171 | Audit Session ID: 0a95072a03b430005f14ee95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15171 | Audit Session ID: 0a95072a03b430005f14ee95 | Security Group Tag: none | EasyVPN: 0 ||
Username: MARIMUTK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.128 | Public IP: 157.50.84.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:07 IST Mon Jul 20 2020 | Duration: 3h:21m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 464728664 | Bytes Rx: 80553309 | IP Addr: 10.149.232.128 | Public IP: 157.50.84.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:07 IST Mon Jul 20 2020 | Duration: 3h:21m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 464728664 | Bytes Rx: 80553309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15172 | Audit Session ID: 0a95072a03b440005f14eeb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15172 | Audit Session ID: 0a95072a03b440005f14eeb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.130 | Public IP: 157.50.223.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:44 IST Mon Jul 20 2020 | Duration: 3h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 196416472 | Bytes Rx: 64113665 | IP Addr: 10.149.232.130 | Public IP: 157.50.223.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:44 IST Mon Jul 20 2020 | Duration: 3h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 196416472 | Bytes Rx: 64113665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15173 | Audit Session ID: 0a95072a03b450005f14eed8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15173 | Audit Session ID: 0a95072a03b450005f14eed8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ATenniso | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.132 | Public IP: 182.65.211.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:30 IST Mon Jul 20 2020 | Duration: 3h:19m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 67801003 | Bytes Rx: 32717601 | IP Addr: 10.149.232.132 | Public IP: 182.65.211.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:40:30 IST Mon Jul 20 2020 | Duration: 3h:19m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 67801003 | Bytes Rx: 32717601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15175 | Audit Session ID: 0a95072a03b470005f14ef06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15175 | Audit Session ID: 0a95072a03b470005f14ef06 | Security Group Tag: none | EasyVPN: 0 ||
Username: shimacha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.125 | Public IP: 157.48.205.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:58 IST Mon Jul 20 2020 | Duration: 3h:11m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 281534998 | Bytes Rx: 58811957 | IP Addr: 10.149.232.125 | Public IP: 157.48.205.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:48:58 IST Mon Jul 20 2020 | Duration: 3h:11m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 281534998 | Bytes Rx: 58811957 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15178 | Audit Session ID: 0a95072a03b4a0005f14f102 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15178 | Audit Session ID: 0a95072a03b4a0005f14f102 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuryTrip | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.133 | Public IP: 103.84.81.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:15 IST Mon Jul 20 2020 | Duration: 3h:10m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 196831403 | Bytes Rx: 85089248 | IP Addr: 10.149.232.133 | Public IP: 103.84.81.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:15 IST Mon Jul 20 2020 | Duration: 3h:10m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 196831403 | Bytes Rx: 85089248 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15179 | Audit Session ID: 0a95072a03b4b0005f14f113 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15179 | Audit Session ID: 0a95072a03b4b0005f14f113 | Security Group Tag: none | EasyVPN: 0 ||
Username: PChikane | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.119 | Public IP: 103.97.104.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:57 IST Mon Jul 20 2020 | Duration: 3h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 50505439 | Bytes Rx: 18328610 | IP Addr: 10.149.232.119 | Public IP: 103.97.104.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:57:57 IST Mon Jul 20 2020 | Duration: 3h:02m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 50505439 | Bytes Rx: 18328610 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15180 | Audit Session ID: 0a95072a03b4c0005f14f31d | Security Group Tag: none | EasyVPN: 0 |Session ID: 15180 | Audit Session ID: 0a95072a03b4c0005f14f31d | Security Group Tag: none | EasyVPN: 0 ||
Username: DhaiMane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.199 | Public IP: 106.193.128.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:07 IST Mon Jul 20 2020 | Duration: 2h:55m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 248869254 | Bytes Rx: 51891185 | IP Addr: 10.149.232.199 | Public IP: 106.193.128.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:07 IST Mon Jul 20 2020 | Duration: 2h:55m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 248869254 | Bytes Rx: 51891185 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15182 | Audit Session ID: 0a95072a03b4e0005f14f4cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 15182 | Audit Session ID: 0a95072a03b4e0005f14f4cb | Security Group Tag: none | EasyVPN: 0 ||
Username: udayasri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.131 | Public IP: 27.5.203.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:45 IST Mon Jul 20 2020 | Duration: 2h:46m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 326167177 | Bytes Rx: 166332239 | IP Addr: 10.149.232.131 | Public IP: 27.5.203.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:45 IST Mon Jul 20 2020 | Duration: 2h:46m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 326167177 | Bytes Rx: 166332239 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15185 | Audit Session ID: 0a95072a03b510005f14f6d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15185 | Audit Session ID: 0a95072a03b510005f14f6d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Hmavale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.167 | Public IP: 106.209.171.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:28 IST Mon Jul 20 2020 | Duration: 2h:40m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 111085022 | Bytes Rx: 45787294 | IP Addr: 10.149.232.167 | Public IP: 106.209.171.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:19:28 IST Mon Jul 20 2020 | Duration: 2h:40m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 111085022 | Bytes Rx: 45787294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15187 | Audit Session ID: 0a95072a03b530005f14f828 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15187 | Audit Session ID: 0a95072a03b530005f14f828 | Security Group Tag: none | EasyVPN: 0 ||
Username: asambath | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.168 | Public IP: 157.50.222.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:55 IST Mon Jul 20 2020 | Duration: 2h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 319163310 | Bytes Rx: 57947468 | IP Addr: 10.149.232.168 | Public IP: 157.50.222.207 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:20:55 IST Mon Jul 20 2020 | Duration: 2h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 319163310 | Bytes Rx: 57947468 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15188 | Audit Session ID: 0a95072a03b540005f14f87f | Security Group Tag: none | EasyVPN: 0 |Session ID: 15188 | Audit Session ID: 0a95072a03b540005f14f87f | Security Group Tag: none | EasyVPN: 0 ||
Username: asmuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.169 | Public IP: 157.50.32.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:04 IST Mon Jul 20 2020 | Duration: 2h:39m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 70007646 | Bytes Rx: 40887164 | IP Addr: 10.149.232.169 | Public IP: 157.50.32.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:21:04 IST Mon Jul 20 2020 | Duration: 2h:39m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 70007646 | Bytes Rx: 40887164 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15189 | Audit Session ID: 0a95072a03b550005f14f888 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15189 | Audit Session ID: 0a95072a03b550005f14f888 | Security Group Tag: none | EasyVPN: 0 ||
Username: BRaviNGB | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.223 | Public IP: 49.207.128.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:25:40 IST Mon Jul 20 2020 | Duration: 2h:34m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 605659156 | Bytes Rx: 115247225 | IP Addr: 10.149.232.223 | Public IP: 49.207.128.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:25:40 IST Mon Jul 20 2020 | Duration: 2h:34m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 605659156 | Bytes Rx: 115247225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15190 | Audit Session ID: 0a95072a03b560005f14f99c | Security Group Tag: none | EasyVPN: 0 |Session ID: 15190 | Audit Session ID: 0a95072a03b560005f14f99c | Security Group Tag: none | EasyVPN: 0 ||
Username: prrajago | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.224 | Public IP: 157.50.68.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:26:17 IST Mon Jul 20 2020 | Duration: 2h:33m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 89575166 | Bytes Rx: 33912194 | IP Addr: 10.149.232.224 | Public IP: 157.50.68.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:26:17 IST Mon Jul 20 2020 | Duration: 2h:33m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 89575166 | Bytes Rx: 33912194 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15191 | Audit Session ID: 0a95072a03b570005f14f9c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15191 | Audit Session ID: 0a95072a03b570005f14f9c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.jinachandran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.226 | Public IP: 103.147.209.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:08 IST Mon Jul 20 2020 | Duration: 2h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 101992123 | Bytes Rx: 26767015 | IP Addr: 10.149.232.226 | Public IP: 103.147.209.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:08 IST Mon Jul 20 2020 | Duration: 2h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 101992123 | Bytes Rx: 26767015 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15192 | Audit Session ID: 0a95072a03b580005f14f9f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15192 | Audit Session ID: 0a95072a03b580005f14f9f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: jrajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.225 | Public IP: 223.228.150.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:13 IST Mon Jul 20 2020 | Duration: 2h:32m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 117003174 | Bytes Rx: 44287607 | IP Addr: 10.149.232.225 | Public IP: 223.228.150.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:27:13 IST Mon Jul 20 2020 | Duration: 2h:32m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 117003174 | Bytes Rx: 44287607 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15193 | Audit Session ID: 0a95072a03b590005f14f9f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15193 | Audit Session ID: 0a95072a03b590005f14f9f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjsank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.227 | Public IP: 223.228.171.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:57 IST Mon Jul 20 2020 | Duration: 2h:31m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 300654266 | Bytes Rx: 88298156 | IP Addr: 10.149.232.227 | Public IP: 223.228.171.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:28:57 IST Mon Jul 20 2020 | Duration: 2h:31m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 300654266 | Bytes Rx: 88298156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15195 | Audit Session ID: 0a95072a03b5b0005f14fa61 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15195 | Audit Session ID: 0a95072a03b5b0005f14fa61 | Security Group Tag: none | EasyVPN: 0 ||
Username: asoundar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.231 | Public IP: 106.198.116.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:29 IST Mon Jul 20 2020 | Duration: 2h:29m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 150882061 | Bytes Rx: 27344891 | IP Addr: 10.149.232.231 | Public IP: 106.198.116.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:30:29 IST Mon Jul 20 2020 | Duration: 2h:29m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 150882061 | Bytes Rx: 27344891 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15201 | Audit Session ID: 0a95072a03b610005f14fabd | Security Group Tag: none | EasyVPN: 0 |Session ID: 15201 | Audit Session ID: 0a95072a03b610005f14fabd | Security Group Tag: none | EasyVPN: 0 ||
