sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 ||
Username: roshghad | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.73 | Public IP: 106.210.251.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:36 IST Fri Jun 12 2020 | Duration: 6h:28m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 240409851 | Bytes Rx: 140144299 | IP Addr: 10.149.232.73 | Public IP: 106.210.251.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:36 IST Fri Jun 12 2020 | Duration: 6h:28m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 240409851 | Bytes Rx: 140144299 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147800 | Audit Session ID: 0a95072a241580005ee2db70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147800 | Audit Session ID: 0a95072a241580005ee2db70 | Security Group Tag: none | EasyVPN: 0 ||
Username: nittoge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.76 | Public IP: 106.193.160.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:32 IST Fri Jun 12 2020 | Duration: 6h:25m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 693363012 | Bytes Rx: 131862536 | IP Addr: 10.149.232.76 | Public IP: 106.193.160.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:32 IST Fri Jun 12 2020 | Duration: 6h:25m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 693363012 | Bytes Rx: 131862536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147804 | Audit Session ID: 0a95072a2415c0005ee2dc20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147804 | Audit Session ID: 0a95072a2415c0005ee2dc20 | Security Group Tag: none | EasyVPN: 0 ||
Username: prnaik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.77 | Public IP: 49.35.53.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:01 IST Fri Jun 12 2020 | Duration: 6h:25m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 309191844 | Bytes Rx: 267254660 | IP Addr: 10.149.232.77 | Public IP: 49.35.53.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:01 IST Fri Jun 12 2020 | Duration: 6h:25m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 309191844 | Bytes Rx: 267254660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147805 | Audit Session ID: 0a95072a2415d0005ee2dc3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 147805 | Audit Session ID: 0a95072a2415d0005ee2dc3d | Security Group Tag: none | EasyVPN: 0 ||
Username: SHASHETH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.78 | Public IP: 103.252.5.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:18 IST Fri Jun 12 2020 | Duration: 6h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 555083119 | Bytes Rx: 140503162 | IP Addr: 10.149.232.78 | Public IP: 103.252.5.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:18 IST Fri Jun 12 2020 | Duration: 6h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 555083119 | Bytes Rx: 140503162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147806 | Audit Session ID: 0a95072a2415e0005ee2dc4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 147806 | Audit Session ID: 0a95072a2415e0005ee2dc4e | Security Group Tag: none | EasyVPN: 0 ||
Username: SDham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.80 | Public IP: 49.35.87.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:54 IST Fri Jun 12 2020 | Duration: 5h:38m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 812761108 | Bytes Rx: 172502729 | IP Addr: 10.149.232.80 | Public IP: 49.35.87.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:53:54 IST Fri Jun 12 2020 | Duration: 5h:38m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 812761108 | Bytes Rx: 172502729 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147821 | Audit Session ID: 0a95072a2416d0005ee2e73a | Security Group Tag: none | EasyVPN: 0 |Session ID: 147821 | Audit Session ID: 0a95072a2416d0005ee2e73a | Security Group Tag: none | EasyVPN: 0 ||
Username: Ntejeswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.1 | Public IP: 49.37.12.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:44 IST Fri Jun 12 2020 | Duration: 5h:36m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 93667291 | Bytes Rx: 35732846 | IP Addr: 10.149.233.1 | Public IP: 49.37.12.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:44 IST Fri Jun 12 2020 | Duration: 5h:36m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 93667291 | Bytes Rx: 35732846 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147822 | Audit Session ID: 0a95072a2416e0005ee2e7a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147822 | Audit Session ID: 0a95072a2416e0005ee2e7a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramakg | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.132 | Public IP: 27.62.43.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:03 IST Fri Jun 12 2020 | Duration: 5h:32m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 473072720 | Bytes Rx: 352707146 | IP Addr: 10.149.233.132 | Public IP: 27.62.43.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:03 IST Fri Jun 12 2020 | Duration: 5h:32m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 473072720 | Bytes Rx: 352707146 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147824 | Audit Session ID: 0a95072a241700005ee2e8ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 147824 | Audit Session ID: 0a95072a241700005ee2e8ab | Security Group Tag: none | EasyVPN: 0 ||
Username: rawasthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.133 | Public IP: 122.179.246.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:11 IST Fri Jun 12 2020 | Duration: 5h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1435749281 | Bytes Rx: 144201266 | IP Addr: 10.149.233.133 | Public IP: 122.179.246.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:11 IST Fri Jun 12 2020 | Duration: 5h:31m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 1435749281 | Bytes Rx: 144201266 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147825 | Audit Session ID: 0a95072a241710005ee2e8b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147825 | Audit Session ID: 0a95072a241710005ee2e8b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.81 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:36 IST Fri Jun 12 2020 | Duration: 5h:27m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 4788306379 | Bytes Rx: 327655756 | IP Addr: 10.149.232.81 | Public IP: 103.41.90.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:36 IST Fri Jun 12 2020 | Duration: 5h:27m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 4788306379 | Bytes Rx: 327655756 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147829 | Audit Session ID: 0a95072a241750005ee2e9bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 147829 | Audit Session ID: 0a95072a241750005ee2e9bc | Security Group Tag: none | EasyVPN: 0 ||
Username: PrafulG | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.82 | Public IP: 106.51.234.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:49 IST Fri Jun 12 2020 | Duration: 5h:27m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 237932153 | Bytes Rx: 78965202 | IP Addr: 10.149.232.82 | Public IP: 106.51.234.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:04:49 IST Fri Jun 12 2020 | Duration: 5h:27m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 237932153 | Bytes Rx: 78965202 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147830 | Audit Session ID: 0a95072a241760005ee2e9c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147830 | Audit Session ID: 0a95072a241760005ee2e9c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: DhDorkhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.83 | Public IP: 59.96.84.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:23 IST Fri Jun 12 2020 | Duration: 5h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1041894934 | Bytes Rx: 142210994 | IP Addr: 10.149.232.83 | Public IP: 59.96.84.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:05:23 IST Fri Jun 12 2020 | Duration: 5h:26m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 1041894934 | Bytes Rx: 142210994 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147831 | Audit Session ID: 0a95072a241770005ee2e9eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 147831 | Audit Session ID: 0a95072a241770005ee2e9eb | Security Group Tag: none | EasyVPN: 0 ||
Username: BaburajR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.86 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:42 IST Fri Jun 12 2020 | Duration: 5h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 410993700 | Bytes Rx: 86528809 | IP Addr: 10.149.232.86 | Public IP: 183.83.155.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:42 IST Fri Jun 12 2020 | Duration: 5h:24m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 410993700 | Bytes Rx: 86528809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147834 | Audit Session ID: 0a95072a2417a0005ee2ea76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147834 | Audit Session ID: 0a95072a2417a0005ee2ea76 | Security Group Tag: none | EasyVPN: 0 ||
Username: somnath.datta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.87 | Public IP: 223.191.3.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:53 IST Fri Jun 12 2020 | Duration: 5h:24m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 309134051 | Bytes Rx: 109819467 | IP Addr: 10.149.232.87 | Public IP: 223.191.3.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:53 IST Fri Jun 12 2020 | Duration: 5h:24m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 309134051 | Bytes Rx: 109819467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147835 | Audit Session ID: 0a95072a2417b0005ee2ea81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147835 | Audit Session ID: 0a95072a2417b0005ee2ea81 | Security Group Tag: none | EasyVPN: 0 ||
Username: durai.raj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.90 | Public IP: 27.62.18.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:29 IST Fri Jun 12 2020 | Duration: 5h:22m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 730675591 | Bytes Rx: 179768325 | IP Addr: 10.149.232.90 | Public IP: 27.62.18.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:29 IST Fri Jun 12 2020 | Duration: 5h:22m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 730675591 | Bytes Rx: 179768325 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147839 | Audit Session ID: 0a95072a2417f0005ee2eae1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147839 | Audit Session ID: 0a95072a2417f0005ee2eae1 | Security Group Tag: none | EasyVPN: 0 ||
Username: renmanik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.93 | Public IP: 183.83.155.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:09 IST Fri Jun 12 2020 | Duration: 5h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 966578601 | Bytes Rx: 131658803 | IP Addr: 10.149.232.93 | Public IP: 183.83.155.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:09 IST Fri Jun 12 2020 | Duration: 5h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 966578601 | Bytes Rx: 131658803 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147841 | Audit Session ID: 0a95072a241810005ee2ebbd | Security Group Tag: none | EasyVPN: 0 |Session ID: 147841 | Audit Session ID: 0a95072a241810005ee2ebbd | Security Group Tag: none | EasyVPN: 0 ||
Username: ramyanan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.99 | Public IP: 157.51.145.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:16 IST Fri Jun 12 2020 | Duration: 5h:04m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 911771369 | Bytes Rx: 85931338 | IP Addr: 10.149.232.99 | Public IP: 157.51.145.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:27:16 IST Fri Jun 12 2020 | Duration: 5h:04m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 911771369 | Bytes Rx: 85931338 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147854 | Audit Session ID: 0a95072a2418e0005ee2ef0c | Security Group Tag: none | EasyVPN: 0 |Session ID: 147854 | Audit Session ID: 0a95072a2418e0005ee2ef0c | Security Group Tag: none | EasyVPN: 0 ||
Username: asoundar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.134 | Public IP: 106.198.107.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:38 IST Fri Jun 12 2020 | Duration: 5h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 268734238 | Bytes Rx: 33560111 | IP Addr: 10.149.233.134 | Public IP: 106.198.107.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:38 IST Fri Jun 12 2020 | Duration: 5h:03m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 268734238 | Bytes Rx: 33560111 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147855 | Audit Session ID: 0a95072a2418f0005ee2ef5e | Security Group Tag: none | EasyVPN: 0 |Session ID: 147855 | Audit Session ID: 0a95072a2418f0005ee2ef5e | Security Group Tag: none | EasyVPN: 0 ||
Username: pkarve | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.139 | Public IP: 183.87.140.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:40 IST Fri Jun 12 2020 | Duration: 4h:56m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 62467011 | Bytes Rx: 48472992 | IP Addr: 10.149.233.139 | Public IP: 183.87.140.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:35:40 IST Fri Jun 12 2020 | Duration: 4h:56m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 62467011 | Bytes Rx: 48472992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147860 | Audit Session ID: 0a95072a241940005ee2f104 | Security Group Tag: none | EasyVPN: 0 |Session ID: 147860 | Audit Session ID: 0a95072a241940005ee2f104 | Security Group Tag: none | EasyVPN: 0 ||
Username: msugan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.140 | Public IP: 42.111.139.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:19 IST Fri Jun 12 2020 | Duration: 4h:55m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 444428449 | Bytes Rx: 160453325 | IP Addr: 10.149.233.140 | Public IP: 42.111.139.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:36:19 IST Fri Jun 12 2020 | Duration: 4h:55m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 444428449 | Bytes Rx: 160453325 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 147861 | Audit Session ID: 0a95072a241950005ee2f12b | Security Group Tag: none | EasyVPN: 0 |Session ID: 147861 | Audit Session ID: 0a95072a241950005ee2f12b | Security Group Tag: none | EasyVPN: 0 ||
