sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: ldowie | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.226 | Public IP: 109.145.71.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:56 UTC Fri Jun 26 2020 | Duration: 2h:03m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 34352317 | Bytes Rx: 10565784 | IP Addr: 10.145.232.226 | Public IP: 109.145.71.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:56 UTC Fri Jun 26 2020 | Duration: 2h:03m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 34352317 | Bytes Rx: 10565784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 531 | Audit Session ID: 0a910728002130005ef5aa84 | Security Group Tag: none | EasyVPN: 0 |Session ID: 531 | Audit Session ID: 0a910728002130005ef5aa84 | Security Group Tag: none | EasyVPN: 0 ||
Username: venkatachalam.s | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.227 | Public IP: 176.253.2.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:44 UTC Fri Jun 26 2020 | Duration: 2h:02m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 897820551 | Bytes Rx: 55504106 | IP Addr: 10.145.232.227 | Public IP: 176.253.2.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:44 UTC Fri Jun 26 2020 | Duration: 2h:02m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 897820551 | Bytes Rx: 55504106 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 532 | Audit Session ID: 0a910728002140005ef5aab4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 532 | Audit Session ID: 0a910728002140005ef5aab4 | Security Group Tag: none | EasyVPN: 0 ||
Username: Psudalai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.228 | Public IP: 42.111.161.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:58 UTC Fri Jun 26 2020 | Duration: 2h:01m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 60772730 | Bytes Rx: 11720731 | IP Addr: 10.145.232.228 | Public IP: 42.111.161.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:58 UTC Fri Jun 26 2020 | Duration: 2h:01m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 60772730 | Bytes Rx: 11720731 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 533 | Audit Session ID: 0a910728002150005ef5aafe | Security Group Tag: none | EasyVPN: 0 |Session ID: 533 | Audit Session ID: 0a910728002150005ef5aafe | Security Group Tag: none | EasyVPN: 0 ||
Username: luessuma | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.229 | Public IP: 90.240.20.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:05 UTC Fri Jun 26 2020 | Duration: 2h:00m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 544447607 | Bytes Rx: 40743640 | IP Addr: 10.145.232.229 | Public IP: 90.240.20.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:05 UTC Fri Jun 26 2020 | Duration: 2h:00m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 544447607 | Bytes Rx: 40743640 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 534 | Audit Session ID: 0a910728002160005ef5ab05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 534 | Audit Session ID: 0a910728002160005ef5ab05 | Security Group Tag: none | EasyVPN: 0 ||
Username: mukhudda | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.230 | Public IP: 86.29.131.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:20 UTC Fri Jun 26 2020 | Duration: 2h:00m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 128056871 | Bytes Rx: 30475954 | IP Addr: 10.145.232.230 | Public IP: 86.29.131.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:20 UTC Fri Jun 26 2020 | Duration: 2h:00m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 128056871 | Bytes Rx: 30475954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 535 | Audit Session ID: 0a910728002170005ef5ab14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 535 | Audit Session ID: 0a910728002170005ef5ab14 | Security Group Tag: none | EasyVPN: 0 ||
Username: kpanasur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.231 | Public IP: 121.244.73.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:24 UTC Fri Jun 26 2020 | Duration: 2h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 531542627 | Bytes Rx: 49018603 | IP Addr: 10.145.232.231 | Public IP: 121.244.73.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:24 UTC Fri Jun 26 2020 | Duration: 2h:00m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 531542627 | Bytes Rx: 49018603 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 536 | Audit Session ID: 0a910728002180005ef5ab18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 536 | Audit Session ID: 0a910728002180005ef5ab18 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkaftan | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.232 | Public IP: 188.213.138.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:30 UTC Fri Jun 26 2020 | Duration: 1h:59m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 42829867 | Bytes Rx: 36334813 | IP Addr: 10.145.232.232 | Public IP: 188.213.138.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:30 UTC Fri Jun 26 2020 | Duration: 1h:59m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 42829867 | Bytes Rx: 36334813 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 538 | Audit Session ID: 0a9107280021a0005ef5ab5a | Security Group Tag: none | EasyVPN: 0 |Session ID: 538 | Audit Session ID: 0a9107280021a0005ef5ab5a | Security Group Tag: none | EasyVPN: 0 ||
Username: puchandr | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.233 | Public IP: 78.148.142.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:55 UTC Fri Jun 26 2020 | Duration: 1h:57m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 100838224 | Bytes Rx: 77598589 | IP Addr: 10.145.232.233 | Public IP: 78.148.142.215 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:03:55 UTC Fri Jun 26 2020 | Duration: 1h:57m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 100838224 | Bytes Rx: 77598589 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 540 | Audit Session ID: 0a9107280021c0005ef5abeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 540 | Audit Session ID: 0a9107280021c0005ef5abeb | Security Group Tag: none | EasyVPN: 0 ||
Username: RituK | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.201 | Public IP: 42.108.245.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:03 UTC Fri Jun 26 2020 | Duration: 1h:53m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 57207347 | Bytes Rx: 35581928 | IP Addr: 10.145.232.201 | Public IP: 42.108.245.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:03 UTC Fri Jun 26 2020 | Duration: 1h:53m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 57207347 | Bytes Rx: 35581928 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 541 | Audit Session ID: 0a9107280021d0005ef5aca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 541 | Audit Session ID: 0a9107280021d0005ef5aca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashoyada | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.207 | Public IP: 1.38.148.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:23 UTC Fri Jun 26 2020 | Duration: 1h:47m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 248126224 | Bytes Rx: 55764949 | IP Addr: 10.145.232.207 | Public IP: 1.38.148.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:23 UTC Fri Jun 26 2020 | Duration: 1h:47m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 248126224 | Bytes Rx: 55764949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 544 | Audit Session ID: 0a910728002200005ef5ae23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 544 | Audit Session ID: 0a910728002200005ef5ae23 | Security Group Tag: none | EasyVPN: 0 ||
Username: roboogaa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.92 | Public IP: 31.201.227.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:10 UTC Fri Jun 26 2020 | Duration: 1h:43m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 221659762 | Bytes Rx: 100832905 | IP Addr: 10.145.232.92 | Public IP: 31.201.227.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:10 UTC Fri Jun 26 2020 | Duration: 1h:43m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 221659762 | Bytes Rx: 100832905 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 547 | Audit Session ID: 0a910728002230005ef5af06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 547 | Audit Session ID: 0a910728002230005ef5af06 | Security Group Tag: none | EasyVPN: 0 ||
Username: tzbarsky | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.190 | Public IP: 84.67.126.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:44 UTC Fri Jun 26 2020 | Duration: 1h:40m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 211318856 | Bytes Rx: 50778397 | IP Addr: 10.145.232.190 | Public IP: 84.67.126.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:44 UTC Fri Jun 26 2020 | Duration: 1h:40m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 211318856 | Bytes Rx: 50778397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 549 | Audit Session ID: 0a910728002250005ef5afdc | Security Group Tag: none | EasyVPN: 0 |Session ID: 549 | Audit Session ID: 0a910728002250005ef5afdc | Security Group Tag: none | EasyVPN: 0 ||
Username: PracKale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.235 | Public IP: 157.33.148.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:00 UTC Fri Jun 26 2020 | Duration: 1h:38m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 76215700 | Bytes Rx: 27310741 | IP Addr: 10.145.232.235 | Public IP: 157.33.148.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:00 UTC Fri Jun 26 2020 | Duration: 1h:38m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 76215700 | Bytes Rx: 27310741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 550 | Audit Session ID: 0a910728002260005ef5b028 | Security Group Tag: none | EasyVPN: 0 |Session ID: 550 | Audit Session ID: 0a910728002260005ef5b028 | Security Group Tag: none | EasyVPN: 0 ||
Username: PritPawa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.184 | Public IP: 157.47.13.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:32 UTC Fri Jun 26 2020 | Duration: 1h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 464123415 | Bytes Rx: 42335666 | IP Addr: 10.145.232.184 | Public IP: 157.47.13.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:32 UTC Fri Jun 26 2020 | Duration: 1h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 464123415 | Bytes Rx: 42335666 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 551 | Audit Session ID: 0a910728002270005ef5b084 | Security Group Tag: none | EasyVPN: 0 |Session ID: 551 | Audit Session ID: 0a910728002270005ef5b084 | Security Group Tag: none | EasyVPN: 0 ||
Username: kjones | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.236 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:23 UTC Fri Jun 26 2020 | Duration: 1h:36m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55414886 | Bytes Rx: 20878856 | IP Addr: 10.145.232.236 | Public IP: 82.42.251.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:24:23 UTC Fri Jun 26 2020 | Duration: 1h:36m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55414886 | Bytes Rx: 20878856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 552 | Audit Session ID: 0a910728002280005ef5b0b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 552 | Audit Session ID: 0a910728002280005ef5b0b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: supandya | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.83 | Public IP: 176.249.48.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:39 UTC Fri Jun 26 2020 | Duration: 1h:34m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 28748042 | Bytes Rx: 9027160 | IP Addr: 10.145.232.83 | Public IP: 176.249.48.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:39 UTC Fri Jun 26 2020 | Duration: 1h:34m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 28748042 | Bytes Rx: 9027160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 553 | Audit Session ID: 0a910728002290005ef5b13f | Security Group Tag: none | EasyVPN: 0 |Session ID: 553 | Audit Session ID: 0a910728002290005ef5b13f | Security Group Tag: none | EasyVPN: 0 ||
Username: bkdesai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.128 | Public IP: 79.75.30.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:41 UTC Fri Jun 26 2020 | Duration: 1h:34m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 135829763 | Bytes Rx: 24381174 | IP Addr: 10.145.248.128 | Public IP: 79.75.30.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:41 UTC Fri Jun 26 2020 | Duration: 1h:34m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 135829763 | Bytes Rx: 24381174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 554 | Audit Session ID: 0a9107280022a0005ef5b141 | Security Group Tag: none | EasyVPN: 0 |Session ID: 554 | Audit Session ID: 0a9107280022a0005ef5b141 | Security Group Tag: none | EasyVPN: 0 ||
Username: hshah | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.113 | Public IP: 90.218.110.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:43 UTC Fri Jun 26 2020 | Duration: 1h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 152848785 | Bytes Rx: 237683138 | IP Addr: 10.145.232.113 | Public IP: 90.218.110.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:43 UTC Fri Jun 26 2020 | Duration: 1h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 152848785 | Bytes Rx: 237683138 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 555 | Audit Session ID: 0a9107280022b0005ef5b143 | Security Group Tag: none | EasyVPN: 0 |Session ID: 555 | Audit Session ID: 0a9107280022b0005ef5b143 | Security Group Tag: none | EasyVPN: 0 ||
Username: nrebiere | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.121 | Public IP: 82.124.27.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:08 UTC Fri Jun 26 2020 | Duration: 1h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 132688508 | Bytes Rx: 117227490 | IP Addr: 10.145.232.121 | Public IP: 82.124.27.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:08 UTC Fri Jun 26 2020 | Duration: 1h:30m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 132688508 | Bytes Rx: 117227490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 557 | Audit Session ID: 0a9107280022d0005ef5b210 | Security Group Tag: none | EasyVPN: 0 |Session ID: 557 | Audit Session ID: 0a9107280022d0005ef5b210 | Security Group Tag: none | EasyVPN: 0 ||
Username: PLAO | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.93 | Public IP: 92.184.96.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:19 UTC Fri Jun 26 2020 | Duration: 1h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 187381409 | Bytes Rx: 54655165 | IP Addr: 10.145.232.93 | Public IP: 92.184.96.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:33:19 UTC Fri Jun 26 2020 | Duration: 1h:27m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 187381409 | Bytes Rx: 54655165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 561 | Audit Session ID: 0a910728002310005ef5b2cf | Security Group Tag: none | EasyVPN: 0 |Session ID: 561 | Audit Session ID: 0a910728002310005ef5b2cf | Security Group Tag: none | EasyVPN: 0 ||
