sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 5h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2065329786 | Bytes Rx: 635464827 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 5h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2065329786 | Bytes Rx: 635464827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: AMujumal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.27 | Public IP: 103.120.251.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:03 IST Tue Jun 16 2020 | Duration: 9h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 8589820969 | Bytes Rx: 573861825 | IP Addr: 10.150.237.27 | Public IP: 103.120.251.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:03 IST Tue Jun 16 2020 | Duration: 9h:27m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 8589820969 | Bytes Rx: 573861825 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26590 | Audit Session ID: 0a96cf69067de0005ee8214f | Security Group Tag: none | EasyVPN: 0 |Session ID: 26590 | Audit Session ID: 0a96cf69067de0005ee8214f | Security Group Tag: none | EasyVPN: 0 ||
Username: SharadC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.241 | Public IP: 157.47.59.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:32 IST Tue Jun 16 2020 | Duration: 9h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 247496689 | Bytes Rx: 126144794 | IP Addr: 10.150.237.241 | Public IP: 157.47.59.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:32 IST Tue Jun 16 2020 | Duration: 9h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 247496689 | Bytes Rx: 126144794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26615 | Audit Session ID: 0a96cf69067f70005ee823c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26615 | Audit Session ID: 0a96cf69067f70005ee823c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajesh.rapelli | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.142 | Public IP: 103.81.243.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:53 IST Tue Jun 16 2020 | Duration: 9h:15m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1281339625 | Bytes Rx: 218511896 | IP Addr: 10.150.236.142 | Public IP: 103.81.243.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:14:53 IST Tue Jun 16 2020 | Duration: 9h:15m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1281339625 | Bytes Rx: 218511896 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26622 | Audit Session ID: 0a96cf69067fe0005ee82415 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26622 | Audit Session ID: 0a96cf69067fe0005ee82415 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishwbha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC12 | IP Addr: 10.150.245.243 | Public IP: 111.125.255.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:43 IST Tue Jun 16 2020 | Duration: 9h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 441779892 | Bytes Rx: 104032410 | IP Addr: 10.150.245.243 | Public IP: 111.125.255.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:15:43 IST Tue Jun 16 2020 | Duration: 9h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 441779892 | Bytes Rx: 104032410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26624 | Audit Session ID: 0a96cf69068000005ee82447 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26624 | Audit Session ID: 0a96cf69068000005ee82447 | Security Group Tag: none | EasyVPN: 0 ||
Username: dnyaneshwar.aher | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.143 | Public IP: 106.210.205.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:31 IST Tue Jun 16 2020 | Duration: 8h:48m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2255750540 | Bytes Rx: 319613634 | IP Addr: 10.150.236.143 | Public IP: 106.210.205.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:41:31 IST Tue Jun 16 2020 | Duration: 8h:48m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 2255750540 | Bytes Rx: 319613634 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26663 | Audit Session ID: 0a96cf69068270005ee82a53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26663 | Audit Session ID: 0a96cf69068270005ee82a53 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmitta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.148 | Public IP: 49.37.192.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:09 IST Tue Jun 16 2020 | Duration: 8h:48m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 912301322 | Bytes Rx: 1019407566 | IP Addr: 10.150.236.148 | Public IP: 49.37.192.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:09 IST Tue Jun 16 2020 | Duration: 8h:48m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 912301322 | Bytes Rx: 1019407566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26665 | Audit Session ID: 0a96cf69068290005ee82a79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26665 | Audit Session ID: 0a96cf69068290005ee82a79 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkavitak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.151 | Public IP: 106.193.235.96 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:42:57 IST Tue Jun 16 2020 | Duration: 8h:47m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1033509235 | Bytes Rx: 656688640 | IP Addr: 10.150.236.151 | Public IP: 106.193.235.96 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:42:57 IST Tue Jun 16 2020 | Duration: 8h:47m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1033509235 | Bytes Rx: 656688640 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26668 | Audit Session ID: 0a96cf690682c0005ee82aa9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26668 | Audit Session ID: 0a96cf690682c0005ee82aa9 | Security Group Tag: none | EasyVPN: 0 ||
Username: akberali | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.53 | Public IP: 183.82.95.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:54 IST Tue Jun 16 2020 | Duration: 8h:34m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 61523404 | Bytes Rx: 106563706 | IP Addr: 10.150.237.53 | Public IP: 183.82.95.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:54 IST Tue Jun 16 2020 | Duration: 8h:34m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 61523404 | Bytes Rx: 106563706 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26686 | Audit Session ID: 0a96cf690683e0005ee82db2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26686 | Audit Session ID: 0a96cf690683e0005ee82db2 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sridhar.Y | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.154 | Public IP: 1.23.253.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:40 IST Tue Jun 16 2020 | Duration: 8h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1062583033 | Bytes Rx: 225685710 | IP Addr: 10.150.236.154 | Public IP: 1.23.253.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:40 IST Tue Jun 16 2020 | Duration: 8h:29m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1062583033 | Bytes Rx: 225685710 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26692 | Audit Session ID: 0a96cf69068440005ee82ed0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26692 | Audit Session ID: 0a96cf69068440005ee82ed0 | Security Group Tag: none | EasyVPN: 0 ||
Username: PChikane | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.155 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:48 IST Tue Jun 16 2020 | Duration: 8h:28m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 106245478 | Bytes Rx: 32445887 | IP Addr: 10.150.236.155 | Public IP: 103.97.104.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:48 IST Tue Jun 16 2020 | Duration: 8h:28m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 106245478 | Bytes Rx: 32445887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26693 | Audit Session ID: 0a96cf69068450005ee82f14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26693 | Audit Session ID: 0a96cf69068450005ee82f14 | Security Group Tag: none | EasyVPN: 0 ||
Username: u.joshi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.157 | Public IP: 103.110.253.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:51 IST Tue Jun 16 2020 | Duration: 8h:27m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 821386326 | Bytes Rx: 1769412397 | IP Addr: 10.150.236.157 | Public IP: 103.110.253.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:51 IST Tue Jun 16 2020 | Duration: 8h:27m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 821386326 | Bytes Rx: 1769412397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26697 | Audit Session ID: 0a96cf69068490005ee82f53 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26697 | Audit Session ID: 0a96cf69068490005ee82f53 | Security Group Tag: none | EasyVPN: 0 ||
Username: nikitbur | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.196 | Public IP: 103.110.253.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:47 IST Tue Jun 16 2020 | Duration: 8h:21m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 228952355 | Bytes Rx: 32652599 | IP Addr: 10.150.236.196 | Public IP: 103.110.253.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:47 IST Tue Jun 16 2020 | Duration: 8h:21m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 228952355 | Bytes Rx: 32652599 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26705 | Audit Session ID: 0a96cf69068510005ee830b7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26705 | Audit Session ID: 0a96cf69068510005ee830b7 | Security Group Tag: none | EasyVPN: 0 ||
Username: VHasabe | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.192 | Public IP: 103.110.242.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:54 IST Tue Jun 16 2020 | Duration: 8h:17m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1226879145 | Bytes Rx: 262596358 | IP Addr: 10.150.236.192 | Public IP: 103.110.242.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:12:54 IST Tue Jun 16 2020 | Duration: 8h:17m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 1226879145 | Bytes Rx: 262596358 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26708 | Audit Session ID: 0a96cf69068540005ee831ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 26708 | Audit Session ID: 0a96cf69068540005ee831ae | Security Group Tag: none | EasyVPN: 0 ||
Username: rtippabh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.173 | Public IP: 27.6.14.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:12 IST Tue Jun 16 2020 | Duration: 8h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 747319266 | Bytes Rx: 490575230 | IP Addr: 10.150.237.173 | Public IP: 27.6.14.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:12 IST Tue Jun 16 2020 | Duration: 8h:04m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 747319266 | Bytes Rx: 490575230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26727 | Audit Session ID: 0a96cf69068670005ee834cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 26727 | Audit Session ID: 0a96cf69068670005ee834cc | Security Group Tag: none | EasyVPN: 0 ||
Username: nkarhe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.42 | Public IP: 45.127.45.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:43 IST Tue Jun 16 2020 | Duration: 7h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 832468618 | Bytes Rx: 425449750 | IP Addr: 10.150.236.42 | Public IP: 45.127.45.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:43 IST Tue Jun 16 2020 | Duration: 7h:59m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 832468618 | Bytes Rx: 425449750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26740 | Audit Session ID: 0a96cf69068740005ee835db | Security Group Tag: none | EasyVPN: 0 |Session ID: 26740 | Audit Session ID: 0a96cf69068740005ee835db | Security Group Tag: none | EasyVPN: 0 ||
Username: rvarma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.43 | Public IP: 1.186.186.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:49 IST Tue Jun 16 2020 | Duration: 7h:59m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 231920963 | Bytes Rx: 68082223 | IP Addr: 10.150.236.43 | Public IP: 1.186.186.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:49 IST Tue Jun 16 2020 | Duration: 7h:59m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 231920963 | Bytes Rx: 68082223 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26741 | Audit Session ID: 0a96cf69068750005ee835e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26741 | Audit Session ID: 0a96cf69068750005ee835e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: omkar.deshmukh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.45 | Public IP: 103.124.142.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:41 IST Tue Jun 16 2020 | Duration: 7h:58m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 336554709 | Bytes Rx: 155834302 | IP Addr: 10.150.236.45 | Public IP: 103.124.142.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:41 IST Tue Jun 16 2020 | Duration: 7h:58m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 336554709 | Bytes Rx: 155834302 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26743 | Audit Session ID: 0a96cf69068770005ee83615 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26743 | Audit Session ID: 0a96cf69068770005ee83615 | Security Group Tag: none | EasyVPN: 0 ||
Username: GBarkade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.47 | Public IP: 123.136.198.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:58 IST Tue Jun 16 2020 | Duration: 7h:58m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1130294825 | Bytes Rx: 314800590 | IP Addr: 10.150.236.47 | Public IP: 123.136.198.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:58 IST Tue Jun 16 2020 | Duration: 7h:58m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1130294825 | Bytes Rx: 314800590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26745 | Audit Session ID: 0a96cf69068790005ee83626 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26745 | Audit Session ID: 0a96cf69068790005ee83626 | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.163 | Public IP: 157.33.138.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:21 IST Tue Jun 16 2020 | Duration: 7h:53m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 914290329 | Bytes Rx: 234930474 | IP Addr: 10.150.236.163 | Public IP: 157.33.138.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:37:21 IST Tue Jun 16 2020 | Duration: 7h:53m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 914290329 | Bytes Rx: 234930474 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26755 | Audit Session ID: 0a96cf69068830005ee83769 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26755 | Audit Session ID: 0a96cf69068830005ee83769 | Security Group Tag: none | EasyVPN: 0 ||
Username: VSandbho | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.165 | Public IP: 59.153.2.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:14 IST Tue Jun 16 2020 | Duration: 7h:46m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 142644422 | Bytes Rx: 54674740 | IP Addr: 10.150.236.165 | Public IP: 59.153.2.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:14 IST Tue Jun 16 2020 | Duration: 7h:46m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 142644422 | Bytes Rx: 54674740 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 26760 | Audit Session ID: 0a96cf69068880005ee83906 | Security Group Tag: none | EasyVPN: 0 |Session ID: 26760 | Audit Session ID: 0a96cf69068880005ee83906 | Security Group Tag: none | EasyVPN: 0 ||
