sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sunaredi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 ||
Username: mpoojari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.84 | Public IP: 110.224.58.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:45 IST Fri Jun 19 2020 | Duration: 10h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 657700185 | Bytes Rx: 381564783 | IP Addr: 10.150.236.84 | Public IP: 110.224.58.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:13:45 IST Fri Jun 19 2020 | Duration: 10h:20m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 657700185 | Bytes Rx: 381564783 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37824 | Audit Session ID: 0a96cf69093c00005eec1851 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37824 | Audit Session ID: 0a96cf69093c00005eec1851 | Security Group Tag: none | EasyVPN: 0 ||
Username: sk.bepari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.118 | Public IP: 103.225.177.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:13 IST Fri Jun 19 2020 | Duration: 10h:10m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 461627271 | Bytes Rx: 85435761 | IP Addr: 10.150.237.118 | Public IP: 103.225.177.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:23:13 IST Fri Jun 19 2020 | Duration: 10h:10m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 461627271 | Bytes Rx: 85435761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37849 | Audit Session ID: 0a96cf69093d90005eec1a89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37849 | Audit Session ID: 0a96cf69093d90005eec1a89 | Security Group Tag: none | EasyVPN: 0 ||
Username: PHCHAVAN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.106 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:14 IST Fri Jun 19 2020 | Duration: 9h:47m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 343633018 | Bytes Rx: 138734025 | IP Addr: 10.150.236.106 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:46:14 IST Fri Jun 19 2020 | Duration: 9h:47m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 343633018 | Bytes Rx: 138734025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37892 | Audit Session ID: 0a96cf69094040005eec1fee | Security Group Tag: none | EasyVPN: 0 |Session ID: 37892 | Audit Session ID: 0a96cf69094040005eec1fee | Security Group Tag: none | EasyVPN: 0 ||
Username: mmaynale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.229 | Public IP: 103.124.142.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:49 IST Fri Jun 19 2020 | Duration: 9h:20m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 2090786339 | Bytes Rx: 403971028 | IP Addr: 10.150.236.229 | Public IP: 103.124.142.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:13:49 IST Fri Jun 19 2020 | Duration: 9h:20m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 2090786339 | Bytes Rx: 403971028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37922 | Audit Session ID: 0a96cf69094220005eec2665 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37922 | Audit Session ID: 0a96cf69094220005eec2665 | Security Group Tag: none | EasyVPN: 0 ||
Username: hisoni | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.164 | Public IP: 114.31.131.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:57 IST Fri Jun 19 2020 | Duration: 9h:15m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 497738089 | Bytes Rx: 157919496 | IP Addr: 10.150.237.164 | Public IP: 114.31.131.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:57 IST Fri Jun 19 2020 | Duration: 9h:15m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 497738089 | Bytes Rx: 157919496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37933 | Audit Session ID: 0a96cf690942d0005eec2799 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37933 | Audit Session ID: 0a96cf690942d0005eec2799 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sridhar.Y | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.118 | Public IP: 203.90.98.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:59 IST Fri Jun 19 2020 | Duration: 9h:02m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2242315335 | Bytes Rx: 443136024 | IP Addr: 10.150.236.118 | Public IP: 203.90.98.143 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:59 IST Fri Jun 19 2020 | Duration: 9h:02m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2242315335 | Bytes Rx: 443136024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37959 | Audit Session ID: 0a96cf69094470005eec2aa7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37959 | Audit Session ID: 0a96cf69094470005eec2aa7 | Security Group Tag: none | EasyVPN: 0 ||
Username: arunbhuy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.124 | Public IP: 47.15.143.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:33 IST Fri Jun 19 2020 | Duration: 9h:01m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 518180440 | Bytes Rx: 113045166 | IP Addr: 10.150.236.124 | Public IP: 47.15.143.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:32:33 IST Fri Jun 19 2020 | Duration: 9h:01m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 518180440 | Bytes Rx: 113045166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37962 | Audit Session ID: 0a96cf690944a0005eec2ac9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37962 | Audit Session ID: 0a96cf690944a0005eec2ac9 | Security Group Tag: none | EasyVPN: 0 ||
Username: tmgaikwa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.155 | Public IP: 223.229.208.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:27 IST Fri Jun 19 2020 | Duration: 8h:51m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1434019193 | Bytes Rx: 410755677 | IP Addr: 10.150.236.155 | Public IP: 223.229.208.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:42:27 IST Fri Jun 19 2020 | Duration: 8h:51m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 1434019193 | Bytes Rx: 410755677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37973 | Audit Session ID: 0a96cf69094550005eec2d1b | Security Group Tag: none | EasyVPN: 0 |Session ID: 37973 | Audit Session ID: 0a96cf69094550005eec2d1b | Security Group Tag: none | EasyVPN: 0 ||
Username: SwThorat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.157 | Public IP: 157.47.12.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:05 IST Fri Jun 19 2020 | Duration: 8h:51m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 839555754 | Bytes Rx: 133913808 | IP Addr: 10.150.236.157 | Public IP: 157.47.12.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:05 IST Fri Jun 19 2020 | Duration: 8h:51m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 839555754 | Bytes Rx: 133913808 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37975 | Audit Session ID: 0a96cf69094570005eec2d41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37975 | Audit Session ID: 0a96cf69094570005eec2d41 | Security Group Tag: none | EasyVPN: 0 ||
Username: vn.kamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.156 | Public IP: 42.108.243.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:43 IST Fri Jun 19 2020 | Duration: 8h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1071409352 | Bytes Rx: 530020279 | IP Addr: 10.150.236.156 | Public IP: 42.108.243.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:43:43 IST Fri Jun 19 2020 | Duration: 8h:50m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 1071409352 | Bytes Rx: 530020279 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37978 | Audit Session ID: 0a96cf690945a0005eec2d67 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37978 | Audit Session ID: 0a96cf690945a0005eec2d67 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbhongad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.160 | Public IP: 42.106.255.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:08 IST Fri Jun 19 2020 | Duration: 8h:50m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 381482743 | Bytes Rx: 299776995 | IP Addr: 10.150.236.160 | Public IP: 42.106.255.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:08 IST Fri Jun 19 2020 | Duration: 8h:50m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 381482743 | Bytes Rx: 299776995 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37980 | Audit Session ID: 0a96cf690945c0005eec2d80 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37980 | Audit Session ID: 0a96cf690945c0005eec2d80 | Security Group Tag: none | EasyVPN: 0 ||
Username: sganjale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.159 | Public IP: 183.87.152.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:12 IST Fri Jun 19 2020 | Duration: 8h:49m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1409760624 | Bytes Rx: 717278917 | IP Addr: 10.150.236.159 | Public IP: 183.87.152.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:44:12 IST Fri Jun 19 2020 | Duration: 8h:49m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1409760624 | Bytes Rx: 717278917 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37981 | Audit Session ID: 0a96cf690945d0005eec2d84 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37981 | Audit Session ID: 0a96cf690945d0005eec2d84 | Security Group Tag: none | EasyVPN: 0 ||
Username: manishma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.161 | Public IP: 103.86.182.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:11 IST Fri Jun 19 2020 | Duration: 8h:48m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 2078214603 | Bytes Rx: 186392774 | IP Addr: 10.150.236.161 | Public IP: 103.86.182.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:45:11 IST Fri Jun 19 2020 | Duration: 8h:48m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 2078214603 | Bytes Rx: 186392774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37982 | Audit Session ID: 0a96cf690945e0005eec2dbf | Security Group Tag: none | EasyVPN: 0 |Session ID: 37982 | Audit Session ID: 0a96cf690945e0005eec2dbf | Security Group Tag: none | EasyVPN: 0 ||
Username: PChokakk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.164 | Public IP: 157.33.139.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:26 IST Fri Jun 19 2020 | Duration: 8h:46m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 280819167 | Bytes Rx: 97979546 | IP Addr: 10.150.236.164 | Public IP: 157.33.139.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:26 IST Fri Jun 19 2020 | Duration: 8h:46m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 280819167 | Bytes Rx: 97979546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37986 | Audit Session ID: 0a96cf69094620005eec2e46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37986 | Audit Session ID: 0a96cf69094620005eec2e46 | Security Group Tag: none | EasyVPN: 0 ||
Username: AtulP | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.165 | Public IP: 157.33.142.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:47 IST Fri Jun 19 2020 | Duration: 8h:46m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1623752157 | Bytes Rx: 249753493 | IP Addr: 10.150.236.165 | Public IP: 157.33.142.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:47:47 IST Fri Jun 19 2020 | Duration: 8h:46m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1623752157 | Bytes Rx: 249753493 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37988 | Audit Session ID: 0a96cf69094640005eec2e5b | Security Group Tag: none | EasyVPN: 0 |Session ID: 37988 | Audit Session ID: 0a96cf69094640005eec2e5b | Security Group Tag: none | EasyVPN: 0 ||
Username: FajaShai | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.166 | Public IP: 157.33.149.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:02 IST Fri Jun 19 2020 | Duration: 8h:46m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1694426774 | Bytes Rx: 237020047 | IP Addr: 10.150.236.166 | Public IP: 157.33.149.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:48:02 IST Fri Jun 19 2020 | Duration: 8h:46m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1694426774 | Bytes Rx: 237020047 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37989 | Audit Session ID: 0a96cf69094650005eec2e6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 37989 | Audit Session ID: 0a96cf69094650005eec2e6a | Security Group Tag: none | EasyVPN: 0 ||
Username: snsrivas | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.168 | Public IP: 103.57.84.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:37 IST Fri Jun 19 2020 | Duration: 8h:44m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 205650655 | Bytes Rx: 104859130 | IP Addr: 10.150.236.168 | Public IP: 103.57.84.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:37 IST Fri Jun 19 2020 | Duration: 8h:44m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 205650655 | Bytes Rx: 104859130 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37993 | Audit Session ID: 0a96cf69094690005eec2ec9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37993 | Audit Session ID: 0a96cf69094690005eec2ec9 | Security Group Tag: none | EasyVPN: 0 ||
Username: smahapur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.170 | Public IP: 42.106.214.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:46 IST Fri Jun 19 2020 | Duration: 8h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 704273474 | Bytes Rx: 268812310 | IP Addr: 10.150.236.170 | Public IP: 42.106.214.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:49:46 IST Fri Jun 19 2020 | Duration: 8h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 704273474 | Bytes Rx: 268812310 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37994 | Audit Session ID: 0a96cf690946a0005eec2ed2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37994 | Audit Session ID: 0a96cf690946a0005eec2ed2 | Security Group Tag: none | EasyVPN: 0 ||
Username: nehathak | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.211 | Public IP: 223.226.122.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:05 IST Fri Jun 19 2020 | Duration: 8h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1958066189 | Bytes Rx: 305736205 | IP Addr: 10.150.237.211 | Public IP: 223.226.122.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:52:05 IST Fri Jun 19 2020 | Duration: 8h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1958066189 | Bytes Rx: 305736205 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37999 | Audit Session ID: 0a96cf690946f0005eec2f5d | Security Group Tag: none | EasyVPN: 0 |Session ID: 37999 | Audit Session ID: 0a96cf690946f0005eec2f5d | Security Group Tag: none | EasyVPN: 0 ||
Username: sarete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.126 | Public IP: 43.239.80.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:28 IST Fri Jun 19 2020 | Duration: 8h:36m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1911031243 | Bytes Rx: 386996077 | IP Addr: 10.150.236.126 | Public IP: 43.239.80.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:57:28 IST Fri Jun 19 2020 | Duration: 8h:36m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1911031243 | Bytes Rx: 386996077 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38007 | Audit Session ID: 0a96cf69094770005eec30a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38007 | Audit Session ID: 0a96cf69094770005eec30a0 | Security Group Tag: none | EasyVPN: 0 ||
