sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 22h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2424107426 | Bytes Rx: 529072457 | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 22h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2424107426 | Bytes Rx: 529072457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 |Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 ||
Username: wgang | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.64 | Public IP: 222.128.179.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:53 IST Mon Jul 20 2020 | Duration: 5h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 335350517 | Bytes Rx: 180175709 | IP Addr: 10.150.239.64 | Public IP: 222.128.179.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:57:53 IST Mon Jul 20 2020 | Duration: 5h:32m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 335350517 | Bytes Rx: 180175709 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131125 | Audit Session ID: 0a96cf6a200350005f14d6f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131125 | Audit Session ID: 0a96cf6a200350005f14d6f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: dnyaneshwar.aher | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.190 | Public IP: 106.193.241.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:16:06 IST Mon Jul 20 2020 | Duration: 5h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 826364108 | Bytes Rx: 61825718 | IP Addr: 10.150.239.190 | Public IP: 106.193.241.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:16:06 IST Mon Jul 20 2020 | Duration: 5h:14m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 826364108 | Bytes Rx: 61825718 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131128 | Audit Session ID: 0a96cf6a200380005f14db3e | Security Group Tag: none | EasyVPN: 0 |Session ID: 131128 | Audit Session ID: 0a96cf6a200380005f14db3e | Security Group Tag: none | EasyVPN: 0 ||
Username: CKadekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.193 | Public IP: 103.219.166.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:22:33 IST Mon Jul 20 2020 | Duration: 5h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 4852059014 | Bytes Rx: 372843011 | IP Addr: 10.150.239.193 | Public IP: 103.219.166.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:22:33 IST Mon Jul 20 2020 | Duration: 5h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 4852059014 | Bytes Rx: 372843011 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131132 | Audit Session ID: 0a96cf6a2003c0005f14dcc1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131132 | Audit Session ID: 0a96cf6a2003c0005f14dcc1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ragunjal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.214 | Public IP: 42.107.88.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:39 IST Mon Jul 20 2020 | Duration: 4h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 140960750 | Bytes Rx: 89450509 | IP Addr: 10.150.238.214 | Public IP: 42.107.88.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:39 IST Mon Jul 20 2020 | Duration: 4h:06m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 140960750 | Bytes Rx: 89450509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131147 | Audit Session ID: 0a96cf6a2004b0005f14eb13 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131147 | Audit Session ID: 0a96cf6a2004b0005f14eb13 | Security Group Tag: none | EasyVPN: 0 ||
Username: rukulkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.219 | Public IP: 117.195.103.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:30 IST Mon Jul 20 2020 | Duration: 4h:01m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 134487163 | Bytes Rx: 52797967 | IP Addr: 10.150.238.219 | Public IP: 117.195.103.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:28:30 IST Mon Jul 20 2020 | Duration: 4h:01m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 134487163 | Bytes Rx: 52797967 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131155 | Audit Session ID: 0a96cf6a200530005f14ec36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131155 | Audit Session ID: 0a96cf6a200530005f14ec36 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnuSinha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.221 | Public IP: 106.210.172.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:15 IST Mon Jul 20 2020 | Duration: 4h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1789415659 | Bytes Rx: 135973205 | IP Addr: 10.150.238.221 | Public IP: 106.210.172.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:29:15 IST Mon Jul 20 2020 | Duration: 4h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 1789415659 | Bytes Rx: 135973205 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131157 | Audit Session ID: 0a96cf6a200550005f14ec63 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131157 | Audit Session ID: 0a96cf6a200550005f14ec63 | Security Group Tag: none | EasyVPN: 0 ||
Username: ckhivesa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.223 | Public IP: 117.223.129.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:05 IST Mon Jul 20 2020 | Duration: 3h:57m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 362316520 | Bytes Rx: 129031837 | IP Addr: 10.150.238.223 | Public IP: 117.223.129.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:05 IST Mon Jul 20 2020 | Duration: 3h:57m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 362316520 | Bytes Rx: 129031837 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131160 | Audit Session ID: 0a96cf6a200580005f14ed49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131160 | Audit Session ID: 0a96cf6a200580005f14ed49 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ravirath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.225 | Public IP: 103.252.52.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:43 IST Mon Jul 20 2020 | Duration: 3h:56m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 258952630 | Bytes Rx: 53956766 | IP Addr: 10.150.238.225 | Public IP: 103.252.52.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:33:43 IST Mon Jul 20 2020 | Duration: 3h:56m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 258952630 | Bytes Rx: 53956766 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131162 | Audit Session ID: 0a96cf6a2005a0005f14ed6f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131162 | Audit Session ID: 0a96cf6a2005a0005f14ed6f | Security Group Tag: none | EasyVPN: 0 ||
Username: hitvaish | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.226 | Public IP: 103.230.227.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:35 IST Mon Jul 20 2020 | Duration: 3h:55m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 396105735 | Bytes Rx: 99305185 | IP Addr: 10.150.238.226 | Public IP: 103.230.227.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:34:35 IST Mon Jul 20 2020 | Duration: 3h:55m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 396105735 | Bytes Rx: 99305185 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131163 | Audit Session ID: 0a96cf6a2005b0005f14eda3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131163 | Audit Session ID: 0a96cf6a2005b0005f14eda3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sauswain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.231 | Public IP: 157.41.179.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:52 IST Mon Jul 20 2020 | Duration: 3h:52m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 305529902 | Bytes Rx: 66131728 | IP Addr: 10.150.238.231 | Public IP: 157.41.179.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:37:52 IST Mon Jul 20 2020 | Duration: 3h:52m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 305529902 | Bytes Rx: 66131728 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131169 | Audit Session ID: 0a96cf6a200610005f14ee68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131169 | Audit Session ID: 0a96cf6a200610005f14ee68 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunPawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.233 | Public IP: 103.249.89.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:17 IST Mon Jul 20 2020 | Duration: 3h:50m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 159798570 | Bytes Rx: 30538275 | IP Addr: 10.150.238.233 | Public IP: 103.249.89.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:17 IST Mon Jul 20 2020 | Duration: 3h:50m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 159798570 | Bytes Rx: 30538275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131171 | Audit Session ID: 0a96cf6a200630005f14eebd | Security Group Tag: none | EasyVPN: 0 |Session ID: 131171 | Audit Session ID: 0a96cf6a200630005f14eebd | Security Group Tag: none | EasyVPN: 0 ||
Username: singh.pradeep | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.234 | Public IP: 223.229.237.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:43 IST Mon Jul 20 2020 | Duration: 3h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 161748638 | Bytes Rx: 69096771 | IP Addr: 10.150.238.234 | Public IP: 223.229.237.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:39:43 IST Mon Jul 20 2020 | Duration: 3h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 161748638 | Bytes Rx: 69096771 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131172 | Audit Session ID: 0a96cf6a200640005f14eed7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131172 | Audit Session ID: 0a96cf6a200640005f14eed7 | Security Group Tag: none | EasyVPN: 0 ||
Username: surbhi.patel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC79 | IP Addr: 10.150.247.47 | Public IP: 103.210.202.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:04 IST Mon Jul 20 2020 | Duration: 3h:47m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 407679901 | Bytes Rx: 180296116 | IP Addr: 10.150.247.47 | Public IP: 103.210.202.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:43:04 IST Mon Jul 20 2020 | Duration: 3h:47m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 407679901 | Bytes Rx: 180296116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131173 | Audit Session ID: 0a96cf6a200650005f14efa0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131173 | Audit Session ID: 0a96cf6a200650005f14efa0 | Security Group Tag: none | EasyVPN: 0 ||
Username: POONMANE | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC17 | IP Addr: 10.150.247.253 | Public IP: 49.35.34.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:07 IST Mon Jul 20 2020 | Duration: 3h:45m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 131532404 | Bytes Rx: 72452436 | IP Addr: 10.150.247.253 | Public IP: 49.35.34.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:45:07 IST Mon Jul 20 2020 | Duration: 3h:45m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 131532404 | Bytes Rx: 72452436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131174 | Audit Session ID: 0a96cf6a200660005f14f01b | Security Group Tag: none | EasyVPN: 0 |Session ID: 131174 | Audit Session ID: 0a96cf6a200660005f14f01b | Security Group Tag: none | EasyVPN: 0 ||
Username: jlichade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.235 | Public IP: 49.35.122.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:27 IST Mon Jul 20 2020 | Duration: 3h:40m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 236449993 | Bytes Rx: 96510611 | IP Addr: 10.150.238.235 | Public IP: 49.35.122.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:27 IST Mon Jul 20 2020 | Duration: 3h:40m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 236449993 | Bytes Rx: 96510611 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131175 | Audit Session ID: 0a96cf6a200670005f14f11f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131175 | Audit Session ID: 0a96cf6a200670005f14f11f | Security Group Tag: none | EasyVPN: 0 ||
Username: RuchiC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.236 | Public IP: 139.167.73.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:58 IST Mon Jul 20 2020 | Duration: 3h:40m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 292703345 | Bytes Rx: 36068335 | IP Addr: 10.150.238.236 | Public IP: 139.167.73.187 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:49:58 IST Mon Jul 20 2020 | Duration: 3h:40m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 292703345 | Bytes Rx: 36068335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131176 | Audit Session ID: 0a96cf6a200680005f14f13e | Security Group Tag: none | EasyVPN: 0 |Session ID: 131176 | Audit Session ID: 0a96cf6a200680005f14f13e | Security Group Tag: none | EasyVPN: 0 ||
Username: sukawagh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.238 | Public IP: 49.35.98.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:13 IST Mon Jul 20 2020 | Duration: 3h:39m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 238314583 | Bytes Rx: 67099429 | IP Addr: 10.150.238.238 | Public IP: 49.35.98.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:13 IST Mon Jul 20 2020 | Duration: 3h:39m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 238314583 | Bytes Rx: 67099429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131177 | Audit Session ID: 0a96cf6a200690005f14f14d | Security Group Tag: none | EasyVPN: 0 |Session ID: 131177 | Audit Session ID: 0a96cf6a200690005f14f14d | Security Group Tag: none | EasyVPN: 0 ||
Username: PGawde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.181 | Public IP: 103.196.76.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:55 IST Mon Jul 20 2020 | Duration: 3h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 190629486 | Bytes Rx: 116445393 | IP Addr: 10.150.238.181 | Public IP: 103.196.76.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:50:55 IST Mon Jul 20 2020 | Duration: 3h:39m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 190629486 | Bytes Rx: 116445393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131178 | Audit Session ID: 0a96cf6a2006a0005f14f177 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131178 | Audit Session ID: 0a96cf6a2006a0005f14f177 | Security Group Tag: none | EasyVPN: 0 ||
Username: kdey | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.183 | Public IP: 49.35.212.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:35 IST Mon Jul 20 2020 | Duration: 3h:38m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 220456033 | Bytes Rx: 19697056 | IP Addr: 10.150.238.183 | Public IP: 49.35.212.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:51:35 IST Mon Jul 20 2020 | Duration: 3h:38m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 220456033 | Bytes Rx: 19697056 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131179 | Audit Session ID: 0a96cf6a2006b0005f14f19f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131179 | Audit Session ID: 0a96cf6a2006b0005f14f19f | Security Group Tag: none | EasyVPN: 0 ||
